Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)	4/16	1.545022e-05	1.467761e-02	0	0	3.400344e+01	3.766862e+02	COX8A;COX4I1;COX7A2;COX6A1
GO_Biological_Process_2023	Regulation Of Oxidative Phosphorylation (GO:0002082)	4/17	2.004791e-05	1.467761e-02	0	0	3.138620e+01	3.395166e+02	PINK1;COX7A2;NUPR1;SLC25A33
GO_Biological_Process_2023	Regulation Of p38MAPK Cascade (GO:1900744)	5/37	3.046144e-05	1.467761e-02	0	0	1.600551e+01	1.664420e+02	GADD45B;GADD45A;SPHK1;EZR;GADD45G
GO_Biological_Process_2023	Aerobic Electron Transport Chain (GO:0019646)	6/68	5.734681e-05	1.467761e-02	0	0	9.949597e+00	9.717168e+01	COX8A;NDUFB8;NDUFA6;COX4I1;COX7A2;COX6A1
GO_Biological_Process_2023	Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	6/70	6.758030e-05	1.467761e-02	0	0	9.637695e+00	9.254302e+01	COX8A;NDUFB8;NDUFA6;COX4I1;COX7A2;COX6A1
GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	6/70	6.758030e-05	1.467761e-02	0	0	9.637695e+00	9.254302e+01	LGALS3;CXADR;EDN3;PDE4B;S100A9;S100A8
GO_Biological_Process_2023	Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050)	4/24	8.477937e-05	1.467761e-02	0	0	2.039381e+01	1.912014e+02	ATP5IF1;EFNA1;PINK1;UBB
GO_Biological_Process_2023	Positive Regulation Of p38MAPK Cascade (GO:1900745)	4/24	8.477937e-05	1.467761e-02	0	0	2.039381e+01	1.912014e+02	GADD45B;GADD45A;SPHK1;GADD45G
GO_Biological_Process_2023	Granulocyte Chemotaxis (GO:0071621)	6/73	8.561148e-05	1.467761e-02	0	0	9.204757e+00	8.620892e+01	LGALS3;CXADR;EDN3;PDE4B;S100A9;S100A8
GO_Biological_Process_2023	Positive Regulation Of Peptidase Activity (GO:0010952)	4/25	1.001492e-04	1.483819e-02	0	0	1.942170e+01	1.788515e+02	CLDN4;PINK1;CLDN3;CTSH
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	5/48	1.095601e-04	1.483819e-02	0	0	1.190445e+01	1.085571e+02	PINK1;NUPR1;S100A9;S100A8;HERPUD1
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	6/77	1.153974e-04	1.483819e-02	0	0	8.684419e+00	7.874274e+01	LGALS3;CXADR;EDN3;PDE4B;S100A9;S100A8
GO_Biological_Process_2023	Cellular Respiration (GO:0045333)	6/85	1.993871e-04	2.366571e-02	0	0	7.801820e+00	6.647355e+01	COX8A;NDUFB8;NDUFA6;COX4I1;COX7A2;COX6A1
GO_Biological_Process_2023	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	5/56	2.292543e-04	2.526710e-02	0	0	1.003302e+01	8.408350e+01	ARG2;PAX8;GADD45A;HPN;YPEL3
GO_Biological_Process_2023	Positive Regulation Of Proteolysis (GO:0045862)	5/59	2.933511e-04	3.017605e-02	0	0	9.474189e+00	7.706439e+01	CYFIP2;ATP5IF1;PINK1;CTSH;PACSIN3
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	14/482	3.326137e-04	3.207644e-02	0	0	3.143302e+00	2.517322e+01	SPHK1;HPN;PRDX5;GCLC;PINK1;KRT18;CTSH;VDAC1;SFN;PIM3;TMBIM6;NUPR1;RETREG1;CRYAB
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	10/272	3.960742e-04	3.234551e-02	0	0	3.967029e+00	3.107735e+01	CSF1R;CLDN4;APELA;CLDN3;SPHK1;CTSH;F2RL1;PLET1;S100A11;HBEGF
GO_Biological_Process_2023	Astrocyte Development (GO:0014002)	3/15	3.982920e-04	3.234551e-02	0	0	2.537179e+01	1.986187e+02	APP;IFNGR1;S100A9
GO_Biological_Process_2023	Regulation Of Amyloid Fibril Formation (GO:1905906)	3/15	3.982920e-04	3.234551e-02	0	0	2.537179e+01	1.986187e+02	APP;CRYAB;PFDN5
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Potential (GO:0051881)	4/39	5.844016e-04	4.114378e-02	0	0	1.164477e+01	8.669442e+01	ATP5IF1;PINK1;UBB;SLC25A33
