Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	6/72	8.145353e-05	6.253410e-03	0	0	9.295808e+00	8.752447e+01	ACVRL1;CDH5;JUN;ID1;LRRC32;ENG
GO_Biological_Process_2023	Regulation Of Cell Growth (GO:0001558)	10/227	9.595254e-05	7.046254e-03	0	0	4.775071e+00	4.417732e+01	BST2;ACVRL1;SOX17;ADAM15;HYAL2;FAM107A;LTBP4;MSX1;SGK1;HSPA1A
GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	5/47	1.013094e-04	7.129646e-03	0	0	1.212506e+01	1.115182e+02	CDH5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	4/26	1.197488e-04	8.090229e-03	0	0	1.844196e+01	1.665330e+02	CDH5;RAMP2;TEK;GATA2
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	9/192	1.346264e-04	8.498492e-03	0	0	5.077998e+00	4.526023e+01	EHD2;RAMP2;EHD4;CD81;TMEM88;CAV1;RDX;F11R;SPTBN1
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	4/27	1.394852e-04	8.498492e-03	0	0	1.763924e+01	1.565933e+02	EDN1;HSP90AB1;KLF4;KLF2
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	6/80	1.466849e-04	8.498492e-03	0	0	8.287495e+00	7.315557e+01	IFITM3;BST2;IFITM2;LGALS9;CD47;CALM1
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	5/51	1.502301e-04	8.498492e-03	0	0	1.106847e+01	9.743950e+01	RAMP2;CALCRL;CD81;CAV1;CD9
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	3/11	1.509501e-04	8.498492e-03	0	0	3.786926e+01	3.331950e+02	MEF2C;KLF4;KLF2
GO_Biological_Process_2023	Establishment Of Endothelial Barrier (GO:0061028)	4/28	1.614719e-04	8.522690e-03	0	0	1.690342e+01	1.475868e+02	PDE2A;RDX;PECAM1;F11R
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	4/28	1.614719e-04	8.522690e-03	0	0	1.690342e+01	1.475868e+02	EDN1;HSP90AB1;KLF4;KLF2
GO_Biological_Process_2023	Tight Junction Assembly (GO:0120192)	5/53	1.805977e-04	9.173858e-03	0	0	1.060621e+01	9.141743e+01	CDH5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023	Response To Interferon-Beta (GO:0035456)	4/29	1.858566e-04	9.173858e-03	0	0	1.622646e+01	1.393940e+02	IFITM3;BST2;IFITM2;CALM1
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	7/119	1.901036e-04	9.173858e-03	0	0	6.409180e+00	5.491347e+01	CDH5;RAMP2;HSPB1;TEK;GATA2;KLF4;CD34
GO_Biological_Process_2023	Apical Junction Assembly (GO:0043297)	5/54	1.974325e-04	9.262874e-03	0	0	1.038923e+01	8.862130e+01	CDH5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	7/122	2.217027e-04	1.012043e-02	0	0	6.241033e+00	5.251313e+01	RAMP2;CALCRL;CD81;CAV2;CAV1;CLTB;CD9
GO_Biological_Process_2023	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	8/163	2.325690e-04	1.033708e-02	0	0	5.308833e+00	4.441541e+01	RAMP2;CALCRL;ADGRE5;PDE2A;ADGRF5;GNAS;ADGRL4;GNAI2
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	7/124	2.450265e-04	1.045948e-02	0	0	6.133725e+00	5.099668e+01	BST2;ACVRL1;SOX17;ADAM15;HYAL2;MSX1;HSPA1A
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	6/88	2.477082e-04	1.045948e-02	0	0	7.475926e+00	6.207455e+01	ACVRL1;EDN1;SPARC;TEK;GLUL;FOXP1
GO_Biological_Process_2023	Heart Development (GO:0007507)	8/171	3.216248e-04	1.318937e-02	0	0	5.046221e+00	4.058234e+01	ACVRL1;FKBP1A;MEF2C;RAMP2;SOX17;ECE1;TEK;CRIP1
GO_Biological_Process_2023	Cytoplasmic Translation (GO:0002181)	6/93	3.344020e-04	1.318937e-02	0	0	7.044488e+00	5.637821e+01	RPS14;RPL41;RPS19;RPL8;RPS11;RPS24
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	14/480	3.357863e-04	1.318937e-02	0	0	3.139891e+00	2.511610e+01	MEF2C;RAMP2;PDE2A;RDX;GATA2;EEF2;KLF4;CDH5;S100A13;LGALS9;VIM;CD34;SLC38A2;HSPA1A
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	6/94	3.542838e-04	1.359967e-02	0	0	6.964084e+00	5.533252e+01	MEF2C;RAMP2;CAV1;LMO2;RDX;HSPA1A
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	9/221	3.827758e-04	1.436685e-02	0	0	4.376887e+00	3.443761e+01	CDH5;EDN1;CAVIN1;PODXL;CAV1;RDX;FAM107A;PECAM1;SEMA3G
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	9/231	5.274994e-04	1.935645e-02	0	0	4.177596e+00	3.152983e+01	DUSP1;HYAL2;TMSB4X;CARD19;CAV1;PDE2A;DUSP26;NOP53;BCL2L1
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	4/38	5.386341e-04	1.935645e-02	0	0	1.192579e+01	8.975916e+01	CDH5;RAMP2;TEK;GATA2
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	11/336	5.682008e-04	1.999357e-02	0	0	3.506318e+00	2.620284e+01	ACVRL1;SRGN;MEF2C;TRIM37;LGALS9;GATA2;KLF4;CD34;ENG;HSPA1A;FOXP1
GO_Biological_Process_2023	Response To Interferon-Alpha (GO:0035455)	3/17	5.952916e-04	2.010895e-02	0	0	2.163302e+01	1.606567e+02	IFITM3;BST2;IFITM2
GO_Biological_Process_2023	Extracellular Matrix Assembly (GO:0085029)	3/17	5.952916e-04	2.010895e-02	0	0	2.163302e+01	1.606567e+02	RAMP2;ELN;FBLN5
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	6/104	6.082897e-04	2.014512e-02	0	0	6.250291e+00	4.628252e+01	CDH5;RAMP2;HSPB1;TEK;GATA2;CD34
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	6/105	6.398943e-04	2.078426e-02	0	0	6.186843e+00	4.549932e+01	PTPRR;DUSP1;CAV1;HYAL2;TIMP3;DUSP26
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	4/40	6.566220e-04	2.091635e-02	0	0	1.126211e+01	8.253326e+01	PODXL;RDX;FXYD5;KLF4
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	18/766	6.687287e-04	2.091635e-02	0	0	2.533120e+00	1.851744e+01	ACVRL1;JUN;EDN1;CD81;ELN;MEIS2;GNAI2;ACER2;CCND2;MMRN2;S100A13;TSPO;CD47;SGK1;PLPP1;CD200;ENG;HSPA1A
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	9/240	6.935588e-04	2.101274e-02	0	0	4.012987e+00	2.918916e+01	CDH5;HYAL2;TMSB4X;PDE2A;CD47;TEK;KLF4;CD200;FOXP1
GO_Biological_Process_2023	Myoblast Fusion (GO:0007520)	3/18	7.091333e-04	2.101274e-02	0	0	2.018980e+01	1.464056e+02	CD81;CD9;JAM2
GO_Biological_Process_2023	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	3/18	7.091333e-04	2.101274e-02	0	0	2.018980e+01	1.464056e+02	IFITM3;IFITM2;LY6E
GO_Biological_Process_2023	Plasma Membrane Organization (GO:0007009)	5/72	7.560256e-04	2.201599e-02	0	0	7.591168e+00	5.456103e+01	EHD2;PLSCR2;CAVIN2;PLSCR4;SPTBN1
GO_Biological_Process_2023	Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	6/110	8.174772e-04	2.340202e-02	0	0	5.887904e+00	4.185880e+01	RAMP2;CALCRL;ADGRE5;ADGRF5;GNAS;ADGRL4
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	6/111	8.571494e-04	2.412875e-02	0	0	5.831532e+00	4.118169e+01	FKBP1A;HSP90AB1;CAV1;LTBP4;ENG;HSPA1A
GO_Biological_Process_2023	Cellular Response To Growth Factor Stimulus (GO:0071363)	7/155	9.348998e-04	2.536863e-02	0	0	4.841322e+00	3.376856e+01	ACVRL1;MEF2C;RAMP2;HYAL2;PDE2A;HSPB1;KLF4
GO_Biological_Process_2023	Regulation Of Viral Entry Into Host Cell (GO:0046596)	4/44	9.455998e-04	2.536863e-02	0	0	1.013385e+01	7.056897e+01	IFITM3;IFITM2;LGALS9;LY6E
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Development (GO:1901552)	2/5	9.658105e-04	2.536863e-02	0	0	6.699831e+01	4.651386e+02	CDH5;F11R
GO_Biological_Process_2023	Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)	2/5	9.658105e-04	2.536863e-02	0	0	6.699831e+01	4.651386e+02	CDH5;F11R
GO_Biological_Process_2023	Endothelial Cell Development (GO:0001885)	3/20	9.762942e-04	2.536863e-02	0	0	1.781273e+01	1.234733e+02	PDE2A;RDX;PECAM1
GO_Biological_Process_2023	Regulation Of MAPK Cascade (GO:0043408)	8/204	1.027423e-03	2.596154e-02	0	0	4.189550e+00	2.882705e+01	DUSP1;CD81;CAV2;CAV1;FAS;TEK;DUSP26;MAPK3
GO_Biological_Process_2023	Regulation Of Protein Modification Process (GO:0031399)	4/45	1.029854e-03	2.596154e-02	0	0	9.886179e+00	6.800048e+01	ACER2;CDH5;HSPB1;NOP53
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	7/163	1.252829e-03	3.051093e-02	0	0	4.591179e+00	3.067987e+01	BST2;ACVRL1;PTPRR;ADAM15;HYAL2;MMRN2;ENG
GO_Biological_Process_2023	Nitrogen Compound Transport (GO:0071705)	7/163	1.252829e-03	3.051093e-02	0	0	4.591179e+00	3.067987e+01	SLC6A6;EDN1;RAMP2;CALCRL;SLC3A2;SLC38A2;ABCG2
GO_Biological_Process_2023	Regulation Of Interleukin-8 Production (GO:0032677)	5/81	1.288286e-03	3.051093e-02	0	0	6.689162e+00	4.451264e+01	HYAL2;TMSB4X;LGALS9;KLF4;HSPA1A
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	3/22	1.299692e-03	3.051093e-02	0	0	1.593609e+01	1.059053e+02	MEF2C;HSP90AB1;CALM1
GO_Biological_Process_2023	Cellular Response To Mechanical Stimulus (GO:0071260)	4/48	1.314095e-03	3.051093e-02	0	0	9.210723e+00	6.110952e+01	PDE2A;FAS;F11R;MAPK3
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	9/265	1.389223e-03	3.051093e-02	0	0	3.616468e+00	2.379278e+01	CDH5;CCND2;PECAM1;FAS;HSPB1;TEK;NOP53;ENG;MAPK3
GO_Biological_Process_2023	Bleb Assembly (GO:0032060)	2/6	1.439228e-03	3.051093e-02	0	0	5.024619e+01	3.287934e+02	PMP22;EMP3
GO_Biological_Process_2023	Calcitonin Family Receptor Signaling Pathway (GO:0097646)	2/6	1.439228e-03	3.051093e-02	0	0	5.024619e+01	3.287934e+02	RAMP2;CALCRL
GO_Biological_Process_2023	Cellular Response To Laminar Fluid Shear Stress (GO:0071499)	2/6	1.439228e-03	3.051093e-02	0	0	5.024619e+01	3.287934e+02	KLF4;KLF2
GO_Biological_Process_2023	Vascular Associated Smooth Muscle Cell Development (GO:0097084)	2/6	1.439228e-03	3.051093e-02	0	0	5.024619e+01	3.287934e+02	RAMP2;ENG
GO_Biological_Process_2023	Vascular Wound Healing (GO:0061042)	2/6	1.439228e-03	3.051093e-02	0	0	5.024619e+01	3.287934e+02	GATA2;CD34
GO_Biological_Process_2023	Heart Trabecula Formation (GO:0060347)	2/6	1.439228e-03	3.051093e-02	0	0	5.024619e+01	3.287934e+02	FKBP1A;TEK
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	11/377	1.445160e-03	3.051093e-02	0	0	3.106979e+00	2.031820e+01	ACVRL1;CCND2;HSP90AB1;CD81;CAV1;PECAM1;FAS;TEK;CALM1;ENG;MAPK3
GO_Biological_Process_2023	Artery Development (GO:0060840)	3/23	1.483757e-03	3.093907e-02	0	0	1.513852e+01	9.859988e+01	ACVRL1;PDE2A;ENG
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	6/125	1.583754e-03	3.262146e-02	0	0	5.141812e+00	3.315419e+01	IFITM3;BST2;IFITM2;TIMP3;LGALS9;BCL2L1
GO_Biological_Process_2023	Negative Regulation Of Angiogenesis (GO:0016525)	5/86	1.682565e-03	3.423918e-02	0	0	6.274660e+00	4.007899e+01	SPARC;ECSCR;TEK;KLF4;KLF2
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	5/88	1.862734e-03	3.745425e-02	0	0	6.122842e+00	3.848641e+01	PTPRR;PTPRB;HYAL2;CAV1;HSPB1
GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	4/53	1.902682e-03	3.754290e-02	0	0	8.268760e+00	5.179957e+01	LEPROT;IL10RB;CAV1;CALM1
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	8/225	1.911598e-03	3.754290e-02	0	0	3.780056e+00	2.366246e+01	CDH5;CCND2;PECAM1;FAS;TEK;CALM1;ENG;MAPK3
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Activation (GO:1901388)	2/7	2.001732e-03	3.756583e-02	0	0	4.019492e+01	2.497609e+02	HSP90AB1;LRRC32
GO_Biological_Process_2023	Venous Blood Vessel Development (GO:0060841)	2/7	2.001732e-03	3.756583e-02	0	0	4.019492e+01	2.497609e+02	ACVRL1;ENG
GO_Biological_Process_2023	Peptidyl-Tyrosine Dephosphorylation Involved In Inactivation Of Protein Kinase Activity (GO:1990264)	2/7	2.001732e-03	3.756583e-02	0	0	4.019492e+01	2.497609e+02	PTPRB;PTPRR
GO_Biological_Process_2023	Plasma Membrane Phospholipid Scrambling (GO:0017121)	2/7	2.001732e-03	3.756583e-02	0	0	4.019492e+01	2.497609e+02	PLSCR2;PLSCR4
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	4/54	2.039103e-03	3.784665e-02	0	0	8.102974e+00	5.019991e+01	MEF2C;TMSB4X;HSPB1;GATA2
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	8/232	2.312365e-03	4.245200e-02	0	0	3.660621e+00	2.221808e+01	BST2;FKBP1A;CARD19;S100A13;SHISA5;HSPB1;S100A4;LGALS9
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	5/93	2.374560e-03	4.276453e-02	0	0	5.773489e+00	3.488886e+01	EGFL7;SPARC;CAV2;CAV1;TEK
GO_Biological_Process_2023	Amino Acid Import Across Plasma Membrane (GO:0089718)	3/27	2.380027e-03	4.276453e-02	0	0	1.261288e+01	7.618993e+01	SLC6A6;SLC3A2;SLC38A2
GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	7/183	2.421364e-03	4.304931e-02	0	0	4.065311e+00	2.448709e+01	RPS14;RPL41;RPS19;RPL8;RPS11;EEF2;RPS24
GO_Biological_Process_2023	Regulation Of Defense Response To Bacterium (GO:1900424)	2/8	2.651521e-03	4.434079e-02	0	0	3.349408e+01	1.987077e+02	MMRN2;FOXP1
GO_Biological_Process_2023	Regulation Of Morphogenesis Of An Epithelium (GO:1905330)	2/8	2.651521e-03	4.434079e-02	0	0	3.349408e+01	1.987077e+02	MMRN2;FOXP1
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	2/8	2.651521e-03	4.434079e-02	0	0	3.349408e+01	1.987077e+02	CD47;FOXP1
GO_Biological_Process_2023	Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886)	2/8	2.651521e-03	4.434079e-02	0	0	3.349408e+01	1.987077e+02	RAMP2;ENG
GO_Biological_Process_2023	Monocyte Activation (GO:0042117)	2/8	2.651521e-03	4.434079e-02	0	0	3.349408e+01	1.987077e+02	HYAL2;FOXP1
GO_Biological_Process_2023	Proline Transport (GO:0015824)	2/8	2.651521e-03	4.434079e-02	0	0	3.349408e+01	1.987077e+02	SLC3A2;SLC38A2
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	5/96	2.726801e-03	4.515262e-02	0	0	5.582304e+00	3.296142e+01	FKBP1A;EDN1;HSP90AB1;KLF4;KLF2
GO_Biological_Process_2023	Heart Morphogenesis (GO:0003007)	4/59	2.823583e-03	4.625253e-02	0	0	7.364476e+00	4.322762e+01	ACVRL1;FKBP1A;SOX17;ENG
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	13/537	2.891260e-03	4.625253e-02	0	0	2.571216e+00	1.503149e+01	ACVRL1;DUSP1;BST2;SOX17;ADAM15;PODXL;HYAL2;MMRN2;MSX1;PLPP1;CD200;JAM2;HSPA1A
GO_Biological_Process_2023	Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	3/29	2.930148e-03	4.625253e-02	0	0	1.164148e+01	6.790131e+01	HSP90AB1;EPAS1;HSPA1A
GO_Biological_Process_2023	Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	3/29	2.930148e-03	4.625253e-02	0	0	1.164148e+01	6.790131e+01	PTPRR;PTPRB;DUSP1
GO_Biological_Process_2023	Regulation Of Blood Coagulation (GO:0030193)	3/29	2.930148e-03	4.625253e-02	0	0	1.164148e+01	6.790131e+01	THBD;EDN1;CAV1
GO_Biological_Process_2023	Positive Regulation Of Transferase Activity (GO:0051347)	6/143	3.113845e-03	4.869708e-02	0	0	4.462161e+00	2.575513e+01	HSP90AB1;TSPO;TEK;KLF4;CD200;MAPK3
GO_Biological_Process_2023	Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	3/30	3.232078e-03	5.008239e-02	0	0	1.120975e+01	6.428377e+01	MMRN2;GATA2;KLF4
GO_Biological_Process_2023	Response To Laminar Fluid Shear Stress (GO:0034616)	2/9	3.386821e-03	5.017843e-02	0	0	2.870776e+01	1.632858e+02	KLF4;KLF2
GO_Biological_Process_2023	Myelin Assembly (GO:0032288)	2/9	3.386821e-03	5.017843e-02	0	0	2.870776e+01	1.632858e+02	PMP22;CD9
GO_Biological_Process_2023	Negative Regulation Of Protein Autophosphorylation (GO:0031953)	2/9	3.386821e-03	5.017843e-02	0	0	2.870776e+01	1.632858e+02	CAV1;ENG
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	2/9	3.386821e-03	5.017843e-02	0	0	2.870776e+01	1.632858e+02	MEF2C;LGALS9
GO_Biological_Process_2023	Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000561)	2/9	3.386821e-03	5.017843e-02	0	0	2.870776e+01	1.632858e+02	CD81;LGALS9
GO_Biological_Process_2023	Cardiac Muscle Tissue Morphogenesis (GO:0055008)	3/31	3.552400e-03	5.042020e-02	0	0	1.080886e+01	6.096337e+01	FKBP1A;S1PR1;ENG
GO_Biological_Process_2023	Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	3/31	3.552400e-03	5.042020e-02	0	0	1.080886e+01	6.096337e+01	FKBP1A;LTBP4;ENG
GO_Biological_Process_2023	Leukocyte Cell-Cell Adhesion (GO:0007159)	3/31	3.552400e-03	5.042020e-02	0	0	1.080886e+01	6.096337e+01	PECAM1;F11R;JAM2
GO_Biological_Process_2023	Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	3/31	3.552400e-03	5.042020e-02	0	0	1.080886e+01	6.096337e+01	ACVRL1;ADAM15;FAM107A
GO_Biological_Process_2023	Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	3/31	3.552400e-03	5.042020e-02	0	0	1.080886e+01	6.096337e+01	LGALS9;CD47;JAM2
GO_Biological_Process_2023	Response To Metal Ion (GO:0010038)	4/64	3.793051e-03	5.338719e-02	0	0	6.749060e+00	3.762321e+01	CAV1;CALM1;CRIP1;NDRG1
GO_Biological_Process_2023	Positive Regulation Of Inflammatory Response (GO:0050729)	5/104	3.849569e-03	5.373490e-02	0	0	5.129126e+00	2.851689e+01	RPS19;CD81;HYAL2;PDE2A;CD47
GO_Biological_Process_2023	Organic Substance Transport (GO:0071702)	7/201	4.066841e-03	5.396619e-02	0	0	3.684735e+00	2.028406e+01	RAMP2;CALCRL;CAV1;SLC3A2;SLC50A1;PLTP;ABCG2
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	2/10	4.205882e-03	5.396619e-02	0	0	2.511802e+01	1.374275e+02	FAS;LGALS9
GO_Biological_Process_2023	Angiogenesis Involved In Wound Healing (GO:0060055)	2/10	4.205882e-03	5.396619e-02	0	0	2.511802e+01	1.374275e+02	GATA2;CD34
GO_Biological_Process_2023	Cellular Response To Increased Oxygen Levels (GO:0036295)	2/10	4.205882e-03	5.396619e-02	0	0	2.511802e+01	1.374275e+02	CAV1;FAS
GO_Biological_Process_2023	Negative Regulation Of Hemostasis (GO:1900047)	2/10	4.205882e-03	5.396619e-02	0	0	2.511802e+01	1.374275e+02	THBD;EDN1
GO_Biological_Process_2023	Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111)	2/10	4.205882e-03	5.396619e-02	0	0	2.511802e+01	1.374275e+02	RDX;CD9
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	2/10	4.205882e-03	5.396619e-02	0	0	2.511802e+01	1.374275e+02	LGALS9;CD200
