Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Wound Healing, Spreading Of Cells (GO:0044319)	4/25	1.041140e-04	1.010341e-02	0	0	1.922157e+01	1.762623e+02	DDR1;CD151;PDPN;RHOC
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	15/482	1.076178e-04	1.010341e-02	0	0	3.356618e+00	3.066916e+01	CNTF;TSC22D1;ANXA5;FHL2;CLU;BMP4;PRDX2;AXL;WT1;MDK;PDPN;BCL2;VDAC1;APOE;GAS6
GO_Biological_Process_2023	Proteolysis (GO:0006508)	12/330	1.280912e-04	1.135742e-02	0	0	3.910478e+00	3.504870e+01	ADAMTS5;ENPEP;FOLH1;MME;CTSL;CPQ;HTRA1;CPE;PLAT;PCOLCE;AEBP1;CPN1
GO_Biological_Process_2023	Positive Regulation Of Response To Wounding (GO:1903036)	4/27	1.422008e-04	1.194487e-02	0	0	1.754836e+01	1.554481e+02	CNTF;MDK;CLDN1;MYLK
GO_Biological_Process_2023	Regulation Of Programmed Cell Death (GO:0043067)	9/195	1.571536e-04	1.254085e-02	0	0	4.968924e+00	4.351926e+01	BMP4;PRDX2;LGALS1;PAX8;MAGED1;ACTN1;MORF4L2;CLU;TGM2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	6/88	2.544778e-04	1.934032e-02	0	0	7.437013e+00	6.155093e+01	BMP4;FOXC2;SPARC;ANXA3;APOE;NR2F2
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	9/221	3.970370e-04	2.765647e-02	0	0	4.353749e+00	3.409630e+01	CD151;CXCL12;CAVIN1;MDK;PDPN;RHOC;PHPT1;CLDN1;MYLK
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	4/35	3.985581e-04	2.765647e-02	0	0	1.301448e+01	1.018729e+02	CSRP1;ACTN1;ILK;MYL12A
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	3/16	5.011240e-04	3.332474e-02	0	0	2.317884e+01	1.761280e+02	PRNP;APOE;CLU
GO_Biological_Process_2023	Phagocytosis (GO:0006909)	5/69	6.362965e-04	3.913614e-02	0	0	7.907051e+00	5.819468e+01	GSN;ANXA3;AXL;GAS6;TGM2
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	6/105	6.569143e-04	3.913614e-02	0	0	6.154639e+00	4.510093e+01	PRNP;CNTF;MDK;BCL2;APOE;CLU
GO_Biological_Process_2023	Ureteric Bud Development (GO:0001657)	3/18	7.195272e-04	3.913614e-02	0	0	2.008629e+01	1.453628e+02	BMP4;WT1;GPC3
GO_Biological_Process_2023	Ureteric Bud Morphogenesis (GO:0060675)	3/18	7.195272e-04	3.913614e-02	0	0	2.008629e+01	1.453628e+02	BMP4;PAX8;WT1
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	3/18	7.195272e-04	3.913614e-02	0	0	2.008629e+01	1.453628e+02	PRNP;APOE;CLU
GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	4/41	7.356418e-04	3.913614e-02	0	0	1.090072e+01	7.864614e+01	PRNP;ECM1;TIMP2;PLAT
GO_Biological_Process_2023	Branching Morphogenesis Of An Epithelial Tube (GO:0048754)	4/42	8.067730e-04	4.112347e-02	0	0	1.061332e+01	7.559303e+01	BMP4;PAX8;COL4A1;WT1
GO_Biological_Process_2023	Positive Regulation Of Programmed Cell Death (GO:0043068)	9/245	8.319046e-04	4.112347e-02	0	0	3.906203e+00	2.770198e+01	BMP4;LGALS1;HTRA1;BCL2;CYP1B1;CLU;SOX4;TGM2;IP6K2
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	14/525	8.515808e-04	4.112347e-02	0	0	2.841214e+00	2.008288e+01	DDR1;ECM1;CD81;ILK;RHOC;WNT16;CXXC5;BMP4;LGALS1;AXL;NEDD4;IGFBP6;GAS6;TGM2
GO_Biological_Process_2023	Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	5/74	8.760639e-04	4.112347e-02	0	0	7.332219e+00	5.161934e+01	CNTF;MDK;BCL2;APOE;CLU
GO_Biological_Process_2023	Epithelium Development (GO:0060429)	7/154	9.268516e-04	4.160227e-02	0	0	4.849001e+00	3.386405e+01	TAGLN;PAX8;WT1;ALDH1A2;TNC;DAG1;VDAC1
GO_Biological_Process_2023	Positive Regulation Of Biosynthetic Process (GO:0009891)	4/44	9.633623e-04	4.160227e-02	0	0	1.008163e+01	7.001776e+01	BMP4;ZBTB20;APOE;VIM
GO_Biological_Process_2023	Response To Gonadotropin (GO:0034698)	2/5	9.754682e-04	4.160227e-02	0	0	6.665657e+01	4.621028e+02	PAX8;WT1
GO_Biological_Process_2023	Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584)	3/20	9.905302e-04	4.160227e-02	0	0	1.772141e+01	1.225838e+02	PRNP;VCAM1;CLU
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	4/46	1.140178e-03	4.465485e-02	0	0	9.600583e+00	6.505903e+01	CSRP1;ACTN1;ILK;MYL12A
GO_Biological_Process_2023	Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	4/46	1.140178e-03	4.465485e-02	0	0	9.600583e+00	6.505903e+01	FOXC2;ADAMTS5;NPR3;HOXC10
GO_Biological_Process_2023	Peptide Catabolic Process (GO:0043171)	3/21	1.147149e-03	4.465485e-02	0	0	1.673604e+01	1.133110e+02	ENPEP;MME;CPQ
GO_Biological_Process_2023	Cellular Response To Gonadotropin Stimulus (GO:0071371)	2/6	1.453571e-03	4.804677e-02	0	0	4.998990e+01	3.266206e+02	PAX8;WT1
GO_Biological_Process_2023	Smooth Muscle Cell Migration (GO:0014909)	2/6	1.453571e-03	4.804677e-02	0	0	4.998990e+01	3.266206e+02	DDR1;PLAT
GO_Biological_Process_2023	Lymphoid Progenitor Cell Differentiation (GO:0002320)	2/6	1.453571e-03	4.804677e-02	0	0	4.998990e+01	3.266206e+02	BMP4;SOX4
GO_Biological_Process_2023	Negative Regulation Of Dendritic Cell Apoptotic Process (GO:2000669)	2/6	1.453571e-03	4.804677e-02	0	0	4.998990e+01	3.266206e+02	CXCL12;GAS6
GO_Biological_Process_2023	Positive Regulation Of Mitophagy (GO:1901526)	2/6	1.453571e-03	4.804677e-02	0	0	4.998990e+01	3.266206e+02	VDAC1;SLC25A4
GO_Biological_Process_2023	Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)	2/6	1.453571e-03	4.804677e-02	0	0	4.998990e+01	3.266206e+02	CD81;GAS6
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	12/434	1.464344e-03	4.804677e-02	0	0	2.931028e+00	1.912890e+01	CD151;CXCL12;MDK;PDPN;CDH11;DAG1;TNC;CYP1B1;RHOC;CLDN1;TMSB10;MYLK
GO_Biological_Process_2023	Endocrine System Development (GO:0035270)	3/23	1.505225e-03	4.804677e-02	0	0	1.506091e+01	9.787806e+01	PAX8;MDK;WT1
GO_Biological_Process_2023	Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332)	3/23	1.505225e-03	4.804677e-02	0	0	1.506091e+01	9.787806e+01	BMP4;PAX8;MDK
GO_Biological_Process_2023	Positive Regulation Of Cell Death (GO:0010942)	4/50	1.559881e-03	4.881509e-02	0	0	8.763975e+00	5.664285e+01	BMP4;PRNP;SLC6A6;CLU
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	11/381	1.634716e-03	4.888629e-02	0	0	3.056342e+00	1.961037e+01	BMP4;PRDX2;TSC22D1;AXL;WT1;ANXA5;PDPN;BCL2;FHL2;VDAC1;GAS6
GO_Biological_Process_2023	Regulation Of Supramolecular Fiber Organization (GO:1902903)	3/24	1.707666e-03	4.888629e-02	0	0	1.434300e+01	9.140261e+01	MAP1B;AEBP1;APOE
GO_Biological_Process_2023	Mononuclear Cell Differentiation (GO:1903131)	3/24	1.707666e-03	4.888629e-02	0	0	1.434300e+01	9.140261e+01	BMP4;GAS6;CLU
GO_Biological_Process_2023	Negative Regulation Of Neuron Death (GO:1901215)	5/88	1.903971e-03	4.888629e-02	0	0	6.091134e+00	3.815373e+01	CNTF;MDK;BCL2;APOE;CLU
GO_Biological_Process_2023	Cellular Response To Hexose Stimulus (GO:0071331)	3/25	1.926333e-03	4.888629e-02	0	0	1.369036e+01	8.559398e+01	ZBTB20;GAS6;SOX4
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230)	3/25	1.926333e-03	4.888629e-02	0	0	1.369036e+01	8.559398e+01	CXCL12;BCL2;CLU
GO_Biological_Process_2023	Negative Regulation Of Metabolic Process (GO:0009892)	4/53	1.937740e-03	4.888629e-02	0	0	8.226156e+00	5.138248e+01	ADAMTS5;FOXC2;NPR3;HOXC10
GO_Biological_Process_2023	Aldehyde Catabolic Process (GO:0046185)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	ALDH2;HOGA1
GO_Biological_Process_2023	Coronary Vasculature Development (GO:0060976)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	BMP4;GPC3
GO_Biological_Process_2023	Hepoxilin Biosynthetic Process (GO:0051122)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	GSTM2;GSTM1
GO_Biological_Process_2023	Hepoxilin Metabolic Process (GO:0051121)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	GSTM2;GSTM1
GO_Biological_Process_2023	Kidney Epithelium Development (GO:0072073)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	PAX8;WT1
GO_Biological_Process_2023	Lymphatic Endothelial Cell Differentiation (GO:0060836)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	PDPN;NR2F2
GO_Biological_Process_2023	Neuroepithelial Cell Differentiation (GO:0060563)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	MAP1B;SOX4
GO_Biological_Process_2023	Regulation Of Apoptotic Cell Clearance (GO:2000425)	2/7	2.021613e-03	4.888629e-02	0	0	3.998990e+01	2.480917e+02	C3;TGM2
GO_Biological_Process_2023	Camera-Type Eye Development (GO:0043010)	3/26	2.161671e-03	5.149294e-02	0	0	1.309446e+01	8.035905e+01	EFEMP1;WT1;CYP1B1
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	5/93	2.426639e-03	5.695465e-02	0	0	5.743590e+00	3.458358e+01	BMP4;ECM1;SPARC;APOE;NR2F2
GO_Biological_Process_2023	Response To Misfolded Protein (GO:0051788)	2/8	2.677767e-03	5.904885e-02	0	0	3.332323e+01	1.973659e+02	UBE2W;CLU
GO_Biological_Process_2023	Regulation Of Lipid Biosynthetic Process (GO:0046890)	3/28	2.684047e-03	5.904885e-02	0	0	1.204569e+01	7.131563e+01	C3;ZBTB20;APOE
GO_Biological_Process_2023	Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	3/28	2.684047e-03	5.904885e-02	0	0	1.204569e+01	7.131563e+01	DDAH1;NPR3;APOE
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	14/594	2.689357e-03	5.904885e-02	0	0	2.494253e+00	1.476212e+01	OSR2;CNTF;TSC22D1;CAVIN1;CD81;HOXC10;BMP4;SLC6A6;CXCL12;MDK;BCL2;PHPT1;SOX4;TGM2
GO_Biological_Process_2023	Renal System Development (GO:0072001)	4/58	2.700856e-03	5.904885e-02	0	0	7.462585e+00	4.413512e+01	BMP4;MME;PAX8;WT1
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	7/193	3.346136e-03	6.909734e-02	0	0	3.824670e+00	2.180042e+01	PRNP;TSPAN15;ILK;IGFBP7;NCAM1;IGFBP6;CLU
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	12/480	3.348003e-03	6.909734e-02	0	0	2.636661e+00	1.502736e+01	BMP4;OSR2;CNTF;FOXD1;GSN;WT1;TNC;VIM;GAS6;WNT16;CLU;SOX4
GO_Biological_Process_2023	Regulation Of Dendritic Cell Apoptotic Process (GO:2000668)	2/9	3.420232e-03	6.909734e-02	0	0	2.856133e+01	1.621726e+02	CXCL12;GAS6
GO_Biological_Process_2023	Adrenal Gland Development (GO:0030325)	2/9	3.420232e-03	6.909734e-02	0	0	2.856133e+01	1.621726e+02	MDK;WT1
GO_Biological_Process_2023	Cellular Response To Purine-Containing Compound (GO:0071415)	2/9	3.420232e-03	6.909734e-02	0	0	2.856133e+01	1.621726e+02	GSTM2;CLU
GO_Biological_Process_2023	Muscle Cell Migration (GO:0014812)	2/9	3.420232e-03	6.909734e-02	0	0	2.856133e+01	1.621726e+02	DDR1;PLAT
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	10/364	3.751465e-03	7.484173e-02	0	0	2.891169e+00	1.614894e+01	BMP4;OSR2;CNTF;FOXD1;GSN;WT1;TNC;GAS6;WNT16;CLU
GO_Biological_Process_2023	Respiratory System Development (GO:0060541)	3/32	3.946446e-03	7.775960e-02	0	0	1.038211e+01	5.746436e+01	BMP4;WT1;PDPN
GO_Biological_Process_2023	Regulation Of Dendritic Cell Differentiation (GO:2001198)	2/10	4.247232e-03	8.069741e-02	0	0	2.498990e+01	1.364820e+02	LGALS1;TMEM176B
GO_Biological_Process_2023	Urogenital System Development (GO:0001655)	2/10	4.247232e-03	8.069741e-02	0	0	2.498990e+01	1.364820e+02	OSR2;PAX8
GO_Biological_Process_2023	Mesonephros Development (GO:0001823)	2/10	4.247232e-03	8.069741e-02	0	0	2.498990e+01	1.364820e+02	OSR2;PAX8
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Formation (GO:1902003)	3/33	4.309454e-03	8.091633e-02	0	0	1.003553e+01	5.466299e+01	PRNP;APOE;CLU
GO_Biological_Process_2023	Cellular Response To Glucose Stimulus (GO:0071333)	3/34	4.692070e-03	8.607521e-02	0	0	9.711315e+00	5.207092e+01	ZBTB20;GAS6;SOX4
GO_Biological_Process_2023	Regulation Of T Cell Receptor Signaling Pathway (GO:0050856)	3/34	4.692070e-03	8.607521e-02	0	0	9.711315e+00	5.207092e+01	PRNP;CD81;PHPT1
GO_Biological_Process_2023	Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)	7/207	4.900880e-03	8.799189e-02	0	0	3.554404e+00	1.890353e+01	MDK;GPC3;ILK;APOE;IGFBP6;SOX4;DKK3
GO_Biological_Process_2023	Positive Regulation Of Cell Development (GO:0010720)	3/35	5.094588e-03	8.799189e-02	0	0	9.407360e+00	4.966688e+01	BMP4;MME;TGM2
GO_Biological_Process_2023	Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885)	2/11	5.157021e-03	8.799189e-02	0	0	2.221212e+01	1.170000e+02	PRNP;FHL2
GO_Biological_Process_2023	Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057)	2/11	5.157021e-03	8.799189e-02	0	0	2.221212e+01	1.170000e+02	PRNP;FHL2
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	2/11	5.157021e-03	8.799189e-02	0	0	2.221212e+01	1.170000e+02	CXCL12;GAS6
GO_Biological_Process_2023	Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)	2/11	5.157021e-03	8.799189e-02	0	0	2.221212e+01	1.170000e+02	PRNP;APOE
GO_Biological_Process_2023	Cytoskeleton Organization (GO:0007010)	5/111	5.182480e-03	8.799189e-02	0	0	4.763909e+00	2.506994e+01	DST;MDK;PALLD;DPYSL2;APOE
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	4/70	5.319900e-03	8.937433e-02	0	0	6.102041e+00	3.195212e+01	SPARC;MAGED1;APOE;NR2F2
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	5/113	5.586014e-03	9.286748e-02	0	0	4.675214e+00	2.425262e+01	CD151;GPC3;APOE;RHOC;CLU
GO_Biological_Process_2023	Regulation Of Ossification (GO:0030278)	3/37	5.960438e-03	9.706999e-02	0	0	8.853090e+00	4.535094e+01	BMP4;ECM1;MDK
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	3/37	5.960438e-03	9.706999e-02	0	0	8.853090e+00	4.535094e+01	SPARC;APOE;NR2F2
GO_Biological_Process_2023	Relaxation Of Cardiac Muscle (GO:0055119)	2/12	6.147875e-03	9.892088e-02	0	0	1.998990e+01	1.017815e+02	GSTM2;GSN
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	8/272	6.198050e-03	9.892088e-02	0	0	3.083333e+00	1.567419e+01	CD151;CXCL12;MDK;PDPN;RHOC;CLDN1;S100A11;MYLK
GO_Biological_Process_2023	Protein Maturation (GO:0051604)	5/117	6.458767e-03	1.003055e-01	0	0	4.507326e+00	2.272737e+01	TSPAN15;MME;CPE;AEBP1;CPN1
GO_Biological_Process_2023	Protein Processing (GO:0016485)	5/117	6.458767e-03	1.003055e-01	0	0	4.507326e+00	2.272737e+01	MME;CTSL;CPE;AEBP1;CPN1
GO_Biological_Process_2023	Gland Development (GO:0048732)	4/74	6.473348e-03	1.003055e-01	0	0	5.752187e+00	2.899138e+01	PAX8;MDK;WT1;DKK3
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Differentiation (GO:0045621)	3/39	6.909074e-03	1.053234e-01	0	0	8.360406e+00	4.159235e+01	MDK;AXL;GAS6
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	5/119	6.929168e-03	1.053234e-01	0	0	4.427800e+00	2.201509e+01	FOXC2;ECM1;MDK;ANXA3;CYP1B1
GO_Biological_Process_2023	Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	2/13	7.218101e-03	1.066675e-01	0	0	1.817172e+01	8.960771e+01	ALDH2;APOE
GO_Biological_Process_2023	Relaxation Of Muscle (GO:0090075)	2/13	7.218101e-03	1.066675e-01	0	0	1.817172e+01	8.960771e+01	GSTM2;GSN
GO_Biological_Process_2023	Negative Regulation Of Myoblast Differentiation (GO:0045662)	2/13	7.218101e-03	1.066675e-01	0	0	1.817172e+01	8.960771e+01	BMP4;SOX4
GO_Biological_Process_2023	Positive Regulation Of Wound Healing (GO:0090303)	3/40	7.415022e-03	1.085723e-01	0	0	8.134038e+00	3.989133e+01	FOXC2;CLDN1;MYLK
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	5/122	7.678937e-03	1.110737e-01	0	0	4.313609e+00	2.100415e+01	CD81;CTSL;NEDD4;ACKR3;APOE
GO_Biological_Process_2023	Organonitrogen Compound Catabolic Process (GO:1901565)	4/78	7.781670e-03	1.110737e-01	0	0	5.440154e+00	2.641730e+01	ENPEP;RIDA;CPQ;HOGA1
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	8/283	7.794644e-03	1.110737e-01	0	0	2.958333e+00	1.436069e+01	BMP4;SLC6A6;PCP4;PAX8;MDK;PDPN;NBL1;SOX4
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	5/123	7.940924e-03	1.121568e-01	0	0	4.276836e+00	2.068161e+01	BMP4;OSR2;ECM1;MDK;CLDN1
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Disassembly (GO:0010715)	2/14	8.366027e-03	1.148476e-01	0	0	1.665657e+01	7.967795e+01	DDR1;PDPN
GO_Biological_Process_2023	Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)	2/14	8.366027e-03	1.148476e-01	0	0	1.665657e+01	7.967795e+01	AXL;GAS6
GO_Biological_Process_2023	Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189)	2/14	8.366027e-03	1.148476e-01	0	0	1.665657e+01	7.967795e+01	BMP4;PAX8
GO_Biological_Process_2023	Cardiac Ventricle Morphogenesis (GO:0003208)	3/42	8.491235e-03	1.148476e-01	0	0	7.716127e+00	3.679605e+01	BMP4;CPE;SOX4
GO_Biological_Process_2023	Collagen Fibril Organization (GO:0030199)	3/42	8.491235e-03	1.148476e-01	0	0	7.716127e+00	3.679605e+01	COL18A1;CYP1B1;LOXL1
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	7/231	8.754531e-03	1.174137e-01	0	0	3.169689e+00	1.501857e+01	BMP4;FOXC2;ADAMTS5;MDK;NPR3;GAS6;HOXC10
GO_Biological_Process_2023	Intracellular Glucose Homeostasis (GO:0001678)	3/43	9.061883e-03	1.203790e-01	0	0	7.522843e+00	3.538503e+01	ZBTB20;GAS6;SOX4
GO_Biological_Process_2023	Positive Regulation Of Developmental Process (GO:0051094)	7/233	9.154120e-03	1.203790e-01	0	0	3.141318e+00	1.474394e+01	BMP4;SLC6A6;FOXD1;WT1;MDK;DAG1;APOE
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	4/82	9.252860e-03	1.203790e-01	0	0	5.160126e+00	2.416395e+01	BMP4;BCL2;CLU;SLC25A4
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	2/15	9.590008e-03	1.203790e-01	0	0	1.537451e+01	7.144588e+01	CXCL12;CLU
GO_Biological_Process_2023	Negative Regulation Of Protein Processing (GO:0010955)	2/15	9.590008e-03	1.203790e-01	0	0	1.537451e+01	7.144588e+01	PRNP;PLAT
GO_Biological_Process_2023	Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)	2/15	9.590008e-03	1.203790e-01	0	0	1.537451e+01	7.144588e+01	BMP4;VIM
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Clearance (GO:1900221)	2/15	9.590008e-03	1.203790e-01	0	0	1.537451e+01	7.144588e+01	APOE;CLU
GO_Biological_Process_2023	Bone Development (GO:0060348)	3/44	9.654459e-03	1.203790e-01	0	0	7.338987e+00	3.405536e+01	OSR2;PPIB;TGM2
GO_Biological_Process_2023	Embryonic Organ Morphogenesis (GO:0048562)	3/44	9.654459e-03	1.203790e-01	0	0	7.338987e+00	3.405536e+01	OSR2;EFEMP1;HOXC9
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	4/85	1.046762e-02	1.289335e-01	0	0	4.968254e+00	2.265260e+01	BMP4;FOXC2;SPARC;ANXA3
GO_Biological_Process_2023	Epithelial Cell Differentiation (GO:0030855)	5/132	1.058380e-02	1.289335e-01	0	0	3.971936e+00	1.806608e+01	BMP4;TAGLN;MAF;WT1;VDAC1
GO_Biological_Process_2023	Regulation Of Nucleocytoplasmic Transport (GO:0046822)	2/16	1.088843e-02	1.289335e-01	0	0	1.427561e+01	6.452656e+01	BMP4;NEDD4
GO_Biological_Process_2023	Reverse Cholesterol Transport (GO:0043691)	2/16	1.088843e-02	1.289335e-01	0	0	1.427561e+01	6.452656e+01	APOE;CLU
GO_Biological_Process_2023	Positive Regulation Of Collagen Metabolic Process (GO:0010714)	2/16	1.088843e-02	1.289335e-01	0	0	1.427561e+01	6.452656e+01	BMP4;VIM
GO_Biological_Process_2023	Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	2/16	1.088843e-02	1.289335e-01	0	0	1.427561e+01	6.452656e+01	MDK;S100A11
GO_Biological_Process_2023	Response To Glucose (GO:0009749)	3/46	1.090603e-02	1.289335e-01	0	0	6.996931e+00	3.161521e+01	ZBTB20;GAS6;SOX4
