Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Protein Secretion (GO:0050708)	1/102	6.403334e-01	6.832048e-01	0	0	9.850985e-01	4.391238e-01	EZR
GO_Biological_Process_2023	Sensory Perception Of Light Stimulus (GO:0050953)	1/102	6.403334e-01	6.832048e-01	0	0	9.850985e-01	4.391238e-01	PAX2
GO_Biological_Process_2023	Protein Catabolic Process (GO:0030163)	1/102	6.403334e-01	6.832048e-01	0	0	9.850985e-01	4.391238e-01	CTSH
GO_Biological_Process_2023	Regulation Of RNA Splicing (GO:0043484)	1/102	6.403334e-01	6.832048e-01	0	0	9.850985e-01	4.391238e-01	PRDX6
GO_Biological_Process_2023	Proteolysis (GO:0006508)	3/330	6.406966e-01	6.832048e-01	0	0	9.115334e-01	4.058140e-01	CPM;CTSH;PEPD
GO_Biological_Process_2023	Mitochondrial Gene Expression (GO:0140053)	1/103	6.439304e-01	6.861047e-01	0	0	9.753912e-01	4.293327e-01	NDUFA7
GO_Biological_Process_2023	Macroautophagy (GO:0016236)	1/104	6.474916e-01	6.893486e-01	0	0	9.658723e-01	4.198159e-01	MAP1LC3A
GO_Biological_Process_2023	Lysosomal Transport (GO:0007041)	1/105	6.510174e-01	6.925496e-01	0	0	9.565365e-01	4.105636e-01	AKTIP
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	1/107	6.579640e-01	6.993817e-01	0	0	9.383934e-01	3.928162e-01	XBP1
GO_Biological_Process_2023	Glycerophospholipid Biosynthetic Process (GO:0046474)	1/108	6.613856e-01	7.019287e-01	0	0	9.295761e-01	3.843038e-01	PTDSS2
GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	4/452	6.614126e-01	7.019287e-01	0	0	8.861264e-01	3.663046e-01	WWC1;SLC39A8;HOXB7;HIF1A
GO_Biological_Process_2023	Cell-Matrix Adhesion (GO:0007160)	1/109	6.647731e-01	7.049342e-01	0	0	9.209222e-01	3.760213e-01	FERMT1
GO_Biological_Process_2023	T Cell Activation (GO:0042110)	1/111	6.714472e-01	7.091929e-01	0	0	9.040863e-01	3.601155e-01	F2RL1
GO_Biological_Process_2023	Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	1/111	6.714472e-01	7.091929e-01	0	0	9.040863e-01	3.601155e-01	NBL1
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	1/111	6.714472e-01	7.091929e-01	0	0	9.040863e-01	3.601155e-01	FOLR1
GO_Biological_Process_2023	Mitotic Cell Cycle Phase Transition (GO:0044772)	1/111	6.714472e-01	7.091929e-01	0	0	9.040863e-01	3.601155e-01	BCAT1
GO_Biological_Process_2023	Mitotic Sister Chromatid Segregation (GO:0000070)	1/111	6.714472e-01	7.091929e-01	0	0	9.040863e-01	3.601155e-01	MISP
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	1/112	6.747346e-01	7.115383e-01	0	0	8.958959e-01	3.524776e-01	RGL3
GO_Biological_Process_2023	Negative Regulation Of Defense Response (GO:0031348)	1/112	6.747346e-01	7.115383e-01	0	0	8.958959e-01	3.524776e-01	SLC39A8
GO_Biological_Process_2023	Regulation Of Protein Ubiquitination (GO:0031396)	1/113	6.779892e-01	7.144056e-01	0	0	8.878517e-01	3.450405e-01	SEPTIN4
GO_Biological_Process_2023	Regulation Of MAP Kinase Activity (GO:0043405)	1/114	6.812114e-01	7.166687e-01	0	0	8.799499e-01	3.377975e-01	GSTP1
GO_Biological_Process_2023	Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)	1/114	6.812114e-01	7.166687e-01	0	0	8.799499e-01	3.377975e-01	FRZB
GO_Biological_Process_2023	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	1/115	6.844015e-01	7.194575e-01	0	0	8.721868e-01	3.307424e-01	TRAPPC2L
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	2/240	6.922864e-01	7.271733e-01	0	0	8.344922e-01	3.068891e-01	BST1;SLC39A8
GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	1/119	6.968474e-01	7.308133e-01	0	0	8.424499e-01	3.042835e-01	GSTP1
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	1/119	6.968474e-01	7.308133e-01	0	0	8.424499e-01	3.042835e-01	CRYAB
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation (GO:0032446)	3/364	7.051181e-01	7.367900e-01	0	0	8.242411e-01	2.879816e-01	ARRDC1;AKTIP;BSPRY
GO_Biological_Process_2023	Regulation Of Protein Catabolic Process (GO:0042176)	1/122	7.058603e-01	7.367900e-01	0	0	8.214375e-01	2.861379e-01	EZR
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	1/122	7.058603e-01	7.367900e-01	0	0	8.214375e-01	2.861379e-01	XBP1
GO_Biological_Process_2023	Potassium Ion Transport (GO:0006813)	1/122	7.058603e-01	7.367900e-01	0	0	8.214375e-01	2.861379e-01	AQP1
GO_Biological_Process_2023	Protein Localization To Nucleus (GO:0034504)	1/122	7.058603e-01	7.367900e-01	0	0	8.214375e-01	2.861379e-01	CHCHD10
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	1/122	7.058603e-01	7.367900e-01	0	0	8.214375e-01	2.861379e-01	FOLR1
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	1/124	7.117202e-01	7.417459e-01	0	0	8.079987e-01	2.747764e-01	FRZB
GO_Biological_Process_2023	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/124	7.117202e-01	7.417459e-01	0	0	8.079987e-01	2.747764e-01	CNKSR1
GO_Biological_Process_2023	Negative Regulation Of Cell Growth (GO:0030308)	1/125	7.146065e-01	7.441726e-01	0	0	8.014418e-01	2.693031e-01	FRZB
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	1/126	7.174640e-01	7.465655e-01	0	0	7.949899e-01	2.639625e-01	ANK3
GO_Biological_Process_2023	Cytosolic Transport (GO:0016482)	1/127	7.202931e-01	7.483418e-01	0	0	7.886404e-01	2.587506e-01	SLC66A2
GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	7.202931e-01	7.483418e-01	0	0	7.886404e-01	2.587506e-01	CLDN4
GO_Biological_Process_2023	Protein Homooligomerization (GO:0051260)	1/129	7.258669e-01	7.529599e-01	0	0	7.762390e-01	2.486982e-01	ALDOA
GO_Biological_Process_2023	Protein Targeting (GO:0006605)	1/129	7.258669e-01	7.529599e-01	0	0	7.762390e-01	2.486982e-01	RAB3IP
GO_Biological_Process_2023	Golgi Organization (GO:0007030)	1/130	7.286122e-01	7.546340e-01	0	0	7.701824e-01	2.438503e-01	VMP1
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/130	7.286122e-01	7.546340e-01	0	0	7.701824e-01	2.438503e-01	SCX
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	1/132	7.340210e-01	7.590574e-01	0	0	7.583468e-01	2.344942e-01	RAB25
GO_Biological_Process_2023	Circulatory System Development (GO:0072359)	1/132	7.340210e-01	7.590574e-01	0	0	7.583468e-01	2.344942e-01	APELA
GO_Biological_Process_2023	Non-Membrane-Bounded Organelle Assembly (GO:0140694)	1/135	7.419338e-01	7.666458e-01	0	0	7.412558e-01	2.212614e-01	AUP1
GO_Biological_Process_2023	Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	7.521210e-01	7.765707e-01	0	0	7.196238e-01	2.049906e-01	ATP1B1
GO_Biological_Process_2023	Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	1/140	7.546046e-01	7.785325e-01	0	0	7.144103e-01	2.011503e-01	FRZB
GO_Biological_Process_2023	Regulation Of Cell Adhesion (GO:0030155)	1/144	7.642940e-01	7.879198e-01	0	0	6.942855e-01	1.866258e-01	ADGRG1
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	1/145	7.666563e-01	7.897448e-01	0	0	6.894290e-01	1.831928e-01	CAB39L
GO_Biological_Process_2023	Negative Regulation Of Response To External Stimulus (GO:0032102)	1/146	7.689950e-01	7.915427e-01	0	0	6.846395e-01	1.798348e-01	SLC39A8
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/147	7.713104e-01	7.933139e-01	0	0	6.799156e-01	1.765499e-01	CRYAB
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	1/149	7.758721e-01	7.967771e-01	0	0	6.706593e-01	1.701916e-01	GSTP1
GO_Biological_Process_2023	Skeletal System Development (GO:0001501)	1/149	7.758721e-01	7.967771e-01	0	0	6.706593e-01	1.701916e-01	FRZB
GO_Biological_Process_2023	Neuron Development (GO:0048666)	1/150	7.781189e-01	7.984697e-01	0	0	6.661243e-01	1.671146e-01	XBP1
GO_Biological_Process_2023	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	1/152	7.825455e-01	8.023948e-01	0	0	6.572346e-01	1.611560e-01	PRDX3
GO_Biological_Process_2023	Positive Regulation Of Response To External Stimulus (GO:0032103)	1/155	7.890211e-01	8.084134e-01	0	0	6.443329e-01	1.526825e-01	F2RL1
GO_Biological_Process_2023	Gene Expression (GO:0010467)	2/296	7.962522e-01	8.151961e-01	0	0	6.736075e-01	1.534742e-01	ANGPT2;TSPAN33
GO_Biological_Process_2023	Protein Autophosphorylation (GO:0046777)	1/162	8.033944e-01	8.218774e-01	0	0	6.160989e-01	1.348699e-01	FAM20C
GO_Biological_Process_2023	Protein Ubiquitination (GO:0016567)	3/434	8.095059e-01	8.274950e-01	0	0	6.878877e-01	1.453721e-01	ARRDC1;RNF186;BSPRY
GO_Biological_Process_2023	Regulation Of Cytokine Production (GO:0001817)	1/167	8.130605e-01	8.298567e-01	0	0	5.973896e-01	1.236297e-01	LITAF
GO_Biological_Process_2023	Membrane Organization (GO:0061024)	1/167	8.130605e-01	8.298567e-01	0	0	5.973896e-01	1.236297e-01	ANK3
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	2/308	8.140445e-01	8.302258e-01	0	0	6.467934e-01	1.330714e-01	XBP1;HIF1A
GO_Biological_Process_2023	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	8.258035e-01	8.415752e-01	0	0	5.730134e-01	1.096739e-01	HIF1A
GO_Biological_Process_2023	Endosomal Transport (GO:0016197)	1/180	8.360357e-01	8.513524e-01	0	0	5.536369e-01	9.914749e-02	SLC66A2
GO_Biological_Process_2023	Intracellular Protein Transport (GO:0006886)	2/325	8.368839e-01	8.515661e-01	0	0	6.122173e-01	1.090175e-01	ROMO1;WLS
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	2/336	8.502858e-01	8.645437e-01	0	0	5.917201e-01	9.596676e-02	TERT;HIF1A
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	1/192	8.547403e-01	8.677501e-01	0	0	5.185361e-01	8.138816e-02	NBL1
GO_Biological_Process_2023	Transcription By RNA Polymerase II (GO:0006366)	1/192	8.547403e-01	8.677501e-01	0	0	5.185361e-01	8.138816e-02	XBP1
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	1/193	8.561997e-01	8.685706e-01	0	0	5.158091e-01	8.008023e-02	BST1
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	1/196	8.604907e-01	8.722603e-01	0	0	5.077959e-01	7.629759e-02	EZR
GO_Biological_Process_2023	Golgi Vesicle Transport (GO:0048193)	1/197	8.618925e-01	8.730179e-01	0	0	5.051793e-01	7.508212e-02	TRAPPC2L
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	5/763	8.805557e-01	8.912453e-01	0	0	6.474920e-01	8.236236e-02	OSR2;CBX6;WWC1;HOXA7;EZR
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	1/225	8.959317e-01	9.061204e-01	0	0	4.414006e-01	4.850601e-02	AKTIP
GO_Biological_Process_2023	Protein Polyubiquitination (GO:0000209)	1/226	8.969789e-01	9.064923e-01	0	0	4.394164e-01	4.777464e-02	RNF186
GO_Biological_Process_2023	Regulation Of Cell Growth (GO:0001558)	1/227	8.980157e-01	9.068531e-01	0	0	4.374497e-01	4.705549e-02	FRZB
GO_Biological_Process_2023	Cilium Organization (GO:0044782)	1/228	8.990420e-01	9.072028e-01	0	0	4.355004e-01	4.634834e-02	RAB3IP
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	1/231	9.020599e-01	9.095600e-01	0	0	4.297541e-01	4.429662e-02	AKTIP
GO_Biological_Process_2023	Translation (GO:0006412)	1/234	9.049880e-01	9.118233e-01	0	0	4.241557e-01	4.234499e-02	NDUFA7
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	1/241	9.114859e-01	9.176771e-01	0	0	4.116372e-01	3.815020e-02	BOK
GO_Biological_Process_2023	Cilium Assembly (GO:0060271)	1/243	9.132598e-01	9.187697e-01	0	0	4.081935e-01	3.703738e-02	RAB3IP
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	1/246	9.158546e-01	9.206858e-01	0	0	4.031334e-01	3.543447e-02	PRDX3
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	1/257	9.247252e-01	9.289032e-01	0	0	3.855942e-01	3.017610e-02	ADIPOR1
GO_Biological_Process_2023	Phosphorylation (GO:0016310)	2/429	9.292828e-01	9.327790e-01	0	0	4.606332e-01	3.378384e-02	FAM20C;CDKL1
GO_Biological_Process_2023	DNA Metabolic Process (GO:0006259)	1/288	9.450257e-01	9.478679e-01	0	0	3.433991e-01	1.941686e-02	TERT
GO_Biological_Process_2023	Protein Phosphorylation (GO:0006468)	2/500	9.610846e-01	9.632508e-01	0	0	3.935131e-01	1.561966e-02	FAM20C;CDKL1
GO_Biological_Process_2023	Protein Modification Process (GO:0036211)	3/711	9.743867e-01	9.758498e-01	0	0	4.127681e-01	1.071010e-02	FUT9;FAM20C;CDKL1
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	9.777612e-01	9.784947e-01	0	0	2.609204e-01	5.868057e-03	AKTIP
