Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	8/85	2.085236e-06	1.229455e-04	0	0	1.072904e+01	1.403426e+02	SPARC;TGFB1;KDR;HSPB1;RAC1;TEK;PLPP3;GATA2
GO_Biological_Process_2023	Blood Vessel Endothelial Cell Migration (GO:0043534)	5/22	2.128035e-06	1.229455e-04	0	0	2.999394e+01	3.917301e+02	EFNB2;CDH5;SOX18;ID1;KDR
GO_Biological_Process_2023	Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	6/39	2.233242e-06	1.249918e-04	0	0	1.862270e+01	2.423197e+02	HSP90AB1;DDAH2;RAC1;CD47;KLF4;KLF2
GO_Biological_Process_2023	Regulation Of Protein Dephosphorylation (GO:0035304)	6/40	2.605707e-06	1.411240e-04	0	0	1.807406e+01	2.323928e+02	PPP1R15A;PPP1R16B;CDH5;PPP1R2;TGFB1;DYNLL1
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	13/265	2.679070e-06	1.411240e-04	0	0	5.421936e+00	6.956366e+01	APP;CDKN1A;TGFB1;HSPB1;CDH5;CCND2;KDR;PECAM1;FAS;RAC1;TEK;PLPP3;ENG
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	10/152	2.989000e-06	1.529514e-04	0	0	7.325061e+00	9.317897e+01	RAP1B;HSPA8;MEF2C;TGFB1;RAMP3;IGFBP5;JUP;PDE2A;GNB1;HSPA1A
GO_Biological_Process_2023	Cellular Response To Growth Factor Stimulus (GO:0071363)	10/155	3.562972e-06	1.772578e-04	0	0	7.172414e+00	8.997733e+01	ACVRL1;MEF2C;RAMP2;TGFB1;DUSP3;HYAL2;PDE2A;KDR;HSPB1;KLF4
GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	6/43	4.037233e-06	1.954239e-04	0	0	1.660608e+01	2.062467e+02	CDH5;RAMP2;ECSCR;KDR;TEK;GATA2
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	9/124	4.221918e-06	1.989857e-04	0	0	8.108650e+00	1.003463e+02	BST2;ACVRL1;CDKN1A;TGFB1;SOX17;CCDC85B;HYAL2;SIPA1;HSPA1A
GO_Biological_Process_2023	Negative Regulation Of Cell Growth (GO:0030308)	9/125	4.510790e-06	2.071494e-04	0	0	8.038339e+00	9.894423e+01	BST2;ACVRL1;CDKN1A;TGFB1;SOX17;CCDC85B;HYAL2;SIPA1;HSPA1A
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	5/26	5.146457e-06	2.304326e-04	0	0	2.427590e+01	2.956125e+02	CDH5;RAMP2;KDR;TEK;GATA2
GO_Biological_Process_2023	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	10/163	5.584479e-06	2.439464e-04	0	0	6.794619e+00	8.218445e+01	RAMP2;CALCRL;RAMP3;ADGRE5;TBXA2R;PDE2A;ADGRF5;GNAS;ADGRL4;GNAI2
GO_Biological_Process_2023	Negative Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090051)	4/13	6.337952e-06	2.702684e-04	0	0	4.510997e+01	5.399192e+02	TBXA2R;MMRN2;KLF4;RHOA
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	15/381	6.774144e-06	2.821510e-04	0	0	4.328893e+00	5.152421e+01	PLK2;HSPB1;SMAD6;TBX3;SOCS3;CCND2;TCIM;DDAH2;KDR;CD38;FAS;BNIP2;TEK;PTMA;HSPA1A
GO_Biological_Process_2023	Glomerulus Vasculature Development (GO:0072012)	3/5	9.561469e-06	3.805464e-04	0	0	1.515230e+02	1.751267e+03	PECAM1;TEK;CD34
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727)	3/5	9.561469e-06	3.805464e-04	0	0	1.515230e+02	1.751267e+03	EFNB2;MEF2C;TGFB1
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	6/51	1.116365e-05	4.346541e-04	0	0	1.364836e+01	1.556302e+02	ITGB1;RAMP2;CALCRL;RAMP3;CD81;CD9
GO_Biological_Process_2023	Sprouting Angiogenesis (GO:0002040)	6/52	1.251602e-05	4.769401e-04	0	0	1.335098e+01	1.507126e+02	EFNB2;RAMP2;TGFB1;KDR;TEK;ENG
GO_Biological_Process_2023	Ras Protein Signal Transduction (GO:0007265)	9/144	1.426030e-05	5.320876e-04	0	0	6.900351e+00	7.699433e+01	RAP1B;CDKN1A;PLK2;GNB1;GRAP;RAC1;RHOA;RASGRP3;RAPGEF4
GO_Biological_Process_2023	Apical Junction Assembly (GO:0043297)	6/54	1.561807e-05	5.594393e-04	0	0	1.279339e+01	1.415855e+02	CDH5;RAMP2;CLDN15;PECAM1;ESAM;RHOA
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	6/54	1.561807e-05	5.594393e-04	0	0	1.279339e+01	1.415855e+02	MEF2C;TGFB1;JUP;KDR;HSPB1;GATA2
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	8/112	1.638962e-05	5.755650e-04	0	0	7.932743e+00	8.740980e+01	ARHGAP31;CDKN1A;PLK2;GNB1;GRAP;RAC1;RASGRP3;RAPGEF4
GO_Biological_Process_2023	Epithelial Tube Morphogenesis (GO:0060562)	5/33	1.754769e-05	6.043830e-04	0	0	1.820048e+01	1.993059e+02	ACVRL1;MEF2C;SOX17;PODXL;RASIP1
GO_Biological_Process_2023	Calcitonin Family Receptor Signaling Pathway (GO:0097646)	3/6	1.898263e-05	6.295905e-04	0	0	1.010102e+02	1.098182e+03	RAMP2;CALCRL;RAMP3
GO_Biological_Process_2023	Vascular Wound Healing (GO:0061042)	3/6	1.898263e-05	6.295905e-04	0	0	1.010102e+02	1.098182e+03	KDR;GATA2;CD34
GO_Biological_Process_2023	Positive Regulation Of Response To External Stimulus (GO:0032103)	9/155	2.565206e-05	7.889223e-04	0	0	6.376893e+00	6.740941e+01	APP;PLSCR1;TGFB1;MYO1C;HYAL2;PDE2A;MMRN2;PLAT;CD47
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	6/59	2.614588e-05	7.889223e-04	0	0	1.158354e+01	1.222274e+02	DDX5;JUN;TGFB1;FOS;GATA2;KLF4
GO_Biological_Process_2023	Heart Morphogenesis (GO:0003007)	6/59	2.614588e-05	7.889223e-04	0	0	1.158354e+01	1.222274e+02	ACVRL1;FKBP1A;SOX17;DYNLL1;TBX3;ENG
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	16/480	2.625831e-05	7.889223e-04	0	0	3.643678e+00	3.843180e+01	APP;MEF2C;RAMP2;RAMP3;TGFB1;PDE2A;RDX;GATA5;GATA2;KLF4;CDH5;PLSCR1;S100A13;LGALS9;CD34;HSPA1A
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	20/705	2.637118e-05	7.889223e-04	0	0	3.118052e+00	3.287437e+01	ITGB1;MEF2C;JUN;PLK2;HSPB1;SMAD6;TBX3;SOCS3;CCND2;UBB;TCIM;DDAH2;KDR;CD38;FAS;BNIP2;TEK;SGK1;PTMA;HSPA1A
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	14/377	2.642956e-05	7.889223e-04	0	0	4.052297e+00	4.271537e+01	ACVRL1;APP;CDKN1A;RAMP3;TGFB1;HSP90AB1;CD81;CCND2;KDR;PECAM1;FAS;RAC1;TEK;ENG
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	16/483	2.830931e-05	8.311798e-04	0	0	3.619710e+00	3.790676e+01	MEF2C;CDKN1A;PRKCH;TGFB1;CD81;LIFR;MEIS2;TBX3;GNAI2;BST2;EFNB2;CCND2;SERTAD1;KDR;S100A13;CD47
GO_Biological_Process_2023	Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089)	3/7	3.297591e-05	9.525783e-04	0	0	7.575383e+01	7.817593e+02	MYO1C;KDR;HSPB1
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	8/124	3.428322e-05	9.746229e-04	0	0	7.107781e+00	7.307407e+01	APP;MEF2C;PLSCR1;MYO1C;HYAL2;PDE2A;MMRN2;CD47
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	5/38	3.564419e-05	9.974805e-04	0	0	1.543893e+01	1.581243e+02	CDH5;RAMP2;KDR;TEK;GATA2
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	8/125	3.631895e-05	1.000727e-03	0	0	7.046673e+00	7.203934e+01	IFITM3;BST2;APP;PLSCR1;IFITM2;LIFR;LGALS9;RHOA
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	9/163	3.813716e-05	1.034904e-03	0	0	6.043165e+00	6.148510e+01	BST2;ACVRL1;DUSP3;IGFBP5;HYAL2;MMRN2;RAC1;DYNLL1;ENG
GO_Biological_Process_2023	Regulation Of Fibroblast Migration (GO:0010762)	4/20	4.066472e-05	1.071037e-03	0	0	2.536538e+01	2.564478e+02	ITGB1;TGFB1;HYAL2;RAC1
GO_Biological_Process_2023	Negative Regulation Of Viral Life Cycle (GO:1903901)	4/20	4.066472e-05	1.071037e-03	0	0	2.536538e+01	2.564478e+02	IFITM3;BST2;IFITM2;LY6E
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	7/94	4.280340e-05	1.111027e-03	0	0	8.261375e+00	8.310028e+01	HSPA8;MEF2C;RAMP2;RAMP3;LMO2;RDX;HSPA1A
GO_Biological_Process_2023	Negative Regulation Of Cell-Cell Adhesion (GO:0022408)	5/40	4.597935e-05	1.176415e-03	0	0	1.455523e+01	1.453677e+02	TGFB1;PODXL;RDX;FXYD5;KLF4
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	7/96	4.901580e-05	1.236441e-03	0	0	8.074906e+00	8.013027e+01	FKBP1A;APP;HSP90AB1;EDNRB;TGFB1;KLF4;KLF2
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	5/43	6.565632e-05	1.633201e-03	0	0	1.340410e+01	1.290959e+02	JUN;TGFB1;FOS;GATA2;KLF4
GO_Biological_Process_2023	Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	4/23	7.260411e-05	1.754690e-03	0	0	2.135709e+01	2.035435e+02	DUSP3;KDR;RAC1;TEK
GO_Biological_Process_2023	Regulation Of Cell Junction Assembly (GO:1901888)	4/23	7.260411e-05	1.754690e-03	0	0	2.135709e+01	2.035435e+02	RAP1B;MEF2C;PRKCH;MYO1C
GO_Biological_Process_2023	Response To Unfolded Protein (GO:0006986)	5/44	7.347947e-05	1.754690e-03	0	0	1.305974e+01	1.243092e+02	HSPA8;HSP90AB1;SERPINH1;HSPB1;HSPA1A
GO_Biological_Process_2023	Response To Laminar Fluid Shear Stress (GO:0034616)	3/9	7.798588e-05	1.790676e-03	0	0	5.049745e+01	4.776545e+02	KLF4;SMAD6;KLF2
GO_Biological_Process_2023	Positive Regulation Of Cardiocyte Differentiation (GO:1905209)	3/9	7.798588e-05	1.790676e-03	0	0	5.049745e+01	4.776545e+02	EFNB2;MEF2C;TGFB1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	3/9	7.798588e-05	1.790676e-03	0	0	5.049745e+01	4.776545e+02	EFNB2;MEF2C;TGFB1
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	12/316	8.120504e-05	1.823541e-03	0	0	4.115607e+00	3.876298e+01	FKBP1A;APP;MARCKSL1;HSP90AB1;MYO1C;SERPINH1;NOSTRIN;TAGLN2;RAC1;B2M;RHOA;CNN3
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	6/72	8.145353e-05	1.823541e-03	0	0	9.295808e+00	8.752447e+01	ACVRL1;TGFB1;DUSP1;PODXL;RHOA;SIPA1
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	38/2028	9.461952e-05	2.092143e-03	0	0	2.112482e+00	1.957351e+01	ACVRL1;APP;DDX5;EPAS1;CD81;GATA5;LDB2;GATA2;ELK3;EDNRB;SOX17;SOX18;HYAL2;IER5;JUNB;IER2;MEF2C;JUN;JUND;TGFB1;JUP;PDE2A;LMO2;FOS;SMAD6;KLF4;MEIS2;FLI1;PBX1;KLF2;TBX3;PLSCR1;PRKAR1A;ID1;ID3;PTMA;ENG;HSPA1A
GO_Biological_Process_2023	Regulation Of Cell Growth (GO:0001558)	10/227	9.595254e-05	2.095744e-03	0	0	4.775071e+00	4.417732e+01	BST2;ACVRL1;CDKN1A;TGFB1;SOX17;CCDC85B;HYAL2;SGK1;SIPA1;HSPA1A
GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	5/47	1.013094e-04	2.186085e-03	0	0	1.212506e+01	1.115182e+02	CDH5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023	Angiogenesis Involved In Wound Healing (GO:0060055)	3/10	1.105920e-04	2.334856e-03	0	0	4.328134e+01	3.942784e+02	KDR;GATA2;CD34
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	10/231	1.108112e-04	2.334856e-03	0	0	4.687687e+00	4.269397e+01	APP;CDKN1A;CCND2;TGFB1;KDR;PECAM1;FAS;RAC1;TEK;ENG
GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	5/49	1.239296e-04	2.580906e-03	0	0	1.157275e+01	1.041061e+02	JUN;TGFB1;FOS;GATA2;KLF4
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429)	4/27	1.394852e-04	2.871471e-03	0	0	1.763924e+01	1.565933e+02	HSP90AB1;DDAH2;KLF4;KLF2
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	3/11	1.509501e-04	2.981609e-03	0	0	3.786926e+01	3.331950e+02	MEF2C;KLF4;KLF2
GO_Biological_Process_2023	Smooth Muscle Cell Differentiation (GO:0051145)	3/11	1.509501e-04	2.981609e-03	0	0	3.786926e+01	3.331950e+02	MEF2C;EDNRB;TMEM204
GO_Biological_Process_2023	Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	3/11	1.509501e-04	2.981609e-03	0	0	3.786926e+01	3.331950e+02	EDNRB;HSP90AB1;TGFB1
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	10/240	1.514944e-04	2.981609e-03	0	0	4.502185e+00	3.959655e+01	APP;CDH5;MYO1C;HYAL2;PDE2A;CD47;TEK;KLF4;CD200;MGLL
GO_Biological_Process_2023	Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407)	4/28	1.614719e-04	3.143437e-03	0	0	1.690342e+01	1.475868e+02	HSP90AB1;DDAH2;KLF4;KLF2
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	6/82	1.681396e-04	3.238044e-03	0	0	8.068585e+00	7.012178e+01	APP;CDH5;CDKN1A;HSPB1;LDB2;DYNLL1
GO_Biological_Process_2023	Tight Junction Assembly (GO:0120192)	5/53	1.805977e-04	3.396625e-03	0	0	1.060621e+01	9.141743e+01	CDH5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023	Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	5/53	1.805977e-04	3.396625e-03	0	0	1.060621e+01	9.141743e+01	APP;MYO1C;TCIM;LGALS9;RHOA
GO_Biological_Process_2023	Response To Interferon-Beta (GO:0035456)	4/29	1.858566e-04	3.396625e-03	0	0	1.622646e+01	1.393940e+02	IFITM3;BST2;PLSCR1;IFITM2
GO_Biological_Process_2023	Maintenance Of Blood-Brain Barrier (GO:0035633)	4/29	1.858566e-04	3.396625e-03	0	0	1.622646e+01	1.393940e+02	ITGB1;CDH5;PECAM1;ESAM
GO_Biological_Process_2023	Positive Regulation Of Dephosphorylation (GO:0035306)	4/29	1.858566e-04	3.396625e-03	0	0	1.622646e+01	1.393940e+02	PPP1R16B;CDH5;TGFB1;DYNLL1
GO_Biological_Process_2023	Endothelium Development (GO:0003158)	3/12	1.997932e-04	3.580827e-03	0	0	3.365986e+01	2.867224e+02	KDR;PECAM1;CD34
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	11/297	1.999345e-04	3.580827e-03	0	0	3.992430e+00	3.400561e+01	PPP1R16B;ARHGAP31;TGFB1;ARHGEF15;PDE2A;KDR;HSPB1;GRAP;TEK;DYNLL1;SGK1
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	7/122	2.217027e-04	3.931382e-03	0	0	6.241033e+00	5.251313e+01	ITGB1;RAMP2;CALCRL;RAMP3;CD81;CAV2;CD9
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	23/1025	2.313288e-04	4.061862e-03	0	0	2.451784e+00	2.052553e+01	HSPA8;MEF2C;JUN;DDX5;JUND;TGFB1;PDE2A;GATA5;LDB2;GATA2;KLF4;CBFA2T3;MEIS2;KLF2;TBX3;ELK3;EDNRB;SOX18;CCDC85B;ID1;ID3;CD38;HSPA1A
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	6/88	2.477082e-04	4.265821e-03	0	0	7.475926e+00	6.207455e+01	ACVRL1;SPARC;KDR;RAC1;TEK;PLPP3
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	6/88	2.477082e-04	4.265821e-03	0	0	7.475926e+00	6.207455e+01	CDKN1A;PTPRB;DUSP3;HYAL2;SH3BP5;HSPB1
GO_Biological_Process_2023	Endothelial Cell Differentiation (GO:0045446)	3/13	2.578302e-04	4.397846e-03	0	0	3.029235e+01	2.503120e+02	ACVRL1;SOX18;KDR
GO_Biological_Process_2023	Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	4/33	3.104088e-04	5.244738e-03	0	0	1.398550e+01	1.129696e+02	APP;TGFB1;KLF4;KLF2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Proliferation (GO:0001936)	6/93	3.344020e-04	5.545500e-03	0	0	7.044488e+00	5.637821e+01	PPP1R16B;EGFL7;SPARC;CAV2;KDR;TEK
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	6/93	3.344020e-04	5.545500e-03	0	0	7.044488e+00	5.637821e+01	ITGB1;HSP90AB1;RAMP3;TGFB1;TEK;ENG
