Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	6/113	9.656400e-04	5.419595e-02	0	0	5.692167e+00	3.951912e+01	LGALS3;AHNAK;RACK1;RPS3;APOE;CLU
GO_Biological_Process_2023	Wnt Signaling Pathway (GO:0016055)	5/76	9.887099e-04	5.419595e-02	0	0	7.124955e+00	4.929834e+01	WNT10A;NXN;CPE;WLS;WNT4
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	8/204	1.061055e-03	5.516115e-02	0	0	4.167517e+00	2.854121e+01	PYCARD;RPS19;LCN2;DEFB1;S100A14;REG3G;F3;WFDC2
GO_Biological_Process_2023	Regulation Of Steroid Metabolic Process (GO:0019218)	3/21	1.147149e-03	5.516115e-02	0	0	1.673604e+01	1.133110e+02	UGT1A10;APOE;UGT1A8
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	6/119	1.262475e-03	5.516115e-02	0	0	5.388286e+00	3.596509e+01	LGALS3;GSN;RACK1;RPS3;APOE;CLU
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	6/119	1.262475e-03	5.516115e-02	0	0	5.388286e+00	3.596509e+01	PYCARD;TMSB4X;RPS3;GATA3;TNFRSF21;NFE2L2
GO_Biological_Process_2023	Regulation Of Cortisol Biosynthetic Process (GO:2000064)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	DKK3;WNT4
GO_Biological_Process_2023	Bleb Assembly (GO:0032060)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	EMP1;EMP2
GO_Biological_Process_2023	Desmosome Organization (GO:0002934)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	DSP;PKP3
GO_Biological_Process_2023	Positive Regulation Of Membrane Depolarization (GO:1904181)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	RACK1;DCN
GO_Biological_Process_2023	Glutathione Biosynthetic Process (GO:0006750)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	GCLC;GCLM
GO_Biological_Process_2023	Xenobiotic Glucuronidation (GO:0052697)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	UGT1A9;UGT1A8
GO_Biological_Process_2023	Positive Regulation Of Receptor Catabolic Process (GO:2000646)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	PTPN1;APOE
GO_Biological_Process_2023	Regulation Of Aldosterone Biosynthetic Process (GO:0032347)	2/6	1.453571e-03	5.516115e-02	0	0	4.998990e+01	3.266206e+02	DKK3;WNT4
GO_Biological_Process_2023	Cell-Cell Signaling By Wnt (GO:0198738)	3/23	1.505225e-03	5.569331e-02	0	0	1.506091e+01	9.787806e+01	NXN;CPE;WLS
GO_Biological_Process_2023	Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573)	3/25	1.926333e-03	6.504321e-02	0	0	1.369036e+01	8.559398e+01	PTPN1;RACK1;CLU
GO_Biological_Process_2023	Sodium Ion Homeostasis (GO:0055078)	3/25	1.926333e-03	6.504321e-02	0	0	1.369036e+01	8.559398e+01	SLC12A2;SCNN1A;ATP1A1
GO_Biological_Process_2023	Nonribosomal Peptide Biosynthetic Process (GO:0019184)	2/7	2.021613e-03	6.504321e-02	0	0	3.998990e+01	2.480917e+02	GCLC;GCLM
GO_Biological_Process_2023	Hepoxilin Biosynthetic Process (GO:0051122)	2/7	2.021613e-03	6.504321e-02	0	0	3.998990e+01	2.480917e+02	GSTM2;GSTM1
GO_Biological_Process_2023	Hepoxilin Metabolic Process (GO:0051121)	2/7	2.021613e-03	6.504321e-02	0	0	3.998990e+01	2.480917e+02	GSTM2;GSTM1
GO_Biological_Process_2023	Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316)	2/7	2.021613e-03	6.504321e-02	0	0	3.998990e+01	2.480917e+02	GSTM2;GSTO1
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	3/26	2.161671e-03	6.806964e-02	0	0	1.309446e+01	8.035905e+01	GATA3;ICAM1;NFE2L2
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	8/231	2.322412e-03	7.042012e-02	0	0	3.657885e+00	2.218562e+01	FOXA1;RPS19;ALDH1A1;TACSTD2;ADM;GATA3;REG3G;IL18R1
GO_Biological_Process_2023	Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	3/27	2.414106e-03	7.042012e-02	0	0	1.254822e+01	7.562094e+01	NXN;CPE;WLS
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	5/93	2.426639e-03	7.042012e-02	0	0	5.743590e+00	3.458358e+01	LGALS3;RACK1;RPS3;SDC1;CLU
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	5/93	2.426639e-03	7.042012e-02	0	0	5.743590e+00	3.458358e+01	RACK1;RPS3;RPL13A;APOE;CLU
GO_Biological_Process_2023	Positive Regulation Of Ligase Activity (GO:0051351)	2/8	2.677767e-03	7.621338e-02	0	0	3.332323e+01	1.973659e+02	TMSB4X;GCLM
GO_Biological_Process_2023	Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	6/140	2.873553e-03	8.024261e-02	0	0	4.539006e+00	2.656320e+01	NXN;IGFBP2;RACK1;APOE;PFDN5;DKK3
GO_Biological_Process_2023	Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	3/30	3.277995e-03	8.852166e-02	0	0	1.115228e+01	6.379690e+01	RPS14;RPS19;RPS21
GO_Biological_Process_2023	Antimicrobial Humoral Response (GO:0019730)	5/100	3.323821e-03	8.852166e-02	0	0	5.318489e+00	3.035070e+01	RPS19;DEFB1;REG3G;F3;WFDC2
GO_Biological_Process_2023	Cellular Response To Purine-Containing Compound (GO:0071415)	2/9	3.420232e-03	8.852166e-02	0	0	2.856133e+01	1.621726e+02	GSTM2;CLU
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	4/62	3.442942e-03	8.852166e-02	0	0	6.946517e+00	3.939667e+01	PYCARD;RACK1;RPS3;TPD52L1
GO_Biological_Process_2023	rRNA Processing (GO:0006364)	5/101	3.469092e-03	8.852166e-02	0	0	5.262821e+00	2.980789e+01	RPS15;RPS14;LSM6;RPS19;RPL14
GO_Biological_Process_2023	Positive Regulation Of Mononuclear Cell Migration (GO:0071677)	3/31	3.602735e-03	9.017526e-02	0	0	1.075344e+01	6.049955e+01	LGALS3;S100A14;PLA2G7
GO_Biological_Process_2023	Negative Regulation Of Protein Metabolic Process (GO:0051248)	6/147	3.655754e-03	9.017526e-02	0	0	4.312130e+00	2.419731e+01	RACK1;RPS3;RPL13A;APOE;CLU;PFDN5
GO_Biological_Process_2023	Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	2/10	4.247232e-03	9.965612e-02	0	0	2.498990e+01	1.364820e+02	RACK1;NFE2L2
GO_Biological_Process_2023	Regulation Of Mitochondrial Depolarization (GO:0051900)	2/10	4.247232e-03	9.965612e-02	0	0	2.498990e+01	1.364820e+02	RACK1;DCN
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Migration (GO:0010633)	3/33	4.309454e-03	9.965612e-02	0	0	1.003553e+01	5.466299e+01	TACSTD2;APOE;DCN
GO_Biological_Process_2023	Regulation Of Activated T Cell Proliferation (GO:0046006)	3/33	4.309454e-03	9.965612e-02	0	0	1.003553e+01	5.466299e+01	PYCARD;IGFBP2;RPS3
GO_Biological_Process_2023	Epithelium Development (GO:0060429)	6/154	4.586083e-03	1.021215e-01	0	0	4.106715e+00	2.211355e+01	LGALS3;UPK1B;KRT19;KRT15;RIPK4;WNT4
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	5/108	4.616546e-03	1.021215e-01	0	0	4.903411e+00	2.637107e+01	PYCARD;RPS3;GATA3;TNFRSF21;NFE2L2
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	9/316	4.652399e-03	1.021215e-01	0	0	2.991916e+00	1.606770e+01	DSP;KRT19;MARCKS;GSN;KRT15;KRT7;EMP2;KRT5;CD2AP
GO_Biological_Process_2023	Cellular Response To Hydrogen Peroxide (GO:0070301)	3/34	4.692070e-03	1.021215e-01	0	0	9.711315e+00	5.207092e+01	RPS3;CLU;NFE2L2
GO_Biological_Process_2023	Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280)	2/11	5.157021e-03	1.060054e-01	0	0	2.221212e+01	1.170000e+02	GSTM2;GSTO1
GO_Biological_Process_2023	Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	2/11	5.157021e-03	1.060054e-01	0	0	2.221212e+01	1.170000e+02	GSTM2;GSTO1
GO_Biological_Process_2023	Macrophage Chemotaxis (GO:0048246)	2/11	5.157021e-03	1.060054e-01	0	0	2.221212e+01	1.170000e+02	LGALS3;KLF5
GO_Biological_Process_2023	Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	2/11	5.157021e-03	1.060054e-01	0	0	2.221212e+01	1.170000e+02	CLU;PFDN5
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	8/270	5.936759e-03	1.151754e-01	0	0	3.107188e+00	1.592929e+01	FOXA1;PYCARD;TNFAIP8;RACK1;RPS3;TPD52L1;CLU;PHLDA3
GO_Biological_Process_2023	Negative Regulation Of Locomotion (GO:0040013)	2/12	6.147875e-03	1.151754e-01	0	0	1.998990e+01	1.017815e+02	TACSTD2;GATA3
GO_Biological_Process_2023	Regulation Of Interleukin-5 Production (GO:0032674)	2/12	6.147875e-03	1.151754e-01	0	0	1.998990e+01	1.017815e+02	GATA3;TNFRSF21
GO_Biological_Process_2023	Regulation Of Tube Diameter (GO:0035296)	2/12	6.147875e-03	1.151754e-01	0	0	1.998990e+01	1.017815e+02	GCLC;GCLM
GO_Biological_Process_2023	Relaxation Of Cardiac Muscle (GO:0055119)	2/12	6.147875e-03	1.151754e-01	0	0	1.998990e+01	1.017815e+02	GSTM2;GSN
GO_Biological_Process_2023	Vascular Process In Circulatory System (GO:0003018)	2/12	6.147875e-03	1.151754e-01	0	0	1.998990e+01	1.017815e+02	GCLC;GCLM
GO_Biological_Process_2023	Macrophage Migration (GO:1905517)	2/12	6.147875e-03	1.151754e-01	0	0	1.998990e+01	1.017815e+02	LGALS3;KLF5
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	3/38	6.424287e-03	1.159505e-01	0	0	8.599710e+00	4.340849e+01	GATA3;ICAM1;NFE2L2
GO_Biological_Process_2023	Positive Regulation Of Cation Channel Activity (GO:2001259)	3/38	6.424287e-03	1.159505e-01	0	0	8.599710e+00	4.340849e+01	GSTM2;GSTO1;TMSB4X
GO_Biological_Process_2023	Maturation Of SSU-rRNA (GO:0030490)	3/38	6.424287e-03	1.159505e-01	0	0	8.599710e+00	4.340849e+01	RPS14;LSM6;RPS19
GO_Biological_Process_2023	Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	2/13	7.218101e-03	1.256799e-01	0	0	1.817172e+01	8.960771e+01	PTPN1;RACK1
GO_Biological_Process_2023	Relaxation Of Muscle (GO:0090075)	2/13	7.218101e-03	1.256799e-01	0	0	1.817172e+01	8.960771e+01	GSTM2;GSN
GO_Biological_Process_2023	Intracellular Potassium Ion Homeostasis (GO:0030007)	2/13	7.218101e-03	1.256799e-01	0	0	1.817172e+01	8.960771e+01	SLC12A2;ATP1A1
GO_Biological_Process_2023	Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	3/40	7.415022e-03	1.265591e-01	0	0	8.134038e+00	3.989133e+01	DEFB1;AHR;APOE
GO_Biological_Process_2023	Monoatomic Cation Homeostasis (GO:0055080)	4/77	7.439623e-03	1.265591e-01	0	0	5.514957e+00	2.702844e+01	SLC12A2;SCNN1A;S100A14;SLC39A4
GO_Biological_Process_2023	Positive Regulation Of Endocytosis (GO:0045807)	4/79	8.133898e-03	1.367974e-01	0	0	5.367347e+00	2.582614e+01	PYCARD;APOE;CLU;F3
GO_Biological_Process_2023	Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732)	2/14	8.366027e-03	1.391205e-01	0	0	1.665657e+01	7.967795e+01	EIF3E;EIF3F
GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	3/42	8.491235e-03	1.396336e-01	0	0	7.716127e+00	3.679605e+01	DSP;SPRR2G;SPRR1A
GO_Biological_Process_2023	Regulation Of Endothelial Cell Apoptotic Process (GO:2000351)	3/43	9.061883e-03	1.443293e-01	0	0	7.522843e+00	3.538503e+01	GATA3;ICAM1;NFE2L2
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	3/43	9.061883e-03	1.443293e-01	0	0	7.522843e+00	3.538503e+01	FOXA1;KLF5;GATA3
GO_Biological_Process_2023	Negative Regulation Of Immune Effector Process (GO:0002698)	2/15	9.590008e-03	1.443293e-01	0	0	1.537451e+01	7.144588e+01	LGALS3;RPS19
GO_Biological_Process_2023	Negative Regulation Of Platelet Activation (GO:0010544)	2/15	9.590008e-03	1.443293e-01	0	0	1.537451e+01	7.144588e+01	CD9;APOE
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	2/15	9.590008e-03	1.443293e-01	0	0	1.537451e+01	7.144588e+01	RPS3;CLU
GO_Biological_Process_2023	Regulation Of Amyloid Fibril Formation (GO:1905906)	2/15	9.590008e-03	1.443293e-01	0	0	1.537451e+01	7.144588e+01	CLU;PFDN5
GO_Biological_Process_2023	Regulation Of Amyloid-Beta Clearance (GO:1900221)	2/15	9.590008e-03	1.443293e-01	0	0	1.537451e+01	7.144588e+01	APOE;CLU
GO_Biological_Process_2023	Cellular Response To Ketone (GO:1901655)	3/44	9.654459e-03	1.443293e-01	0	0	7.338987e+00	3.405536e+01	SCNN1A;SPP1;AHR
GO_Biological_Process_2023	Regulation Of Viral Entry Into Host Cell (GO:0046596)	3/44	9.654459e-03	1.443293e-01	0	0	7.338987e+00	3.405536e+01	GSN;TMPRSS2;LY6E
GO_Biological_Process_2023	Regulation Of Apoptotic Signaling Pathway (GO:2001233)	3/45	1.026913e-02	1.519831e-01	0	0	7.163887e+00	3.280067e+01	PYCARD;RPS3;TPD52L1
GO_Biological_Process_2023	Epithelial Cell Differentiation (GO:0030855)	5/132	1.058380e-02	1.522729e-01	0	0	3.971936e+00	1.806608e+01	LGALS3;UPK1B;KRT19;KRT15;GATA3
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	2/16	1.088843e-02	1.522729e-01	0	0	1.427561e+01	6.452656e+01	ASPH;PERP
GO_Biological_Process_2023	Reverse Cholesterol Transport (GO:0043691)	2/16	1.088843e-02	1.522729e-01	0	0	1.427561e+01	6.452656e+01	APOE;CLU
GO_Biological_Process_2023	Negative Regulation Of Amyloid-Beta Formation (GO:1902430)	2/16	1.088843e-02	1.522729e-01	0	0	1.427561e+01	6.452656e+01	APOE;CLU
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Regulation Of The Release Of Sequestered Calcium Ion (GO:0010881)	2/16	1.088843e-02	1.522729e-01	0	0	1.427561e+01	6.452656e+01	GSTM2;GSTO1
GO_Biological_Process_2023	Response To Hydrogen Peroxide (GO:0042542)	3/46	1.090603e-02	1.522729e-01	0	0	6.996931e+00	3.161521e+01	RPS3;CLU;NFE2L2
GO_Biological_Process_2023	Regulation Of Endothelial Cell Migration (GO:0010594)	4/88	1.178109e-02	1.629533e-01	0	0	4.790087e+00	2.127402e+01	EMP2;GATA3;APOE;DCN
GO_Biological_Process_2023	Regulation Of Establishment Of Cell Polarity (GO:2000114)	2/17	1.225968e-02	1.664617e-01	0	0	1.332323e+01	5.864140e+01	GSN;RACK1
GO_Biological_Process_2023	Carboxylic Acid Biosynthetic Process (GO:0046394)	2/17	1.225968e-02	1.664617e-01	0	0	1.332323e+01	5.864140e+01	PYCARD;UGDH
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	6/192	1.289799e-02	1.675972e-01	0	0	3.261390e+00	1.418928e+01	ANO1;CDH1;BSG;CPE;EMP2;PKP3
GO_Biological_Process_2023	Antibacterial Humoral Response (GO:0019731)	3/49	1.295150e-02	1.675972e-01	0	0	6.539616e+00	2.842473e+01	DEFB1;F3;WFDC2
GO_Biological_Process_2023	Positive Regulation Of miRNA Metabolic Process (GO:2000630)	3/49	1.295150e-02	1.675972e-01	0	0	6.539616e+00	2.842473e+01	FOXA1;KLF5;GATA3
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	3/49	1.295150e-02	1.675972e-01	0	0	6.539616e+00	2.842473e+01	PYCARD;SFN;PHLDA3
GO_Biological_Process_2023	Regulation Of Epithelial Cell Migration (GO:0010632)	3/50	1.367863e-02	1.675972e-01	0	0	6.400151e+00	2.746894e+01	RAB25;TACSTD2;EMP2
GO_Biological_Process_2023	Dicarboxylic Acid Metabolic Process (GO:0043648)	3/50	1.367863e-02	1.675972e-01	0	0	6.400151e+00	2.746894e+01	GCLC;IDH1;GCLM
GO_Biological_Process_2023	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	2/18	1.370220e-02	1.675972e-01	0	0	1.248990e+01	5.358415e+01	GSN;LY6E
GO_Biological_Process_2023	Renal Absorption (GO:0070293)	2/18	1.370220e-02	1.675972e-01	0	0	1.248990e+01	5.358415e+01	CLDN4;GSN
GO_Biological_Process_2023	Positive Regulation Of Monocyte Chemotaxis (GO:0090026)	2/18	1.370220e-02	1.675972e-01	0	0	1.248990e+01	5.358415e+01	S100A14;PLA2G7
GO_Biological_Process_2023	Icosanoid Biosynthetic Process (GO:0046456)	2/18	1.370220e-02	1.675972e-01	0	0	1.248990e+01	5.358415e+01	PYCARD;MGST3
GO_Biological_Process_2023	Regulation Of Adaptive Immune Response (GO:0002819)	2/18	1.370220e-02	1.675972e-01	0	0	1.248990e+01	5.358415e+01	PYCARD;AHR
GO_Biological_Process_2023	Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992)	2/18	1.370220e-02	1.675972e-01	0	0	1.248990e+01	5.358415e+01	APOE;CLU
GO_Biological_Process_2023	Negative Regulation Of Response To Stimulus (GO:0048585)	3/52	1.520142e-02	1.801391e-01	0	0	6.138299e+00	2.569717e+01	PTPN1;RPS3;CLU
GO_Biological_Process_2023	Release Of Cytochrome C From Mitochondria (GO:0001836)	2/19	1.521445e-02	1.801391e-01	0	0	1.175460e+01	4.919901e+01	SFN;CLU
GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	2/19	1.521445e-02	1.801391e-01	0	0	1.175460e+01	4.919901e+01	CLDN4;SFN
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771)	2/19	1.521445e-02	1.801391e-01	0	0	1.175460e+01	4.919901e+01	PYCARD;PHLDA3
GO_Biological_Process_2023	Cellular Response To Alcohol (GO:0097306)	3/53	1.599724e-02	1.879041e-01	0	0	6.015228e+00	2.487501e+01	CDH1;SCNN1A;AHR
GO_Biological_Process_2023	Negative Regulation Of Viral Life Cycle (GO:1903901)	2/20	1.679489e-02	1.881219e-01	0	0	1.110101e+01	4.536628e+01	GSN;LY6E
GO_Biological_Process_2023	Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584)	2/20	1.679489e-02	1.881219e-01	0	0	1.110101e+01	4.536628e+01	DEFB1;CLU
GO_Biological_Process_2023	Positive Regulation Of Embryonic Development (GO:0040019)	2/20	1.679489e-02	1.881219e-01	0	0	1.110101e+01	4.536628e+01	RACK1;WNT4
GO_Biological_Process_2023	Glutamate Metabolic Process (GO:0006536)	2/20	1.679489e-02	1.881219e-01	0	0	1.110101e+01	4.536628e+01	GCLC;GCLM
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	2/20	1.679489e-02	1.881219e-01	0	0	1.110101e+01	4.536628e+01	GSTM2;GSTO1
GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	3/54	1.681610e-02	1.881219e-01	0	0	5.896984e+00	2.409165e+01	DSP;SPRR2G;SPRR1A
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	4/98	1.690555e-02	1.881219e-01	0	0	4.278333e+00	1.745608e+01	LGALS3;RACK1;RPS3;CLU
GO_Biological_Process_2023	Skin Epidermis Development (GO:0098773)	2/21	1.844202e-02	1.996364e-01	0	0	1.051621e+01	4.199254e+01	CLDN4;SFN
GO_Biological_Process_2023	Sodium Ion Import Across Plasma Membrane (GO:0098719)	2/21	1.844202e-02	1.996364e-01	0	0	1.051621e+01	4.199254e+01	SLC12A2;SCNN1A
GO_Biological_Process_2023	Cellular Response To Organic Cyclic Compound (GO:0071407)	5/152	1.847985e-02	1.996364e-01	0	0	3.428048e+00	1.368159e+01	CDH1;SPP1;AHR;ATP1A1;CLU
GO_Biological_Process_2023	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	5/152	1.847985e-02	1.996364e-01	0	0	3.428048e+00	1.368159e+01	PYCARD;RIPK4;RPS3;CLU;IL18R1
GO_Biological_Process_2023	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	4/103	1.991707e-02	2.136033e-01	0	0	4.061224e+00	1.590448e+01	SLC12A2;SCNN1A;ATP1A1;CLU
