Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	11/221	1.329983e-05	1.687838e-03	0	0	5.487955e+00	6.161744e+01	CDH5;SDCBP;TGFB1;FLT1;HSPA5;CAV1;F2R;SEMA4C;PECAM1;RHOC;EPHA2
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	7/80	1.445648e-05	1.687838e-03	0	0	9.904827e+00	1.103830e+02	PRKCH;RAMP3;TGFB1;TMBIM1;SQSTM1;EPHA2;BCL2L1
GO_Biological_Process_2023	Apical Junction Assembly (GO:0043297)	6/54	1.517840e-05	1.687838e-03	0	0	1.286068e+01	1.426974e+02	CDH5;RAMP2;PECAM1;ESAM;RHOC;RHOA
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	12/272	1.804164e-05	1.863597e-03	0	0	4.849132e+00	5.296623e+01	CDH5;SDCBP;TGFB1;FLT1;HSPA5;CAV1;F2R;SEMA4C;PECAM1;RHOC;RAB11A;EPHA2
GO_Biological_Process_2023	Positive Regulation Of Phosphorylation (GO:0042327)	11/231	2.008549e-05	1.863597e-03	0	0	5.235829e+00	5.662818e+01	SDCBP;CDKN1A;TGFB1;FLT1;RALB;CCND1;PLAUR;PECAM1;FAS;EPHA2;ENG
GO_Biological_Process_2023	Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	12/275	2.011076e-05	1.863597e-03	0	0	4.793082e+00	5.183362e+01	EHD1;RAP1B;ARF4;SDCBP;RAP1A;FSCN1;S1PR1;PMP22;EMP1;PARVB;FXYD5;SEPTIN7
GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	7/86	2.325992e-05	2.041976e-03	0	0	9.149778e+00	9.761696e+01	NFKBIA;CDKN1A;JUN;RALB;CAV1;BAX;NES
GO_Biological_Process_2023	Cellular Response To Growth Factor Stimulus (GO:0071363)	9/155	2.465305e-05	2.056064e-03	0	0	6.410959e+00	6.802418e+01	EHD1;RAMP2;RAP1A;TGFB1;FLT1;ANXA1;HYAL2;PDE2A;HSPB1
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	16/482	2.595472e-05	2.061547e-03	0	0	3.647786e+00	3.851754e+01	ARF4;PRKCH;ANXA1;HSPA5;PLK2;CAV1;F2R;PLAUR;HSPB1;SOCS3;ARHGDIA;TMBIM1;MDM2;FAS;IER3;BCL2L1
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036)	5/38	3.479648e-05	2.638206e-03	0	0	1.551970e+01	1.593252e+02	CDH5;RAMP2;SERPINE1;GATA2;ICAM1
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	7/96	4.747572e-05	3.443022e-03	0	0	8.117595e+00	8.081303e+01	CDH5;JUN;TGFB1;HYAL2;PDE2A;LRRC32;ENG
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	7/98	5.419512e-05	3.766561e-03	0	0	7.938381e+00	7.797808e+01	RAP1B;CDH5;TGFB1;FSCN1;BAX;RHOC;RASIP1
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)	4/23	7.119894e-05	4.361602e-03	0	0	2.146826e+01	2.050226e+02	SERPINE1;TMBIM1;ICAM1;BCL2L1
GO_Biological_Process_2023	Regulation Of Cell Junction Assembly (GO:1901888)	4/23	7.119894e-05	4.361602e-03	0	0	2.146826e+01	2.050226e+02	RAP1B;PRKCH;RAP1A;F11R
GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	6/71	7.321633e-05	4.361602e-03	0	0	9.488942e+00	9.035458e+01	CDH5;RAMP2;FSCN1;CD9;RHOC;RHOA
GO_Biological_Process_2023	Negative Regulation Of Protein Binding (GO:0032091)	6/71	7.321633e-05	4.361602e-03	0	0	9.488942e+00	9.035458e+01	CDKN1A;RALB;CAV1;BAX;B2M;NES
GO_Biological_Process_2023	Protein Localization To Cell Periphery (GO:1990778)	8/142	8.662369e-05	4.982356e-03	0	0	6.180047e+00	5.780777e+01	EHD1;RAMP2;RAP1A;RAMP3;CAV1;F11R;RAB11A;EPHA2
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	10/228	9.543575e-05	5.306228e-03	0	0	4.778450e+00	4.423439e+01	NFKBIA;MDM2;PMP22;EMP1;FAS;BAX;TNFAIP1;IER3;RHOB;BCL2L1
GO_Biological_Process_2023	Regulation Of Wound Healing (GO:0061041)	5/47	9.893673e-05	5.323434e-03	0	0	1.218850e+01	1.123905e+02	ANXA1;TNFRSF12A;CAV1;SERPINE1;F2R
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	13/377	1.032990e-04	5.373003e-03	0	0	3.752510e+00	3.444010e+01	CDKN1A;RAMP3;TGFB1;RALB;CAV1;SH2D3C;PLAUR;SDCBP;RAP1A;CCND1;PECAM1;FAS;ENG
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	10/231	1.063004e-04	5.373003e-03	0	0	4.712862e+00	4.311911e+01	DUSP1;HYAL2;CARD19;CAV1;PDE2A;MDM2;PLAUR;EPHA2;PHLDA3;BCL2L1
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	10/232	1.101471e-04	5.403685e-03	0	0	4.691394e+00	4.275593e+01	BST2;FKBP1A;GPRC5B;PLK2;CARD19;F2R;HSPB1;RHOC;SQSTM1;RHOA
GO_Biological_Process_2023	Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	4/26	1.174452e-04	5.597103e-03	0	0	1.853796e+01	1.677600e+02	CDKN1A;CCND1;PLK2;MDM2
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	5/51	1.467360e-04	6.798767e-03	0	0	1.112638e+01	9.821117e+01	RAMP2;RALB;RAMP3;CAV1;CD9
GO_Biological_Process_2023	Positive Regulation Of Response To External Stimulus (GO:0032103)	8/155	1.592286e-04	7.178199e-03	0	0	5.629789e+00	4.923346e+01	NFKBIA;GPRC5B;TGFB1;HYAL2;SERPINE1;PDE2A;MMRN2;PLAT
GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	7/118	1.749163e-04	7.602038e-03	0	0	6.501439e+00	5.624527e+01	FKBP1A;CDKN1A;RALB;CAV1;BAX;B2M;NES
GO_Biological_Process_2023	Maintenance Of Blood-Brain Barrier (GO:0035633)	4/29	1.823031e-04	7.602038e-03	0	0	1.631093e+01	1.404345e+02	CDH5;PECAM1;ESAM;F11R
GO_Biological_Process_2023	Regulation Of Blood Coagulation (GO:0030193)	4/29	1.823031e-04	7.602038e-03	0	0	1.631093e+01	1.404345e+02	CAV1;SERPINE1;F2R;PLAUR
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	6/85	1.993871e-04	8.096751e-03	0	0	7.801820e+00	6.647355e+01	SPARC;TGFB1;ANXA3;HSPB1;GATA2;RHOB
GO_Biological_Process_2023	Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)	4/30	2.087292e-04	8.096751e-03	0	0	1.568279e+01	1.329034e+02	SOCS3;HYAL2;CAV1;SH3BP5
GO_Biological_Process_2023	Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	4/30	2.087292e-04	8.096751e-03	0	0	1.568279e+01	1.329034e+02	ANXA1;MMRN2;GATA2;RHOA
GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	4/31	2.378063e-04	8.814688e-03	0	0	1.510118e+01	1.260051e+02	SERPINE1;TMBIM1;ICAM1;BCL2L1
GO_Biological_Process_2023	Cardiac Muscle Tissue Morphogenesis (GO:0055008)	4/31	2.378063e-04	8.814688e-03	0	0	1.510118e+01	1.260051e+02	FKBP1A;TGFB1;S1PR1;ENG
GO_Biological_Process_2023	Microvillus Organization (GO:0032528)	3/13	2.540388e-04	9.211668e-03	0	0	3.044923e+01	2.520594e+02	RAP1B;RAP1A;FXYD5
GO_Biological_Process_2023	Regulation Of Actin Cytoskeleton Organization (GO:0032956)	6/91	2.893481e-04	1.026878e-02	0	0	7.248897e+00	5.906314e+01	BST2;ARHGDIA;FSCN1;ESAM;F11R;RHOA
GO_Biological_Process_2023	Microvillus Assembly (GO:0030033)	3/14	3.209688e-04	1.085948e-02	0	0	2.767972e+01	2.226603e+02	RAP1B;RAP1A;FXYD5
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	10/265	3.224248e-04	1.085948e-02	0	0	4.077388e+00	3.278074e+01	CDH5;CDKN1A;TGFB1;RALB;CCND1;PLAUR;PECAM1;FAS;HSPB1;ENG
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	6/93	3.255240e-04	1.085948e-02	0	0	7.081537e+00	5.686527e+01	CDH5;SDCBP;TGFB1;ERCC1;BAX;RHOC
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	5/62	3.701944e-04	1.210754e-02	0	0	8.974184e+00	7.090936e+01	TNFRSF12A;HYAL2;CAV1;BAX;FAS
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	6/96	3.863302e-04	1.239228e-02	0	0	6.844444e+00	5.378924e+01	FKBP1A;NFKBIA;EDNRB;TGFB1;PLAUR;MDM2
GO_Biological_Process_2023	Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	3/15	3.982920e-04	1.253493e-02	0	0	2.537179e+01	1.986187e+02	PRKCH;F11R;EPHA2
GO_Biological_Process_2023	Positive Regulation Of Protein Modification Process (GO:0031401)	9/225	4.204304e-04	1.298401e-02	0	0	4.317901e+00	3.356836e+01	CDH5;CDKN1A;TGFB1;RALB;CCND1;PLAUR;PECAM1;FAS;ENG
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	12/381	4.338009e-04	1.298401e-02	0	0	3.397675e+00	2.630794e+01	ARF4;SOCS3;ANXA1;HSPA5;PLK2;ARHGDIA;MDM2;PLAUR;FAS;HSPB1;IER3;BCL2L1
GO_Biological_Process_2023	Protein Localization To Plasma Membrane (GO:0072659)	7/137	4.359141e-04	1.298401e-02	0	0	5.545872e+00	4.291432e+01	EHD1;RAMP2;RAP1A;RAMP3;F11R;RAB11A;EPHA2
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)	4/37	4.765522e-04	1.352861e-02	0	0	1.235177e+01	9.447783e+01	FLT1;SPARC;CAV1;MMRN2
GO_Biological_Process_2023	Regulation Of Fibrinolysis (GO:0051917)	3/16	4.866408e-04	1.352861e-02	0	0	2.341893e+01	1.786393e+02	SERPINE1;PLAUR;PLAT
GO_Biological_Process_2023	Regulation Of Plasminogen Activation (GO:0010755)	3/16	4.866408e-04	1.352861e-02	0	0	2.341893e+01	1.786393e+02	SERPINE1;PLAUR;PLAT
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	3/16	4.866408e-04	1.352861e-02	0	0	2.341893e+01	1.786393e+02	BAX;FAS;BCL2L1
GO_Biological_Process_2023	Cell-Cell Junction Organization (GO:0045216)	5/68	5.684709e-04	1.528893e-02	0	0	8.117033e+00	6.065502e+01	CDH5;TGFB1;F2R;FSCN1;LIMS2
GO_Biological_Process_2023	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	4/39	5.844016e-04	1.528893e-02	0	0	1.164477e+01	8.669442e+01	GPRC5B;HYAL2;CAV1;SH3BP5
GO_Biological_Process_2023	DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	3/17	5.866256e-04	1.528893e-02	0	0	2.174505e+01	1.618076e+02	CDKN1A;PLK2;MDM2
GO_Biological_Process_2023	Extracellular Matrix Assembly (GO:0085029)	3/17	5.866256e-04	1.528893e-02	0	0	2.174505e+01	1.618076e+02	RAMP2;TGFB1;QSOX1
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	6/105	6.232185e-04	1.599275e-02	0	0	6.219381e+00	4.590285e+01	CDKN1A;BAX;SELENOK;ATF4;EPHA2;BCL2L1
GO_Biological_Process_2023	Regulation Of Actin Filament-Based Process (GO:0032970)	5/70	6.495882e-04	1.641687e-02	0	0	7.866481e+00	5.773345e+01	BST2;FSCN1;ESAM;F11R;RHOA
GO_Biological_Process_2023	Protein Localization To Membrane (GO:0072657)	8/192	6.710626e-04	1.670645e-02	0	0	4.489245e+00	3.280133e+01	EHD1;RAMP2;RAP1A;RAMP3;CAV1;F11R;RAB11A;EPHA2
GO_Biological_Process_2023	Heart Trabecula Morphogenesis (GO:0061384)	3/18	6.988361e-04	1.689360e-02	0	0	2.029436e+01	1.474607e+02	FKBP1A;S1PR1;ENG
GO_Biological_Process_2023	Negative Regulation Of Viral Entry Into Host Cell (GO:0046597)	3/18	6.988361e-04	1.689360e-02	0	0	2.029436e+01	1.474607e+02	IFITM3;CH25H;LY6E
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	5/72	7.390764e-04	1.736309e-02	0	0	7.630887e+00	5.501953e+01	CDH5;JUN;TGFB1;LRRC32;ENG
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	5/72	7.390764e-04	1.736309e-02	0	0	7.630887e+00	5.501953e+01	TGFB1;DUSP1;SERPINE1;RHOA;RND1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	14/525	7.720012e-04	1.750567e-02	0	0	2.872394e+00	2.058508e+01	RAMP3;TGFB1;FLT1;PLK2;CAV1;F2R;RHOC;RHOA;BST2;FKBP1A;GPRC5B;PTP4A3;BAX;ENG
GO_Biological_Process_2023	Positive Regulation Of Programmed Cell Death (GO:0043068)	9/245	7.746518e-04	1.750567e-02	0	0	3.947942e+00	2.827949e+01	JUN;TNFRSF12A;FAS;BAX;PHLDA1;SQSTM1;ATF4;RHOB;PHLDA3
GO_Biological_Process_2023	Regulation Of Intracellular Signal Transduction (GO:1902531)	10/297	7.828729e-04	1.750567e-02	0	0	3.616836e+00	2.586956e+01	AKAP12;NFKBIA;ARHGAP31;TGFB1;SGMS1;PDE2A;HSPB1;GRAP;SGK1;SQSTM1
GO_Biological_Process_2023	Regulation Of Rho Protein Signal Transduction (GO:0035023)	5/73	7.871256e-04	1.750567e-02	0	0	7.518287e+00	5.373412e+01	ARHGDIA;F2R;TNFAIP1;F11R;RASIP1
GO_Biological_Process_2023	Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	3/19	8.238410e-04	1.808114e-02	0	0	1.902500e+01	1.351067e+02	ARPC2;ARPC3;ARPC1B
GO_Biological_Process_2023	Calcium Ion Transport (GO:0006816)	6/112	8.751354e-04	1.844749e-02	0	0	5.806604e+00	4.088506e+01	FKBP1A;RAMP2;RAMP3;CAV1;SLC3A2;SELENOK
GO_Biological_Process_2023	Small GTPase Mediated Signal Transduction (GO:0007264)	6/112	8.751354e-04	1.844749e-02	0	0	5.806604e+00	4.088506e+01	ARHGAP31;CDKN1A;RALB;PLK2;GRAP;RAPGEF5
GO_Biological_Process_2023	Amylin Receptor Signaling Pathway (GO:0097647)	2/5	9.561999e-04	1.844749e-02	0	0	6.734354e+01	4.682089e+02	RAMP2;RAMP3
GO_Biological_Process_2023	Glomerulus Vasculature Development (GO:0072012)	2/5	9.561999e-04	1.844749e-02	0	0	6.734354e+01	4.682089e+02	PECAM1;CD34
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Development (GO:1901552)	2/5	9.561999e-04	1.844749e-02	0	0	6.734354e+01	4.682089e+02	CDH5;F11R
GO_Biological_Process_2023	Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142)	2/5	9.561999e-04	1.844749e-02	0	0	6.734354e+01	4.682089e+02	CDH5;F11R
GO_Biological_Process_2023	Regulation Of Blood Vessel Remodeling (GO:0060312)	2/5	9.561999e-04	1.844749e-02	0	0	6.734354e+01	4.682089e+02	TGFB1;TMBIM1
GO_Biological_Process_2023	Regulation Of Cytoskeleton Organization (GO:0051493)	6/114	9.598081e-04	1.844749e-02	0	0	5.698495e+00	3.959757e+01	BST2;CLIC4;FSCN1;ESAM;F11R;RHOA
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376)	3/20	9.621891e-04	1.844749e-02	0	0	1.790498e+01	1.243733e+02	TGFB1;TMBIM1;BCL2L1
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077)	3/20	9.621891e-04	1.844749e-02	0	0	1.790498e+01	1.243733e+02	TGFB1;TMBIM1;BCL2L1
GO_Biological_Process_2023	Negative Regulation Of Viral Life Cycle (GO:1903901)	3/20	9.621891e-04	1.844749e-02	0	0	1.790498e+01	1.243733e+02	IFITM3;BST2;LY6E
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	4/46	1.098581e-03	2.082310e-02	0	0	9.700540e+00	6.609692e+01	ANXA1;TGFB1;HSPB1;GATA2
GO_Biological_Process_2023	Positive Regulation Of Blood Coagulation (GO:0030194)	3/21	1.114409e-03	2.088578e-02	0	0	1.690940e+01	1.149743e+02	F2R;SERPINE1;PLAT
GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	4/47	1.191571e-03	2.182642e-02	0	0	9.474467e+00	6.378668e+01	CDH5;RAMP2;PECAM1;ESAM
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	6/119	1.199114e-03	2.182642e-02	0	0	5.444967e+00	3.662379e+01	CDH5;TGFB1;RALB;HSPA5;BAX;RHOC
GO_Biological_Process_2023	Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	7/163	1.216941e-03	2.182642e-02	0	0	4.615452e+00	3.097621e+01	AKAP12;RAMP2;RAMP3;PDE2A;ADGRF5;ADGRL4;GNAI2
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	7/163	1.216941e-03	2.182642e-02	0	0	4.615452e+00	3.097621e+01	BST2;CLIC4;HYAL2;SERPINE1;MMRN2;RHOB;ENG
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	4/48	1.289936e-03	2.264857e-02	0	0	9.258669e+00	6.159943e+01	SGMS1;CAV1;PLAUR;BCL2L1
GO_Biological_Process_2023	Regulation Of DNA Binding (GO:0051101)	4/48	1.289936e-03	2.264857e-02	0	0	9.258669e+00	6.159943e+01	NFKBIA;JUN;TGFB1;PLAUR
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	6/122	1.363138e-03	2.285407e-02	0	0	5.303341e+00	3.499126e+01	RAMP2;RALB;RAMP3;CAV1;CLTB;CD9
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	4/49	1.393839e-03	2.285407e-02	0	0	9.052463e+00	5.952622e+01	BAX;PHLDA3;EPHA2;BCL2L1
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	6/123	1.421449e-03	2.285407e-02	0	0	5.257746e+00	3.447019e+01	ROBO4;TGFB1;LMNA;SGK1;RHOA;RHOB
GO_Biological_Process_2023	SMAD Protein Complex Assembly (GO:0007183)	2/6	1.424954e-03	2.285407e-02	0	0	5.050510e+01	3.309910e+02	FKBP1A;TGFB1
GO_Biological_Process_2023	Bleb Assembly (GO:0032060)	2/6	1.424954e-03	2.285407e-02	0	0	5.050510e+01	3.309910e+02	PMP22;EMP1
GO_Biological_Process_2023	Calcitonin Family Receptor Signaling Pathway (GO:0097646)	2/6	1.424954e-03	2.285407e-02	0	0	5.050510e+01	3.309910e+02	RAMP2;RAMP3
GO_Biological_Process_2023	Vascular Associated Smooth Muscle Cell Development (GO:0097084)	2/6	1.424954e-03	2.285407e-02	0	0	5.050510e+01	3.309910e+02	RAMP2;ENG
GO_Biological_Process_2023	Vascular Wound Healing (GO:0061042)	2/6	1.424954e-03	2.285407e-02	0	0	5.050510e+01	3.309910e+02	GATA2;CD34
GO_Biological_Process_2023	Negative Regulation Of Plasminogen Activation (GO:0010757)	2/6	1.424954e-03	2.285407e-02	0	0	5.050510e+01	3.309910e+02	SERPINE1;PLAT
GO_Biological_Process_2023	Actin Nucleation (GO:0045010)	3/23	1.462483e-03	2.323259e-02	0	0	1.521692e+01	9.933029e+01	ARPC2;ARPC3;ARPC1B
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	6/124	1.481644e-03	2.331493e-02	0	0	5.212924e+00	3.396013e+01	NFKBIA;GPRC5B;HYAL2;SERPINE1;PDE2A;MMRN2
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	9/270	1.525899e-03	2.378691e-02	0	0	3.565225e+00	2.312110e+01	JUN;TNFRSF12A;FAS;BAX;PHLDA1;SQSTM1;ATF4;RHOB;PHLDA3
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	6/125	1.543763e-03	2.384256e-02	0	0	5.168855e+00	3.346075e+01	IFITM3;BST2;CH25H;ANXA1;RHOA;BCL2L1
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	4/51	1.618906e-03	2.454851e-02	0	0	8.666374e+00	5.569016e+01	PRKCH;RAMP3;SQSTM1;EPHA2
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078)	4/51	1.618906e-03	2.454851e-02	0	0	8.666374e+00	5.569016e+01	PRKCH;RAMP3;SQSTM1;EPHA2
GO_Biological_Process_2023	Amyloid Fibril Formation (GO:1990000)	3/24	1.659299e-03	2.493433e-02	0	0	1.449158e+01	9.276579e+01	FKBP1A;MDM2;B2M
GO_Biological_Process_2023	Negative Regulation Of Protein Kinase Activity (GO:0006469)	5/88	1.822155e-03	2.686779e-02	0	0	6.154879e+00	3.882335e+01	CDKN1A;HYAL2;CAV1;SH3BP5;HSPB1
GO_Biological_Process_2023	Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	7/175	1.828888e-03	2.686779e-02	0	0	4.283159e+00	2.700124e+01	BST2;FKBP1A;GPRC5B;PLK2;F2R;RHOC;RHOA
GO_Biological_Process_2023	Actin Cytoskeleton Reorganization (GO:0031532)	4/53	1.868067e-03	2.686779e-02	0	0	8.311803e+00	5.222182e+01	ANXA1;S1PR1;PARVB;RHOA
GO_Biological_Process_2023	Tight Junction Assembly (GO:0120192)	4/53	1.868067e-03	2.686779e-02	0	0	8.311803e+00	5.222182e+01	CDH5;RAMP2;PECAM1;ESAM
GO_Biological_Process_2023	Negative Regulation Of Protein Localization To Membrane (GO:1905476)	3/25	1.871911e-03	2.686779e-02	0	0	1.383217e+01	8.687702e+01	TGFB1;TMBIM1;BCL2L1
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	6/130	1.884611e-03	2.686779e-02	0	0	4.959173e+00	3.111402e+01	FKBP1A;CDH5;JUN;TGFB1;LRRC32;ENG
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005)	2/7	1.981945e-03	2.709742e-02	0	0	4.040204e+01	2.514492e+02	TGFB1;ENG
GO_Biological_Process_2023	Regulation Of Lipase Activity (GO:0060191)	2/7	1.981945e-03	2.709742e-02	0	0	4.040204e+01	2.514492e+02	RHOC;RHOA
GO_Biological_Process_2023	Cyclic Nucleotide Transport (GO:0070729)	2/7	1.981945e-03	2.709742e-02	0	0	4.040204e+01	2.514492e+02	LRRC8C;LRRC8A
GO_Biological_Process_2023	Lens Fiber Cell Development (GO:0070307)	2/7	1.981945e-03	2.709742e-02	0	0	4.040204e+01	2.514492e+02	ATF4;EPHA2
GO_Biological_Process_2023	Plasma Membrane To Endosome Transport (GO:0048227)	2/7	1.981945e-03	2.709742e-02	0	0	4.040204e+01	2.514492e+02	RAB5C;RAB11A
