Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	23/705	6.614874e-07	9.942155e-04	0	0	3.642610e+00	5.182988e+01	CD74;NPM1;MTCH2;NME2;CIB1;DHCR24;LRP2;PHB2;NME1;DAB2;LGALS1;AXL;APEX1;CAT;RACK1;CDK1;PMAIP1;BIRC5;SOX9;ANGPTL4;BAK1;SOX4;CD44
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	15/381	7.198509e-06	3.758843e-03	0	0	4.305272e+00	5.098147e+01	CD74;NPM1;NME2;CIB1;DHCR24;LRP2;PHB2;DAB2;AXL;CAT;CDK1;BIRC5;SOX9;ANGPTL4;CD44
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	17/482	7.502681e-06	3.758843e-03	0	0	3.862683e+00	4.558062e+01	CD74;NPM1;GPX1;NME2;CIB1;DHCR24;LRP2;PHB2;DAB2;AXL;CAT;CDK1;BIRC5;SOX9;ANGPTL4;CD44;LGMN
GO_Biological_Process_2023	ATP Biosynthetic Process (GO:0006754)	4/25	1.041140e-04	3.092593e-02	0	0	1.922157e+01	1.762623e+02	ATP5F1B;ATP5PB;ATP5PO;ATP5MJ
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	15/483	1.101023e-04	3.092593e-02	0	0	3.349272e+00	3.052561e+01	CD74;NPM1;RPS9;NME2;CIB1;NME1;CDK6;CDK4;RBPMS2;BIRC5;ITGAV;SOX9;SLC25A5;SOX4;LGMN
GO_Biological_Process_2023	Proton Transmembrane Transport (GO:1902600)	5/49	1.268748e-04	3.092593e-02	0	0	1.151282e+01	1.032966e+02	ATP5F1B;FXYD2;ATP6V1B2;ATP5PO;ATP6V1C1
GO_Biological_Process_2023	Actin Crosslink Formation (GO:0051764)	3/11	1.532027e-04	3.092593e-02	0	0	3.767513e+01	3.309288e+02	EPS8;DPYSL3;GAS2
GO_Biological_Process_2023	Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)	4/28	1.646091e-04	3.092593e-02	0	0	1.681633e+01	1.465028e+02	CD74;PMAIP1;SOX4;CD44
GO_Biological_Process_2023	Purine Ribonucleotide Metabolic Process (GO:0009150)	6/84	1.972820e-04	3.294610e-02	0	0	7.819984e+00	6.671132e+01	HINT1;NT5E;ACOT7;ACOT1;GLYAT;RAN
GO_Biological_Process_2023	Regulation Of Epithelial Cell Proliferation (GO:0050678)	6/91	3.053500e-04	4.589410e-02	0	0	7.173438e+00	5.806218e+01	GPX1;CDK6;NME2;SOX9;SRSF6;NME1
GO_Biological_Process_2023	Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	4/35	3.985581e-04	5.445753e-02	0	0	1.301448e+01	1.018729e+02	CDK6;CDK4;FHL1;CDK1
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	3/18	7.195272e-04	8.181098e-02	0	0	2.008629e+01	1.453628e+02	PMAIP1;BAK1;SLC25A5
GO_Biological_Process_2023	Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	3/18	7.195272e-04	8.181098e-02	0	0	2.008629e+01	1.453628e+02	NPM1;CDK6;CDK4
GO_Biological_Process_2023	Positive Regulation Of Translation (GO:0045727)	6/108	7.620451e-04	8.181098e-02	0	0	5.972711e+00	4.288111e+01	EIF5A;NPM1;EIF6;RPS27L;VIM;SOX4
GO_Biological_Process_2023	Mitotic Cell Cycle Phase Transition (GO:0044772)	6/111	8.797280e-04	8.757452e-02	0	0	5.801178e+00	4.081650e+01	EPS8;CCNB2;CDK6;CDK4;EIF4EBP1;CDK1
