Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),13/85,2.49158485610274e-12,3.323774198041054e-09,0,0,19.151508363201916,511.6919561910632,COX8A;NDUFB9;NDUFB8;NDUFA7;NDUFA11;NDUFB11;COX4I1;NDUFA3;NDUFB1;COX6A1;COX6C;COX6B1;NDUFS4
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),11/68,6.702592298808138e-11,4.134605589110192e-08,0,0,20.26726390444196,474.7797418555384,COX8A;NDUFB9;NDUFB8;NDUFA7;COX4I1;NDUFA3;NDUFS4;NDUFB1;COX6A1;COX6C;COX6B1
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),11/70,9.298213468763548e-11,4.134605589110192e-08,0,0,19.5782545979084,452.2305406871276,COX8A;NDUFB9;NDUFB8;NDUFA7;COX4I1;NDUFA3;NDUFS4;NDUFB1;COX6A1;COX6C;COX6B1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),9/59,6.520018451712364e-09,2.1744261536460733e-06,0,0,18.711473684210528,352.6811278586287,NDUFB9;NDUFB8;NDUFA7;NDUFA11;NDUFB11;NDUFA3;NDUFS4;NDUFB1;CHCHD10
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),9/63,1.1866833842019216e-08,3.166071269050727e-06,0,0,17.321929824561405,316.11687705762444,NDUFB9;NDUFB8;NDUFA7;NDUFA11;NDUFB11;NDUFA3;NDUFS4;NDUFB1;CHCHD10
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),8/53,5.039617012118294e-08,1.120474849027634e-05,0,0,18.388365328679463,308.9861505792977,NDUFB9;NDUFB8;NDUFA7;NDUFA11;NDUFB11;NDUFA3;NDUFS4;NDUFB1
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),8/60,1.3707985192626054e-07,2.6123503209947368e-05,0,0,15.9073701167942,251.37943306125288,NDUFB9;NDUFB8;NDUFA7;NDUFA11;NDUFB11;NDUFA3;NDUFS4;NDUFB1
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",5/16,3.705386777496877e-07,6.178732451476042e-05,0,0,46.36832239925023,686.6363997295008,COX8A;COX4I1;COX6A1;COX6C;COX6B1
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),7/53,9.089486662972366e-07,0.00011635546933372604,0,0,15.65726902173913,217.8079126431664,NDUFB9;NDUFB8;NDUFA11;NDUFB11;NDUFA3;NDUFS4;NDUFB1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),7/53,9.089486662972366e-07,0.00011635546933372604,0,0,15.65726902173913,217.8079126431664,NDUFB9;NDUFB8;NDUFA11;NDUFB11;NDUFA3;NDUFS4;NDUFB1
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",6/34,9.594528955554622e-07,0.00011635546933372604,0,0,21.953737971872687,304.21080912030567,NDUFB9;NDUFB8;NDUFA7;NDUFA3;NDUFS4;NDUFB1
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),6/43,4.037233116315684e-06,0.0004300091566611402,0,0,16.606077580170844,206.2466693966072,COX8A;COX4I1;NDUFS4;COX6A1;COX6C;COX6B1
GO_Biological_Process_2023,Metanephros Development (GO:0001656),5/25,4.190494030430901e-06,0.0004300091566611402,0,0,25.4909793814433,315.646944520343,OSR2;PAX8;WNT7B;CTSH;PAX2
