Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),32/766,5.646406815692253e-12,7.82027343973377e-09,0,0,4.977597937639707,128.91979522052335,PDGFA;LAMC2;CLU;THBS1;IFIT3;SAV1;PKHD1;ADGRG1;SCIN;RAB25;EPCAM;CLMN;GCNT2;CTSH;CAPN1;S100A11;TCF7L2;CDKN2B;JAG1;JUND;EDN3;P3H2;POU3F3;SULT2B1;BST1;CLDN3;ID2;CLDN19;NUPR1;ATF5;SHANK2;SMIM22
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),14/272,6.184133930447864e-07,0.00039763980935246176,0,0,5.73228577414624,81.94938042538062,PDGFA;LAMC2;PLET1;RHOD;THBS1;SYNE2;CLDN4;CLDN3;RAB25;PLAU;GCNT2;CTSH;S100A11;SMIM22
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),7/53,9.089486662972366e-07,0.00039763980935246176,0,0,15.65726902173913,217.8079126431664,CLDN4;OCLN;CLDN3;CLDN8;CLDN7;CLDN19;LSR
GO_Biological_Process_2023,Liver Development (GO:0001889),6/35,1.1484182219565683e-06,0.00039763980935246176,0,0,21.195640521708057,289.8954253276474,CEBPB;CITED2;COBL;LSR;MET;WNT4
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),16/381,1.441779391585183e-06,0.0003993728914690957,0,0,4.655677820196122,62.61715580668271,CITED2;ANXA4;HPN;PEPD;THBS1;IFIT3;POU3F3;PKHD1;PRDX5;KRT18;CTSH;TMBIM6;NUPR1;ATF5;CRYAB;MET
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),17/434,1.7339131025188603e-06,0.0004002449411647703,0,0,4.341950615331911,57.59653847476934,JAG1;CITED2;TPM1;PDGFA;LAMC2;PLET1;RHOD;THBS1;SYNE2;CLDN4;CLDN3;CDH1;PLAU;CLDN19;GCNT2;CTSH;SMIM22
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),12/221,2.3031116238886578e-06,0.0004556870855836844,0,0,6.015505462733158,78.08877709624821,CLDN4;CLDN3;PLAU;GCNT2;PDGFA;CTSH;LAMC2;PLET1;RHOD;THBS1;SYNE2;SMIM22
GO_Biological_Process_2023,Hepaticobiliary System Development (GO:0061008),5/23,2.697250705802611e-06,0.000466961528442077,0,0,28.326174112256588,363.23439287814966,CITED2;COBL;LSR;MET;WNT4
GO_Biological_Process_2023,Epithelial Cell Morphogenesis (GO:0003382),4/12,4.422215548469476e-06,0.000680529837181136,0,0,50.75128205128205,625.7059451499254,PKHD1;CLDN3;RAB25;MET
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),15/379,6.360090856326197e-06,0.0007998006195949169,0,0,4.353126493072145,52.087195296287646,CDKN2B;HPN;P3H2;THBS1;IFIT3;SAV1;SULT2B1;ADGRG1;CLDN3;SCIN;CLMN;CLDN19;NUPR1;ATF5;S100A11
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),6/47,6.879519430114191e-06,0.0007998006195949169,0,0,14.982939466700367,178.10162847407517,CLDN4;OCLN;CLDN3;CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),17/482,7.018061632294344e-06,0.0007998006195949169,0,0,3.884107290558904,46.09279248896447,CITED2;ANXA4;HPN;CLU;THBS1;IFIT3;POU3F3;PKHD1;PRDX5;KRT18;CTSH;SFN;TMBIM6;NUPR1;ATF5;RETREG1;CRYAB
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),18/537,7.512902622459043e-06,0.0007998006195949169,0,0,3.694695493884329,43.59330078662274,CDKN2B;P3H2;TACSTD2;SPINT2;CLU;THBS1;IFIT3;SAV1;SULT2B1;ADGRG1;CLDN3;SCIN;CLMN;CLDN19;NUPR1;ATF5;CRYAB;S100A11
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),19/594,8.08462720168147e-06,0.0007998006195949169,0,0,3.529410628019324,41.38426729244945,EDN3;CITED2;HPN;TPM1;PDGFA;LAMC2;RHOD;THBS1;POU3F3;PKHD1;BST1;ADGRG1;RAB25;EPCAM;GCNT2;CTSH;CAPN1;NUPR1;SHANK2
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),6/54,1.561807154897584e-05,0.0014420686063554,0,0,12.79339378238342,141.58553653251747,CLDN4;OCLN;CLDN3;CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023,Epithelial Cell Development (GO:0002064),4/18,2.6086619446781508e-05,0.0021484753284857,0,0,28.991941391941392,305.9835019001264,PKHD1;CLDN3;RAB25;WNT7B
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),20/705,2.6371177317153072e-05,0.0021484753284857,0,0,3.1180524405659997,32.874371822637166,BEX1;CITED2;ANXA4;HPN;HIP1R;CLU;THBS1;IFIT3;POU3F3;SAV1;PKHD1;PRDX5;KRT18;SCIN;ANKRD1;CTSH;TMBIM6;NUPR1;ATF5;CRYAB
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),16/483,2.830930556853804e-05,0.0021782437895791,0,0,3.619709575127836,37.906756936856006,TCF7L2;EDN3;PDGFA;LAMC2;THBS1;POU3F3;PKHD1;BST1;RAB25;EPCAM;ID2;GCNT2;S100A6;CTSH;CAPN1;SHANK2
GO_Biological_Process_2023,Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338),4/19,3.2786383728844565e-05,0.0022704570732224,0,0,27.057777777777776,279.3850102786083,CLDN4;CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023,Establishment Of Skin Barrier (GO:0061436),4/19,3.2786383728844565e-05,0.0022704570732224,0,0,27.057777777777776,279.3850102786083,CLDN4;LSR;SFN;MET
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),7/93,3.994868800692665e-05,0.0025532857385733,0,0,8.357860949612403,84.64770299921177,LGALS3;CLDN3;SDC4;CLDN19;CLU;TRABD2B;CRB3
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),5/39,4.055760739972128e-05,0.0025532857385733,0,0,14.984081261370529,151.5308250276139,JAG1;TACSTD2;GCNT2;PLET1;THBS1
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),6/65,4.561741541169148e-05,0.0027469617541388,0,0,10.402388688855712,103.97417384630576,PKHD1;BST1;JAG1;PLAU;PLET1;THBS1
GO_Biological_Process_2023,Skin Epidermis Development (GO:0098773),4/21,4.984291720998051e-05,0.0028763516806592,0,0,23.87209653092006,236.49212681357787,CLDN4;LSR;SFN;MET
GO_Biological_Process_2023,Negative Regulation Of Cell Motility (GO:2000146),8/133,5.654407239889865e-05,0.0031325416108989,0,0,6.593005235602094,64.48282297291296,CLDN3;JAG1;CDH1;CITED2;TPM1;TACSTD2;CLDN19;SPINT2
GO_Biological_Process_2023,Regulation Of Cell-Cell Adhesion (GO:0022407),5/43,6.565631821938129e-05,0.0034974615666862,0,0,13.404096581660337,129.095882552068,PKHD1;JAG1;CITED2;CDH1;SPINT2
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),5/47,0.00010130935378609894,0.005196794629398,0,0,12.125061364752089,111.5182126306577,CLDN4;OCLN;CLDN3;PLAU;CLDN19
