Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Circulatory System Development (GO:0072359),14/132,6.164268870436914e-11,9.979951301237364e-08,0,0,12.554583561144524,295.1540724051039,ACVRL1;RAMP2;NOTCH4;HEG1;FN1;ECE1;PCSK5;CRIP1;PDLIM1;CDH5;SOX17;HEY1;GJA5;TEK
GO_Biological_Process_2023,Aortic Valve Morphogenesis (GO:0003180),8/37,2.616659697515216e-09,1.5139379414509338e-06,0,0,28.4066091954023,561.3534368419214,DLL4;EFNA1;JAG1;HEY1;NOS3;ELN;EMILIN1;SMAD6
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),21/434,2.805320459760841e-09,1.5139379414509338e-06,0,0,5.507148944228766,108.4453895309008,ACVRL1;EDN1;ACE;JAG1;APLP2;CAV1;FAM107A;SEMA3G;ADAM10;CLDN5;CDH5;ADAM15;PODXL;PDGFD;TMSB4X;GPER1;MMRN2;PECAM1;CDH13;EMILIN1;ENG
GO_Biological_Process_2023,Aortic Valve Development (GO:0003176),8/40,5.080185722488982e-09,2.0562051711774154e-06,0,0,25.73958333333333,491.5724522783352,DLL4;EFNA1;JAG1;HEY1;NOS3;ELN;EMILIN1;SMAD6
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),27/766,1.3098057635012895e-08,4.2039524026332425e-06,0,0,4.025491407698264,73.06589705050158,ACVRL1;CD81;ELN;DLL4;CCND2;PDGFD;GPER1;S100A13;TSPO;EMILIN1;JAG2;EDN1;JAG1;NOS3;IGFBP3;FN1;VEGFC;ADAM10;EMP2;SMAD6;BMP6;CLDN5;MMRN2;CDH13;PLPP1;CD200;ENG
GO_Biological_Process_2023,Heart Trabecula Morphogenesis (GO:0061384),6/18,1.5579811251265882e-08,4.2039524026332425e-06,0,0,51.0,916.8417854807284,DLL4;FKBP1A;HEY1;S1PR1;TEK;ENG
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),22/537,2.3701334264028725e-08,5.481780024780358e-06,0,0,4.62823170066543,81.26126336926725,ACVRL1;NOS3;APLP2;IGFBP3;NOTCH4;WFDC1;ADAM10;SMAD6;DLL4;SOX17;ADAM15;PODXL;HYAL2;GPER1;MMRN2;TXNIP;TMEM109;CDH13;EMILIN1;PLPP1;CD200;JAM2
GO_Biological_Process_2023,Heart Development (GO:0007507),12/171,1.576310084608952e-07,3.190057533727367e-05,0,0,7.88478522681654,123.4994613768338,ACVRL1;PDLIM1;FKBP1A;RAMP2;SOX17;GJA5;HEG1;FN1;ECE1;TEK;PCSK5;CRIP1
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),6/29,3.637619320678757e-07,6.543672977976565e-05,0,0,26.59390407888839,394.3015985500817,CDH5;CLDN5;PECAM1;ESAM;F11R;JAM2
GO_Biological_Process_2023,Regulation Of Notch Signaling Pathway (GO:0008593),8/70,4.826065561247453e-07,7.813400143659627e-05,0,0,13.26478494623656,192.9238825153924,DLL4;JAG2;EGFL7;JAG1;HEY1;NOS3;MFNG;GATA2
GO_Biological_Process_2023,Pulmonary Valve Morphogenesis (GO:0003184),5/18,7.330902528011693e-07,0.00010789755629864485,0,0,39.0276134122288,551.3039505508597,JAG1;HEY1;NOS3;GJA5;SMAD6
GO_Biological_Process_2023,Vasculogenesis (GO:0001570),6/33,8.203902081694472e-07,0.00011068431225219456,0,0,22.649484536082475,317.3982287063927,RAMP2;EGFL7;SOX17;CAV1;RASIP1;ENG
GO_Biological_Process_2023,Blood Vessel Morphogenesis (GO:0048514),7/53,9.400158716511514e-07,0.00011706813047717033,0,0,15.57535480964181,216.14494720002264,EGFL7;RAMP2;SOX17;GJA5;CAV1;RASIP1;ENG
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),12/205,1.1047336162674112e-06,0.0001277545517669242,0,0,6.484511079263587,88.94094651563296,CLDN5;CDH5;RAMP2;SPARC;NOS3;SERPINF1;ECSCR;VEGFC;EMP2;EMILIN1;TEK;GATA2
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),10/142,1.6884480547534492e-06,0.0001822398267097223,0,0,7.842105263157895,104.23491649989629,EHD1;LRPAP1;EHD2;RAMP2;EHD4;CD81;CAV1;EMP2;F11R;RAB11A
GO_Biological_Process_2023,Heart Morphogenesis (GO:0003007),7/59,1.977698092616979e-06,0.00020011832574668052,0,0,13.774013551215624,180.90206714782056,ACVRL1;FKBP1A;HEY1;SOX17;NOS3;EMP2;ENG
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),12/221,2.4265598802658205e-06,0.00023109414389119783,0,0,5.983202687569989,77.35704288770617,CDH5;EDN1;CAVIN1;PODXL;PDGFD;CAV1;GPER1;FAM107A;PECAM1;SEMA3G;ADAM10;CDH13
GO_Biological_Process_2023,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),6/40,2.68237171209818e-06,0.0002412644334381641,0,0,17.979987871437235,230.66183359791003,JAG1;PODXL;NOTCH4;FXYD5;ASS1;BMP6
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),13/272,3.768699775330836e-06,0.00032113289138213804,0,0,5.245039539157186,65.50414753499129,EDN1;CAV1;FN1;FAM107A;SEMA3G;ADAM10;RAB11A;CDH5;PODXL;PDGFD;GPER1;PECAM1;CDH13
GO_Biological_Process_2023,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),6/43,4.155483667201026e-06,0.00033638640285992303,0,0,16.5196433546949,204.6962509645269,CDH5;RAMP2;GPER1;ECSCR;TEK;GATA2
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),10/163,5.837650832879177e-06,0.0004500550808776852,0,0,6.758513931888545,81.44808209623366,ACVRL1;CLDN5;PTPRR;JAG1;ADAM15;IGFBP3;HYAL2;MMRN2;EMILIN1;ENG
GO_Biological_Process_2023,Negative Regulation Of Cell Activation (GO:0050866),4/13,6.464958568914984e-06,0.0004562431550729768,0,0,44.87755102040816,536.2469711319385,NOS3;GPER1;EMILIN1;CD200
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),9/130,6.481527218454889e-06,0.0004562431550729768,0,0,7.663493574488339,91.55234283192686,ACVRL1;FKBP1A;CDH5;CLDN5;APLP2;SMAD6;BMP6;ENG;MAPK3
GO_Biological_Process_2023,Cell-Cell Junction Assembly (GO:0007043),7/71,6.96753452538923e-06,0.0004584885876763895,0,0,11.18458549222798,132.80855446547142,CDH5;CLDN5;RAMP2;GJA5;GJA4;CDH13;CD9
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),6/47,7.079811421809596e-06,0.0004584885876763895,0,0,14.904953482524515,176.74686266062798,CDH5;CLDN5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Development (GO:1901552),3/5,9.70634307108318e-06,0.0005544395484956457,0,0,150.746192893401,1740.0227480112785,CDH5;CLDN5;F11R
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142),3/5,9.70634307108318e-06,0.0005544395484956457,0,0,150.746192893401,1740.0227480112785,CDH5;CLDN5;F11R
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),8/104,9.854306417311887e-06,0.0005544395484956457,0,0,8.552083333333334,98.58501292550258,CDH5;RAMP2;NOS3;VEGFC;EMILIN1;EMP2;TEK;GATA2
