Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),10/53,1.0190401414886672e-10,4.799193809201389e-09,0,0,24.31155407899594,559.335676315361,NDUFB9;NDUFA13;NDUFA6;NDUFB10;NDUFA5;NDUFB5;NDUFA3;NDUFA2;NDUFA1;NDUFC1
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",8/34,1.2134318470467934e-09,5.4549277124058126e-08,0,0,31.856625050342327,654.0105632066411,NDUFB9;NDUFA6;NDUFB10;NDUFA5;NDUFB5;NDUFA3;NDUFA2;NDUFC1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),11/90,1.5039111474627752e-09,6.466817934089935e-08,0,0,14.60692162671694,296.74248589164586,NDUFB9;NDUFA13;NDUFA6;NDUFB10;NDUFA5;NDUFB5;NDUFA3;NDUFA2;NDUFA1;UQCRFS1;NDUFC1
GO_Biological_Process_2023,Endosome Organization (GO:0007032),9/53,2.420781612960127e-09,9.975637563406525e-08,0,0,21.269497607655502,421.96929303525,ATP6V1A;ATP6V0B;RNASEK;ATP6AP1;ATP6AP2;ATP6V1H;ATP6V0C;ATP6V1D;ATP6V1F
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)",5/12,6.939770376696462e-08,2.74537316102112e-06,0,0,72.87923416789396,1201.298447181604,UQCRQ;UQCRFS1;UQCR11;UQCR10;UQCRH
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),9/96,4.900881899434556e-07,1.8642200763618368e-05,0,0,10.733575317604355,155.9446862249625,ATP6V1A;ATP6V0B;ATP6V1H;ATP6V1E1;ATP6V0C;ATP6V0D2;ATP6V1D;ATP6V1B1;ATP6V1C2
GO_Biological_Process_2023,Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206),4/10,1.905635255471496e-06,6.980271361708553e-05,0,0,67.67521367521367,891.329607683739,ATP5F1A;ATP5F1B;ATP5PO;ATP5F1C
GO_Biological_Process_2023,ATP Metabolic Process (GO:0046034),5/34,2.040775952123539e-05,0.0007208312202322072,0,0,17.57198720227515,189.7703514688126,ATP5F1A;ATP5F1B;ATP5PO;ATP1B1;ATP5F1C
GO_Biological_Process_2023,Renal Absorption (GO:0070293),4/18,2.6086619446781508e-05,0.0008599888877622304,0,0,28.991941391941392,305.9835019001264,CLDN4;KCNQ1;CLCNKB;WNK4
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),4/18,2.6086619446781508e-05,0.0008599888877622304,0,0,28.991941391941392,305.9835019001264,SCNN1B;SCNN1A;ATP1A1;ATP1B1
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),11/241,3.109493749680901e-05,0.0009920288123981974,0,0,4.978746530989825,51.67174927182351,ATP6V1A;ATP6V0B;RRAGD;ATP6V1H;ATP6V1E1;ATP6V0D2;RNF152;ATP6V0C;ATP6V1D;ATP6V1C2;ATP6V1B1
GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),4/25,0.00010211755436650248,0.0031560706646397,0,0,19.32112332112332,177.54925849948495,SCNN1B;SCNN1A;ATP1A1;ATP1B1
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),8/162,0.0002230263108806153,0.0066840309533614,0,0,5.343577888080506,44.92998278480015,CHCHD2;CAV2;CHCHD10;COX7A2;TRAK1;COX7A1;PPARGC1A;ATP5F1D
GO_Biological_Process_2023,Respiratory Electron Transport Chain (GO:0022904),3/14,0.0003257468651570267,0.0092046757040085,0,0,27.537105751391465,221.10616059826265,NDUFA5;UQCRFS1;PPARGC1A
GO_Biological_Process_2023,Electron Transport Chain (GO:0022900),3/14,0.0003257468651570267,0.0092046757040085,0,0,27.537105751391465,221.10616059826265,NDUFA5;UQCRFS1;PPARGC1A
GO_Biological_Process_2023,Transepithelial Transport (GO:0070633),3/17,0.0005952916022756877,0.0163539831847404,0,0,21.63301749271137,160.6567214496655,CLCNKB;RHCG;RHBG
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),4/42,0.0007918354846971309,0.0211655484963638,0,0,10.668286099865048,76.18390498997522,ATP5PF;ATP5PB;S100A1;COX6B1
GO_Biological_Process_2023,Multicellular Organismal-Level Water Homeostasis (GO:0050891),3/19,0.0008359490917359946,0.0217566750454447,0,0,18.926977040816325,134.1344044560686,SCNN1B;SCNN1A;AQP3
GO_Biological_Process_2023,Ammonium Homeostasis (GO:0097272),2/5,0.0009658105071984864,0.0244919638876744,0,0,66.99830795262267,465.1386275445571,RHCG;RHBG
GO_Biological_Process_2023,Glutathione Biosynthetic Process (GO:0006750),2/6,0.0014392276912046,0.0355849046650361,0,0,50.246192893401016,328.7934315318318,GCLC;HAGH
GO_Biological_Process_2023,Dicarboxylic Acid Metabolic Process (GO:0043648),4/50,0.0015314796223635,0.0369422767443297,0,0,8.809364548494983,57.09808076671625,PHYH;GCLC;MDH1;IDH2
GO_Biological_Process_2023,Nonribosomal Peptide Biosynthetic Process (GO:0019184),2/7,0.0020017318633323,0.0471360193532306,0,0,40.19492385786802,249.76090832632173,GCLC;HAGH
GO_Biological_Process_2023,Purine Ribonucleotide Biosynthetic Process (GO:0009152),4/55,0.0021821360553596,0.0501891292732715,0,0,7.943690296631473,48.67457336957043,ATP5F1A;ATP5F1B;ATP5PO;ATP5F1C
GO_Biological_Process_2023,Sensory Perception Of Sound (GO:0007605),5/92,0.0022648736839508,0.0509081834869858,0,0,5.840146936840858,35.56787481530058,NDUFB9;KCNQ1;KIT;ATP6V0A4;ATP6V1B1
GO_Biological_Process_2023,Sensory Perception Of Sour Taste (GO:0050915),2/8,0.0026515212863605,0.058274545604679,0,0,33.49407783417936,198.70769409839335,SCNN1B;SCNN1A
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),3/29,0.002930148320081,0.0629981888817421,0,0,11.641483516483516,67.90130693748961,KCNQ1;ATP1A1;ATP1B1
GO_Biological_Process_2023,Ammonium Transmembrane Transport (GO:0072488),2/10,0.0042058821002059,0.0831923479420735,0,0,25.118020304568528,137.42750193307856,RHCG;RHBG
GO_Biological_Process_2023,Cardiac Muscle Cell Membrane Repolarization (GO:0099622),2/10,0.0042058821002059,0.0831923479420735,0,0,25.118020304568528,137.42750193307856,KCNQ1;ATP1B1
GO_Biological_Process_2023,Cellular Response To Increased Oxygen Levels (GO:0036295),2/10,0.0042058821002059,0.0831923479420735,0,0,25.118020304568528,137.42750193307856,ATP6V1A;ATP6AP1
GO_Biological_Process_2023,Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065),2/10,0.0042058821002059,0.0831923479420735,0,0,25.118020304568528,137.42750193307856,RNASEK;CAV2
GO_Biological_Process_2023,Regulation Of Blood Circulation (GO:1903522),3/34,0.0046270248850338,0.089727992378401,0,0,9.761356155365371,52.47550049856645,S100A1;KCNQ1;TBX2
GO_Biological_Process_2023,One-Carbon Compound Transport (GO:0019755),3/35,0.0050241470195825,0.095555411583983,0,0,9.455835459183673,50.05446109596635,SLC4A9;AQP6;SLC4A1
GO_Biological_Process_2023,Cellular Response To Acidic pH (GO:0071468),2/12,0.006088424117449,0.1094809354937663,0,0,20.09238578680203,102.49861363841087,SCNN1B;SCNN1A
GO_Biological_Process_2023,Sodium Ion Export Across Plasma Membrane (GO:0036376),2/12,0.006088424117449,0.1094809354937663,0,0,20.09238578680203,102.49861363841087,ATP1A1;ATP1B1
GO_Biological_Process_2023,Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651),2/12,0.006088424117449,0.1094809354937663,0,0,20.09238578680203,102.49861363841087,TESC;ATP1B1
GO_Biological_Process_2023,Intracellular Potassium Ion Homeostasis (GO:0030007),2/13,0.0071485363517022,0.126248258068455,0,0,18.26488232579603,90.244000903913,ATP1A1;ATP1B1
GO_Biological_Process_2023,2-Oxoglutarate Metabolic Process (GO:0006103),2/14,0.0082856722427309,0.136575497467681,0,0,16.7419627749577,80.24803623722656,PHYH;IDH2
GO_Biological_Process_2023,Renal Water Homeostasis (GO:0003091),2/14,0.0082856722427309,0.136575497467681,0,0,16.7419627749577,80.24803623722656,AQP6;AQP3
GO_Biological_Process_2023,Positive Regulation Of Histone Acetylation (GO:0035066),2/14,0.0082856722427309,0.136575497467681,0,0,16.7419627749577,80.24803623722656,MUC1;PPARGC1A
GO_Biological_Process_2023,Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013),2/14,0.0082856722427309,0.136575497467681,0,0,16.7419627749577,80.24803623722656,KCNQ1;ATP1B1
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),4/82,0.0090956324551483,0.1474685327564216,0,0,5.186850756081525,24.37799590672613,SCNN1B;SCNN1A;ATP1A1;ATP1B1
GO_Biological_Process_2023,Membrane Repolarization During Action Potential (GO:0086011),2/15,0.0094982098649534,0.1515117670393384,0,0,15.453338539632956,71.96081878806426,KCNQ1;ATP1B1
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),6/190,0.0120231477269343,0.1691485878440524,0,0,3.3144289254336563,14.652830129938884,ATP6V1A;ATP6AP1;SCNN1B;SCNN1A;ATP1A1;ATP1B1
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),4/89,0.01203651378764,0.1691485878440524,0,0,4.758009049773755,21.029498041122377,NDUFB9;KCNQ1;ATP6V0A4;ATP6V1B1
GO_Biological_Process_2023,Sodium Ion Transport (GO:0006814),4/89,0.01203651378764,0.1691485878440524,0,0,4.758009049773755,21.029498041122377,SCNN1B;SCNN1A;WNK4;ATP1B1
GO_Biological_Process_2023,Nicotinamide Nucleotide Metabolic Process (GO:0046496),2/17,0.0121431241020502,0.1691485878440524,0,0,13.391539763113368,59.06997726584216,MDH1;IDH2
GO_Biological_Process_2023,Regulation Of Oxidative Phosphorylation (GO:0002082),2/17,0.0121431241020502,0.1691485878440524,0,0,13.391539763113368,59.06997726584216,COX7A2;COX7A1
GO_Biological_Process_2023,Response To Acidic pH (GO:0010447),2/17,0.0121431241020502,0.1691485878440524,0,0,13.391539763113368,59.06997726584216,SCNN1B;SCNN1A
GO_Biological_Process_2023,Sensory Perception Of Taste (GO:0050909),2/17,0.0121431241020502,0.1691485878440524,0,0,13.391539763113368,59.06997726584216,SCNN1B;SCNN1A
GO_Biological_Process_2023,Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381),2/17,0.0121431241020502,0.1691485878440524,0,0,13.391539763113368,59.06997726584216,KCNQ1;ATP1B1
GO_Biological_Process_2023,Regulation Of Aerobic Respiration (GO:1903715),2/17,0.0121431241020502,0.1691485878440524,0,0,13.391539763113368,59.06997726584216,COX7A2;COX7A1
GO_Biological_Process_2023,Lymphocyte Differentiation (GO:0030098),4/91,0.012976180057005,0.1782422510608053,0,0,4.648157972295904,20.194572613732436,KIT;BLNK;GATA3;SLC25A5
GO_Biological_Process_2023,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),2/18,0.0135723774103952,0.1813929899848766,0,0,12.553934010152284,53.978383873324965,CHCHD10;SLC25A5
GO_Biological_Process_2023,Membrane Repolarization (GO:0086009),2/18,0.0135723774103952,0.1813929899848766,0,0,12.553934010152284,53.978383873324965,KCNQ1;ATP1B1
GO_Biological_Process_2023,NADP Metabolic Process (GO:0006739),2/19,0.0150707852124375,0.1863125821887593,0,0,11.81487011048074,49.56334659892028,MDH1;IDH2
GO_Biological_Process_2023,Bicarbonate Transport (GO:0015701),2/19,0.0150707852124375,0.1863125821887593,0,0,11.81487011048074,49.56334659892028,SLC4A9;SLC4A1
GO_Biological_Process_2023,Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338),2/19,0.0150707852124375,0.1863125821887593,0,0,11.81487011048074,49.56334659892028,CLDN4;CLDN7
GO_Biological_Process_2023,Phosphatidylcholine Biosynthetic Process (GO:0006656),2/19,0.0150707852124375,0.1863125821887593,0,0,11.81487011048074,49.56334659892028,MUC1;CHKA
GO_Biological_Process_2023,Fluid Transport (GO:0042044),2/19,0.0150707852124375,0.1863125821887593,0,0,11.81487011048074,49.56334659892028,AQP6;AQP3
GO_Biological_Process_2023,Water Transport (GO:0006833),2/19,0.0150707852124375,0.1863125821887593,0,0,11.81487011048074,49.56334659892028,AQP6;AQP3
GO_Biological_Process_2023,Cellular Response To Alcohol (GO:0097306),3/53,0.0157863458507419,0.1927493339059721,0,0,6.046224489795918,25.08342677136857,CDH1;SCNN1B;SCNN1A
GO_Biological_Process_2023,Cellular Response To pH (GO:0071467),2/20,0.016636844244122,0.198239023583575,0,0,11.157924421883813,45.70437044645185,SCNN1B;SCNN1A
GO_Biological_Process_2023,Intracellular Monoatomic Ion Homeostasis (GO:0006873),2/20,0.016636844244122,0.198239023583575,0,0,11.157924421883813,45.70437044645185,SLC4A1;RHCG
GO_Biological_Process_2023,Sodium Ion Import Across Plasma Membrane (GO:0098719),2/21,0.0182690740502533,0.2127040551198729,0,0,10.57013091103393,42.307430877504046,SCNN1B;SCNN1A
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),3/56,0.0182809349698576,0.2127040551198729,0,0,5.703118983442433,22.823292281695394,CHCHD2;DCXR;GATA3
GO_Biological_Process_2023,Inorganic Cation Import Across Plasma Membrane (GO:0098659),4/103,0.0195941881816251,0.2253331640886891,0,0,4.082258482258482,16.053572426290962,SCNN1B;SCNN1A;ATP1A1;ATP1B1
GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),3/59,0.0209819077884736,0.2385184689977056,0,0,5.396774781341108,20.853649080486413,MDH1;DCXR;PPARGC1A
GO_Biological_Process_2023,Potassium Ion Homeostasis (GO:0055075),2/23,0.0217262363545119,0.2436742369029109,0,0,9.562484892434131,36.61699896978191,ATP1A1;ATP1B1
GO_Biological_Process_2023,Response To Retinoic Acid (GO:0032526),3/60,0.0219282174766016,0.2436742369029109,0,0,5.301825993555317,20.25287457273657,NDUFA13;TESC;AQP3
GO_Biological_Process_2023,Positive Regulation Of Peptidase Activity (GO:0010952),2/25,0.025430873184039,0.2794570397668289,0,0,8.730081659677776,32.05503843950634,NDUFA13;CLDN4
GO_Biological_Process_2023,Response To Metal Ion (GO:0010038),3/64,0.0259434885388895,0.2819572545600193,0,0,4.953161592505855,18.088127002838004,AQP3;ATP5F1D;PAM
GO_Biological_Process_2023,Myeloid Cell Development (GO:0061515),2/27,0.0293719315662027,0.3157482643366796,0,0,8.030862944162436,28.330601849165625,ATP6AP1;KIT
GO_Biological_Process_2023,B Cell Differentiation (GO:0030183),3/68,0.0303259232336846,0.3224982589044524,0,0,4.647409733124019,16.246193635292954,KIT;BLNK;SLC25A5
GO_Biological_Process_2023,Regulation Of Heart Contraction (GO:0008016),3/69,0.0314786317419127,0.3311953914122518,0,0,4.5767625231910944,15.828487509224702,S100A1;KCNQ1;TBX2
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),3/70,0.0326540755336995,0.3399461126613559,0,0,4.508224185196466,15.426176626102476,ATP5F1A;CAV2;GATA3
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),2/30,0.0357034579455029,0.3564285155790772,0,0,7.169325598259609,23.891833001389266,KCNQ1;ATP1A1
GO_Biological_Process_2023,Gluconeogenesis (GO:0006094),2/32,0.0401894022041197,0.3564285155790772,0,0,6.690693739424704,21.50490629514156,MDH1;PPARGC1A
GO_Biological_Process_2023,Mitochondrial Membrane Organization (GO:0007006),2/32,0.0401894022041197,0.3564285155790772,0,0,6.690693739424704,21.50490629514156,MICOS13;SLC25A5
GO_Biological_Process_2023,Embryonic Organ Development (GO:0048568),3/77,0.0415127487895442,0.3564285155790772,0,0,4.080322669608384,12.982585828171086,KIT;GATA3;TBX2
GO_Biological_Process_2023,Monoatomic Cation Homeostasis (GO:0055080),3/77,0.0415127487895442,0.3564285155790772,0,0,4.080322669608384,12.982585828171086,SCNN1B;SCNN1A;ATP6V1B1
GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),2/33,0.0425081059203081,0.3564285155790772,0,0,6.474537416079908,20.44698082871278,EPS8;AIF1L
GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),2/33,0.0425081059203081,0.3564285155790772,0,0,6.474537416079908,20.44698082871278,EPS8;AIF1L
GO_Biological_Process_2023,Cardiac Muscle Contraction (GO:0060048),2/33,0.0425081059203081,0.3564285155790772,0,0,6.474537416079908,20.44698082871278,KCNQ1;ATP1B1
GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),2/33,0.0425081059203081,0.3564285155790772,0,0,6.474537416079908,20.44698082871278,MUC1;TESC
GO_Biological_Process_2023,Inner Mitochondrial Membrane Organization (GO:0007007),2/34,0.0448756774897077,0.3564285155790772,0,0,6.271890862944162,19.46706700320081,NDUFA13;MICOS13
GO_Biological_Process_2023,Purine Nucleotide Metabolic Process (GO:0006163),2/34,0.0448756774897077,0.3564285155790772,0,0,6.271890862944162,19.46706700320081,MDH1;IDH2
GO_Biological_Process_2023,Regulation Of Sodium Ion Transport (GO:0002028),2/35,0.0472909257107358,0.3564285155790772,0,0,6.081525919089371,18.557392277489157,WNK4;ATP1A1
GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),2/35,0.0472909257107358,0.3564285155790772,0,0,6.081525919089371,18.557392277489157,MDH1;PPARGC1A
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction (GO:0055117),2/35,0.0472909257107358,0.3564285155790772,0,0,6.081525919089371,18.557392277489157,KCNQ1;ATP1B1
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),3/82,0.0485042232658075,0.3564285155790772,0,0,3.821105657452855,11.56306467033464,NDUFA13;ITGAV;SLC25A5
GO_Biological_Process_2023,Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,TBX2
GO_Biological_Process_2023,T-helper 2 Cell Differentiation (GO:0045064),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,GATA3
GO_Biological_Process_2023,"Anterior/Posterior Axis Specification, Embryo (GO:0008595)",1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,HOXD8
GO_Biological_Process_2023,Plasma Membrane Raft Assembly (GO:0044854),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,CAV2
GO_Biological_Process_2023,Positive Regulation Of Animal Organ Morphogenesis (GO:0110110),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,GATA3
GO_Biological_Process_2023,Response To Lithium Ion (GO:0010226),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,CDH1
GO_Biological_Process_2023,Detection Of Virus (GO:0009597),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,SERINC3
GO_Biological_Process_2023,Ruffle Assembly (GO:0097178),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,AIF1L
GO_Biological_Process_2023,Ear Development (GO:0043583),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,GATA3
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Differentiation (GO:0030854),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,TESC
GO_Biological_Process_2023,Epithelial Tube Formation (GO:0072175),1/5,0.0487743240689483,0.3564285155790772,0,0,24.99621212121212,75.50233978585439,GATA3
