Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),18/93,1.7393185145686388e-18,2.574191401561585e-15,0,0,26.01098901098901,1063.668369734844,RPL4;RPS9;RPL32;RPLP1;RPS5;RPLP0;RPL22;RPL13A;RPL8;RPS15;RPS14;RPS19;RPL37A;RACK1;RPL14;RPS3;RPS11;RPS21
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),18/183,3.811995876189807e-13,1.986199642148454e-10,0,0,11.76923076923077,336.5464888964631,RPL4;RPS9;RPL32;RPS5;RPLP1;RPL22;RPLP0;RPL13A;RPL8;RPS15;RPS14;RPS19;RPL37A;RPL14;RPS3;APOE;RPS11;RPS21
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),17/158,4.0260803557063254e-13,1.986199642148454e-10,0,0,12.95209859318684,369.6634229046713,RPL4;RPS9;RPL32;RPS5;RPLP1;RPL22;RPLP0;RPL13A;RPL8;RPS15;RPS14;RPS19;RPL37A;RPL14;RPS3;RPS11;RPS21
GO_Biological_Process_2023,Translation (GO:0006412),19/234,2.6002390433369653e-12,9.620884460346771e-10,0,0,9.56225106000257,255.077041516171,RPL4;RPS9;RPL32;RPLP1;RPS5;RPL22;RPLP0;RPL13A;RPL8;RPS15;RPS14;RPS19;RPL37A;RACK1;RPL14;RPS3;RPS11;RPS21;VARS1
GO_Biological_Process_2023,Gene Expression (GO:0010467),17/296,7.970004523666004e-09,2.3591213390051373e-06,0,0,6.499735589635113,121.20434443398798,RPL4;RPS9;RPL32;RPLP1;RPS5;RPL22;RPLP0;RPL13A;RPL8;RPS15;RPS14;RPS19;RPL37A;RPL14;RPS3;RPS11;RPS21
GO_Biological_Process_2023,Epidermis Development (GO:0008544),8/85,2.164686588593588e-06,0.0005339560251864183,0,0,10.672619047619047,139.2054779808665,DSP;SPRR2G;WNT10A;LAMB3;KRT15;EMP1;KRT5;SPRR1A
GO_Biological_Process_2023,Negative Regulation Of Steroid Metabolic Process (GO:0045939),3/6,1.9269523068842994e-05,0.0034975732807331,0,0,100.49238578680205,1091.0444080855816,UGT1A10;UGT1A8;WNT4
GO_Biological_Process_2023,Ribosomal Small Subunit Assembly (GO:0000028),4/17,2.085489875667761e-05,0.0034975732807331,0,0,31.06279434850864,334.7923648041761,RPS15;RPS14;RPS19;RPS5
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),7/84,2.126902670716105e-05,0.0034975732807331,0,0,9.290155440414509,99.94589548665708,RPS15;RPS14;RPS9;LSM6;RPS19;RPS5;RPS11
GO_Biological_Process_2023,Hepaticobiliary System Development (GO:0061008),4/23,7.4029424621569e-05,0.0106500249050701,0,0,21.24704618689581,202.0816743097091,UGT1A10;UGT1A9;UGT1A8;WNT4
