Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),11/130,7.435258003166192e-08,1.1166981794989449e-05,0,0,9.677364562846416,158.84859220175392,ACVRL1;ITGB1;FKBP1A;CDH5;DDX5;JUN;TGFB1;ID1;FOS;SMAD6;ENG
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),19/434,7.482064854264288e-08,1.1166981794989449e-05,0,0,4.930843373493976,80.90612588162426,ACVRL1;ITGB1;DUSP3;TGFB1;IGFBP5;RDX;LDB2;DYNLL1;RHOA;BST2;CDH5;MYO1C;PODXL;MMRN2;KDR;PECAM1;RAC1;SGK1;ENG
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),13/205,1.4644412558023145e-07,1.9256324864150344e-05,0,0,7.138132840501792,112.33009741588728,PPP1R16B;ITGB1;RAMP2;SPARC;JUP;ECSCR;HSPB1;GATA2;KLF4;CDH5;KDR;TEK;CD34
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),17/364,1.5052403578900325e-07,1.9256324864150344e-05,0,0,5.236691262627862,82.26393220185003,APP;MEF2C;RAMP2;RAMP3;TGFB1;PDE2A;RDX;GATA5;ECE1;GATA2;KLF4;KLF2;CDH5;PLSCR1;LGALS9;CD34;HSPA1A
GO_Biological_Process_2023,Establishment Of Endothelial Barrier (GO:0061028),6/28,2.824523671271696e-07,3.372481263498405e-05,0,0,27.949599623174752,421.4731401700169,RAP1B;PPP1R16B;SOX18;PDE2A;RDX;PECAM1
GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),10/119,3.149962472945344e-07,3.525989243153195e-05,0,0,9.558759283529923,143.1013664659451,ITGB1;CDH5;RAMP2;JUP;KDR;HSPB1;TEK;GATA2;KLF4;CD34
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),19/482,3.769547734285946e-07,3.971329407121252e-05,0,0,4.408711303095752,65.20986884181247,ITGB1;MEF2C;PRKCH;PLK2;HSPB1;SMAD6;KLF4;TBX3;SOCS3;CCND2;TCIM;DDAH2;KDR;CD38;FAS;BNIP2;TEK;PTMA;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),13/225,4.277712937593698e-07,4.127387724917689e-05,0,0,6.4581304524244265,94.70639804226384,PPP1R16B;APP;CDKN1A;TGFB1;DYNLL1;CDH5;CCND2;KDR;PECAM1;FAS;RAC1;TEK;ENG
GO_Biological_Process_2023,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),6/30,4.378579942682082e-07,4.127387724917689e-05,0,0,25.617875647668395,375.08082653716895,TBXA2R;MMRN2;KDR;GATA2;KLF4;RHOA
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),6/33,7.967037388708523e-07,7.04604807887051e-05,0,0,22.767990788716176,319.7259527994468,PPP1R15A;PPP1R16B;CDH5;HSP90AB1;TGFB1;DYNLL1
GO_Biological_Process_2023,Circulatory System Development (GO:0072359),10/132,8.261697914923546e-07,7.04604807887051e-05,0,0,8.534565009974846,119.53909059027244,ACVRL1;CDH5;MEF2C;CDKN1A;RAMP2;TGFB1;SOX17;SOX18;ECE1;TEK
GO_Biological_Process_2023,Positive Regulation Of Vasculature Development (GO:1904018),9/104,9.698558877501506e-07,7.895508613456907e-05,0,0,9.825706371191137,136.0478932467531,ITGB1;CDH5;RAMP2;JUP;KDR;HSPB1;TEK;GATA2;CD34
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),7/54,1.0355888189299051e-06,8.064085107406348e-05,0,0,15.323359929078014,211.16418034933963,ACVRL1;DUSP3;KDR;RAC1;TEK;DYNLL1;RHOA
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),16/379,1.3462684604909143e-06,9.714221854175964e-05,0,0,4.681810654985021,63.28953058242868,ACVRL1;APP;CDKN1A;TGFB1;IGFBP5;GATA2;DYNLL1;SMAD6;CBFA2T3;TBX3;MYO1C;MMRN2;B2M;PLPP1;CD200;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),19/525,1.3559773665795595e-06,9.714221854175964e-05,0,0,4.025087834870444,54.38291367697679,ITGB1;APP;RAMP3;TGFB1;HSP90AB1;CD81;CAV2;PLK2;SHISA5;RHOA;BST2;FKBP1A;MYO1C;TCIM;KDR;S100A13;LGALS9;TEK;ENG
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),15/336,1.4632955407573753e-06,0.0001007985505190946,0,0,4.947175944737912,66.46441558633818,ACVRL1;SRGN;APP;MEF2C;TGFB1;IGFBP5;GATA5;GATA2;KLF4;PRKAR1A;KDR;LGALS9;CD34;ENG;HSPA1A
GO_Biological_Process_2023,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),9/110,1.557136774479197e-06,0.00010329007270712004,0,0,9.239187076602397,123.55252430490546,RAMP2;CALCRL;RAMP3;ADGRE5;TBXA2R;GNB1;ADGRF5;GNAS;ADGRL4
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),19/537,1.891112379419859e-06,0.00012096365255503456,0,0,3.929397254397254,51.782954002337625,ACVRL1;APP;CDKN1A;TGFB1;DUSP1;DYNLL1;SMAD6;CBFA2T3;BST2;MYO1C;SOX17;PODXL;CCDC85B;HYAL2;MMRN2;PLPP1;CD200;SIPA1;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),31/1243,2.046622604477266e-06,0.0001229455114582866,0,0,2.830126316203049,37.07272921901641,ACVRL1;APP;EPAS1;CD81;GATA5;LDB2;GATA2;ELK3;SOX17;SOX18;HYAL2;CD38;IER5;JUNB;IER2;MEF2C;JUN;JUND;TGFB1;JUP;LMO2;FOS;KLF4;MEIS2;FLI1;PBX1;KLF2;TBX3;PLSCR1;PTMA;ENG
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),8/85,2.0852358667491056e-06,0.0001229455114582866,0,0,10.729040592914938,140.34259505399365,SPARC;TGFB1;KDR;HSPB1;RAC1;TEK;PLPP3;GATA2
GO_Biological_Process_2023,Blood Vessel Endothelial Cell Migration (GO:0043534),5/22,2.128035095034553e-06,0.0001229455114582866,0,0,29.993935718617344,391.73014343395226,EFNB2;CDH5;SOX18;ID1;KDR
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),6/39,2.233241765683154e-06,0.00012499175007307903,0,0,18.62270372114932,242.31966967850764,HSP90AB1;DDAH2;RAC1;CD47;KLF4;KLF2
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),6/40,2.605706622514873e-06,0.0001411239608899224,0,0,18.074062785736057,232.3928049193135,PPP1R15A;PPP1R16B;CDH5;PPP1R2;TGFB1;DYNLL1
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),13/265,2.6790701676478847e-06,0.0001411239608899224,0,0,5.421936337258918,69.56366429198175,APP;CDKN1A;TGFB1;HSPB1;CDH5;CCND2;KDR;PECAM1;FAS;RAC1;TEK;PLPP3;ENG
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),10/152,2.988999560748332e-06,0.00015295137752286466,0,0,7.325061479991057,93.17897065399768,RAP1B;HSPA8;MEF2C;TGFB1;RAMP3;IGFBP5;JUP;PDE2A;GNB1;HSPA1A
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),10/155,3.5629715211856293e-06,0.00017725783317898506,0,0,7.172413793103448,89.97732614397252,ACVRL1;MEF2C;RAMP2;TGFB1;DUSP3;HYAL2;PDE2A;KDR;HSPB1;KLF4
GO_Biological_Process_2023,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),6/43,4.037233116315684e-06,0.0001954239057113889,0,0,16.606077580170844,206.2466693966072,CDH5;RAMP2;ECSCR;KDR;TEK;GATA2
GO_Biological_Process_2023,Negative Regulation Of Growth (GO:0045926),9/124,4.221917893657175e-06,0.0001989856565142105,0,0,8.108649885583525,100.34633479972312,BST2;ACVRL1;CDKN1A;TGFB1;SOX17;CCDC85B;HYAL2;SIPA1;HSPA1A
GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),9/125,4.510790221942022e-06,0.00020714936634610667,0,0,8.038339382940109,98.94422656365808,BST2;ACVRL1;CDKN1A;TGFB1;SOX17;CCDC85B;HYAL2;SIPA1;HSPA1A
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),5/26,5.146457101686195e-06,0.00023043261672799935,0,0,24.27589592538046,295.6124889350301,CDH5;RAMP2;KDR;TEK;GATA2
GO_Biological_Process_2023,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),10/163,5.584479320230374e-06,0.00024394640152518537,0,0,6.794619082200781,82.18444663925358,RAMP2;CALCRL;RAMP3;ADGRE5;TBXA2R;PDE2A;ADGRF5;GNAS;ADGRL4;GNAI2
GO_Biological_Process_2023,Negative Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090051),4/13,6.337951931058364e-06,0.0002702683787744174,0,0,45.10997150997151,539.9192136846373,TBXA2R;MMRN2;KLF4;RHOA
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),15/381,6.774144317428255e-06,0.0002821509877328839,0,0,4.328893442622951,51.52421048571643,PLK2;HSPB1;SMAD6;TBX3;SOCS3;CCND2;TCIM;DDAH2;KDR;CD38;FAS;BNIP2;TEK;PTMA;HSPA1A
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),3/5,9.56146852411126e-06,0.0003805464472596281,0,0,151.52295918367346,1751.2673955021123,PECAM1;TEK;CD34
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727),3/5,9.56146852411126e-06,0.0003805464472596281,0,0,151.52295918367346,1751.2673955021123,EFNB2;MEF2C;TGFB1
GO_Biological_Process_2023,Receptor Internalization (GO:0031623),6/51,1.1163645579962636e-05,0.0004346541137763712,0,0,13.648359240069084,155.630165720367,ITGB1;RAMP2;CALCRL;RAMP3;CD81;CD9
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),6/52,1.2516017226791755e-05,0.00047694014581242623,0,0,13.350979950439289,150.71255527148563,EFNB2;RAMP2;TGFB1;KDR;TEK;ENG
GO_Biological_Process_2023,Ras Protein Signal Transduction (GO:0007265),9/144,1.4260304039607144e-05,0.0005320875944778415,0,0,6.900350877192983,76.99432777071249,RAP1B;CDKN1A;PLK2;GNB1;GRAP;RAC1;RHOA;RASGRP3;RAPGEF4
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),6/54,1.561807154897584e-05,0.0005594393228843146,0,0,12.79339378238342,141.58553653251747,CDH5;RAMP2;CLDN15;PECAM1;ESAM;RHOA
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),6/54,1.561807154897584e-05,0.0005594393228843146,0,0,12.79339378238342,141.58553653251747,MEF2C;TGFB1;JUP;KDR;HSPB1;GATA2
GO_Biological_Process_2023,Small GTPase Mediated Signal Transduction (GO:0007264),8/112,1.638962404254876e-05,0.0005755650325530359,0,0,7.932742650020137,87.40979736465744,ARHGAP31;CDKN1A;PLK2;GNB1;GRAP;RAC1;RASGRP3;RAPGEF4
GO_Biological_Process_2023,Epithelial Tube Morphogenesis (GO:0060562),5/33,1.7547692609934855e-05,0.0006043830281614102,0,0,18.200478645066276,199.30594471778704,ACVRL1;MEF2C;SOX17;PODXL;RASIP1
GO_Biological_Process_2023,Calcitonin Family Receptor Signaling Pathway (GO:0097646),3/6,1.8982626841727717e-05,0.0006295904569173025,0,0,101.01020408163264,1098.1815623949576,RAMP2;CALCRL;RAMP3
GO_Biological_Process_2023,Vascular Wound Healing (GO:0061042),3/6,1.8982626841727717e-05,0.0006295904569173025,0,0,101.01020408163264,1098.1815623949576,KDR;GATA2;CD34
GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),9/155,2.5652058227544725e-05,0.0007889223182523214,0,0,6.376892573900505,67.40940919506875,APP;PLSCR1;TGFB1;MYO1C;HYAL2;PDE2A;MMRN2;PLAT;CD47
GO_Biological_Process_2023,Regulation Of miRNA Transcription (GO:1902893),6/59,2.61458809745992e-05,0.0007889223182523214,0,0,11.583537002639554,122.22738461737464,DDX5;JUN;TGFB1;FOS;GATA2;KLF4
GO_Biological_Process_2023,Heart Morphogenesis (GO:0003007),6/59,2.61458809745992e-05,0.0007889223182523214,0,0,11.583537002639554,122.22738461737464,ACVRL1;FKBP1A;SOX17;DYNLL1;TBX3;ENG
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),16/480,2.6258314676094696e-05,0.0007889223182523214,0,0,3.64367816091954,38.4317969498445,APP;MEF2C;RAMP2;RAMP3;TGFB1;PDE2A;RDX;GATA5;GATA2;KLF4;CDH5;PLSCR1;S100A13;LGALS9;CD34;HSPA1A
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),20/705,2.6371177317153072e-05,0.0007889223182523214,0,0,3.1180524405659997,32.874371822637166,ITGB1;MEF2C;JUN;PLK2;HSPB1;SMAD6;TBX3;SOCS3;CCND2;UBB;TCIM;DDAH2;KDR;CD38;FAS;BNIP2;TEK;SGK1;PTMA;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),14/377,2.6429558400412776e-05,0.0007889223182523214,0,0,4.052296925024198,42.71537347785247,ACVRL1;APP;CDKN1A;RAMP3;TGFB1;HSP90AB1;CD81;CCND2;KDR;PECAM1;FAS;RAC1;TEK;ENG
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),16/483,2.830930556853804e-05,0.0008311797749713381,0,0,3.619709575127836,37.906756936856006,MEF2C;CDKN1A;PRKCH;TGFB1;CD81;LIFR;MEIS2;TBX3;GNAI2;BST2;EFNB2;CCND2;SERTAD1;KDR;S100A13;CD47
GO_Biological_Process_2023,Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089),3/7,3.29759098151139e-05,0.000952578298046274,0,0,75.75382653061224,781.7592838780939,MYO1C;KDR;HSPB1
GO_Biological_Process_2023,Positive Regulation Of Defense Response (GO:0031349),8/124,3.428321618357699e-05,0.0009746228600759744,0,0,7.107781187940061,73.07406526047335,APP;MEF2C;PLSCR1;MYO1C;HYAL2;PDE2A;MMRN2;CD47
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),5/38,3.564419268635641e-05,0.0009974804547072552,0,0,15.438925335832552,158.1243049083442,CDH5;RAMP2;KDR;TEK;GATA2
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),8/125,3.631895102820229e-05,0.0010007267891001,0,0,7.046672931489685,72.03934155658351,IFITM3;BST2;APP;PLSCR1;IFITM2;LIFR;LGALS9;RHOA
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),9/163,3.813716014998528e-05,0.0010349038458882,0,0,6.043164730006835,61.4851003518893,BST2;ACVRL1;DUSP3;IGFBP5;HYAL2;MMRN2;RAC1;DYNLL1;ENG
GO_Biological_Process_2023,Regulation Of Fibroblast Migration (GO:0010762),4/20,4.066472446950583e-05,0.0010710370812483,0,0,25.365384615384617,256.4478321588423,ITGB1;TGFB1;HYAL2;RAC1
GO_Biological_Process_2023,Negative Regulation Of Viral Life Cycle (GO:1903901),4/20,4.066472446950583e-05,0.0010710370812483,0,0,25.365384615384617,256.4478321588423,IFITM3;BST2;IFITM2;LY6E
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),7/94,4.2803404330334266e-05,0.0011110274950091,0,0,8.261374521072797,83.10028166388449,HSPA8;MEF2C;RAMP2;RAMP3;LMO2;RDX;HSPA1A
GO_Biological_Process_2023,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),5/40,4.597935033106852e-05,0.0011764145206134,0,0,14.55522827687776,145.36769581064834,TGFB1;PODXL;RDX;FXYD5;KLF4
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),7/96,4.901579592538641e-05,0.0012364407113009,0,0,8.074906367041198,80.13026700947137,FKBP1A;APP;HSP90AB1;EDNRB;TGFB1;KLF4;KLF2
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),5/43,6.565631821938129e-05,0.0016332009157071,0,0,13.404096581660337,129.095882552068,JUN;TGFB1;FOS;GATA2;KLF4
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117),4/23,7.260411207453354e-05,0.0017546896401174,0,0,21.35708502024292,203.54346380607117,DUSP3;KDR;RAC1;TEK
GO_Biological_Process_2023,Regulation Of Cell Junction Assembly (GO:1901888),4/23,7.260411207453354e-05,0.0017546896401174,0,0,21.35708502024292,203.54346380607117,RAP1B;MEF2C;PRKCH;MYO1C
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),5/44,7.34794656665588e-05,0.0017546896401174,0,0,13.059740946338884,124.30920387375916,HSPA8;HSP90AB1;SERPINH1;HSPB1;HSPA1A
GO_Biological_Process_2023,Response To Laminar Fluid Shear Stress (GO:0034616),3/9,7.798588165778325e-05,0.0017906758211421,0,0,50.49744897959184,477.6544989202491,KLF4;SMAD6;KLF2
GO_Biological_Process_2023,Positive Regulation Of Cardiocyte Differentiation (GO:1905209),3/9,7.798588165778325e-05,0.0017906758211421,0,0,50.49744897959184,477.6544989202491,EFNB2;MEF2C;TGFB1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725),3/9,7.798588165778325e-05,0.0017906758211421,0,0,50.49744897959184,477.6544989202491,EFNB2;MEF2C;TGFB1
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),12/316,8.120503978806254e-05,0.0018235408803962,0,0,4.115606529693217,38.76297692888162,FKBP1A;APP;MARCKSL1;HSP90AB1;MYO1C;SERPINH1;NOSTRIN;TAGLN2;RAC1;B2M;RHOA;CNN3
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),6/72,8.145352899592467e-05,0.0018235408803962,0,0,9.295807819123882,87.52447305302722,ACVRL1;TGFB1;DUSP1;PODXL;RHOA;SIPA1
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),38/2028,9.46195155496085e-05,0.0020921426215968,0,0,2.1124816629732512,19.57350897692052,ACVRL1;APP;DDX5;EPAS1;CD81;GATA5;LDB2;GATA2;ELK3;EDNRB;SOX17;SOX18;HYAL2;IER5;JUNB;IER2;MEF2C;JUN;JUND;TGFB1;JUP;PDE2A;LMO2;FOS;SMAD6;KLF4;MEIS2;FLI1;PBX1;KLF2;TBX3;PLSCR1;PRKAR1A;ID1;ID3;PTMA;ENG;HSPA1A
GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),10/227,9.595253731961968e-05,0.0020957438334077,0,0,4.775071318850121,44.177321475276905,BST2;ACVRL1;CDKN1A;TGFB1;SOX17;CCDC85B;HYAL2;SGK1;SIPA1;HSPA1A
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),5/47,0.00010130935378609894,0.0021860849714566,0,0,12.125061364752089,111.5182126306577,CDH5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023,Angiogenesis Involved In Wound Healing (GO:0060055),3/10,0.0001105920023704742,0.0023348563652788,0,0,43.28134110787172,394.2784222795456,KDR;GATA2;CD34
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),10/231,0.00011081116194790668,0.0023348563652788,0,0,4.687687040628217,42.69396779952288,APP;CDKN1A;CCND2;TGFB1;KDR;PECAM1;FAS;RAC1;TEK;ENG
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),5/49,0.0001239295874251776,0.002580905710215,0,0,11.572750702905342,104.1061160200944,JUN;TGFB1;FOS;GATA2;KLF4
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),4/27,0.00013948520722214603,0.0028714713348834,0,0,17.639241917502787,156.59328742925115,HSP90AB1;DDAH2;KLF4;KLF2
GO_Biological_Process_2023,Cellular Response To Fluid Shear Stress (GO:0071498),3/11,0.00015095012783525785,0.002981608981351,0,0,37.869260204081634,333.19499801103143,MEF2C;KLF4;KLF2
GO_Biological_Process_2023,Smooth Muscle Cell Differentiation (GO:0051145),3/11,0.00015095012783525785,0.002981608981351,0,0,37.869260204081634,333.19499801103143,MEF2C;EDNRB;TMEM204
GO_Biological_Process_2023,Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172),3/11,0.00015095012783525785,0.002981608981351,0,0,37.869260204081634,333.19499801103143,EDNRB;HSP90AB1;TGFB1
GO_Biological_Process_2023,Regulation Of Inflammatory Response (GO:0050727),10/240,0.00015149437035340513,0.002981608981351,0,0,4.502185415228894,39.59655006299512,APP;CDH5;MYO1C;HYAL2;PDE2A;CD47;TEK;KLF4;CD200;MGLL
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),4/28,0.00016147191768001293,0.0031434370061402,0,0,16.903418803418802,147.5867806050591,HSP90AB1;DDAH2;KLF4;KLF2
GO_Biological_Process_2023,Regulation Of Phosphorylation (GO:0042325),6/82,0.00016813962371973757,0.0032380437213123,0,0,8.068584674120535,70.12177655435102,APP;CDH5;CDKN1A;HSPB1;LDB2;DYNLL1
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),5/53,0.00018059771723319897,0.0033966246819937,0,0,10.60620704467354,91.417428702615,CDH5;RAMP2;CLDN15;PECAM1;ESAM
GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),5/53,0.00018059771723319897,0.0033966246819937,0,0,10.60620704467354,91.417428702615,APP;MYO1C;TCIM;LGALS9;RHOA
GO_Biological_Process_2023,Response To Interferon-Beta (GO:0035456),4/29,0.00018585662693209825,0.0033966246819937,0,0,16.22646153846154,139.3939858442484,IFITM3;BST2;PLSCR1;IFITM2
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),4/29,0.00018585662693209825,0.0033966246819937,0,0,16.22646153846154,139.3939858442484,ITGB1;CDH5;PECAM1;ESAM
GO_Biological_Process_2023,Positive Regulation Of Dephosphorylation (GO:0035306),4/29,0.00018585662693209825,0.0033966246819937,0,0,16.22646153846154,139.3939858442484,PPP1R16B;CDH5;TGFB1;DYNLL1
GO_Biological_Process_2023,Endothelium Development (GO:0003158),3/12,0.00019979316242090065,0.003580826840799,0,0,33.65986394557823,286.7223926579154,KDR;PECAM1;CD34
GO_Biological_Process_2023,Regulation Of Intracellular Signal Transduction (GO:1902531),11/297,0.0001999344969737058,0.003580826840799,0,0,3.992430441898527,34.00560917249523,PPP1R16B;ARHGAP31;TGFB1;ARHGEF15;PDE2A;KDR;HSPB1;GRAP;TEK;DYNLL1;SGK1
GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),7/122,0.00022170271613477697,0.0039313818276968,0,0,6.241032608695652,52.513129254126135,ITGB1;RAMP2;CALCRL;RAMP3;CD81;CAV2;CD9
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),23/1025,0.00023132881278787172,0.0040618618010105,0,0,2.4517839321357284,20.52552703947481,HSPA8;MEF2C;JUN;DDX5;JUND;TGFB1;PDE2A;GATA5;LDB2;GATA2;KLF4;CBFA2T3;MEIS2;KLF2;TBX3;ELK3;EDNRB;SOX18;CCDC85B;ID1;ID3;CD38;HSPA1A
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),6/88,0.000247708176245118,0.0042658206120673,0,0,7.475925691899406,62.07454887961054,ACVRL1;SPARC;KDR;RAC1;TEK;PLPP3
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),6/88,0.000247708176245118,0.0042658206120673,0,0,7.475925691899406,62.07454887961054,CDKN1A;PTPRB;DUSP3;HYAL2;SH3BP5;HSPB1
