Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),9/96,4.900881899434556e-07,0.0005117380991253442,0,0,10.733575317604355,155.9446862249625,ACVRL1;CDH5;MEF2C;JUN;HYAL2;PDE2A;ID1;LRRC32;ENG
GO_Biological_Process_2023,Vasculogenesis (GO:0001570),6/33,7.967037388708523e-07,0.0005117380991253442,0,0,22.767990788716176,319.7259527994468,RAMP2;EGFL7;SOX17;CAV1;RASIP1;ENG
GO_Biological_Process_2023,Blood Vessel Morphogenesis (GO:0048514),7/53,9.089486662972366e-07,0.0005117380991253442,0,0,15.65726902173913,217.8079126431664,EGFL7;RAMP2;SOX17;CAV1;ID1;RASIP1;ENG
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),6/39,2.233241765683154e-06,0.0009429863355597118,0,0,18.62270372114932,242.31966967850764,EDN1;HSP90AB1;CAV1;CD47;KLF4;KLF2
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),5/29,9.068542917503555e-06,0.0026915533895373,0,0,21.23818728522337,246.5901989251978,CDH5;PECAM1;ESAM;F11R;JAM2
GO_Biological_Process_2023,Glomerulus Vasculature Development (GO:0072012),3/5,9.56146852411126e-06,0.0026915533895373,0,0,151.52295918367346,1751.2673955021123,PECAM1;TEK;CD34
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),9/142,1.274321707519331e-05,0.0030747562342859,0,0,7.004827859121488,78.9479923955224,EHD2;RAMP2;EHD4;CD81;TMEM88;CAV1;RDX;F11R;SPTBN1
GO_Biological_Process_2023,Epithelial Tube Morphogenesis (GO:0060562),5/33,1.7547692609934855e-05,0.0033365322693926,0,0,18.200478645066276,199.30594471778704,ACVRL1;MEF2C;SOX17;PODXL;RASIP1
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),10/186,1.7779035183264502e-05,0.0033365322693926,0,0,5.899771524771524,64.5286955560421,ACVRL1;MEF2C;EDN1;HSP90AB1;LGALS9;GATA2;KLF4;CD34;FOXP1;ENG
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),7/85,2.225486686903804e-05,0.0037588470141805,0,0,9.218816773504274,98.76072165643004,EDN1;SPARC;TMSB4X;HSPB1;TEK;GATA2;FOXP1
GO_Biological_Process_2023,Heart Trabecula Morphogenesis (GO:0061384),4/18,2.6086619446781508e-05,0.0040054818405103,0,0,28.991941391941392,305.9835019001264,FKBP1A;S1PR1;TEK;ENG
