Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),22/705,2.434480075934031e-06,0.0029725001727154,0,0,3.459407439090595,44.71553030472483,BEX1;ARL6IP1;ANXA4;HPN;FHL2;SCX;SEPTIN4;FSTL1;THBS1;IFIT3;IFIT2;PRDX5;KRT18;SCIN;PAX8;PDPN;PPT1;MAP3K20;TMBIM6;NUPR1;CRYAB;BOK
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),15/381,7.198509415250048e-06,0.0043946899980101,0,0,4.305272485600354,50.98147214819701,ARL6IP1;ANXA4;HPN;FHL2;SCX;FSTL1;THBS1;IFIT3;PRDX5;KRT18;PDPN;PPT1;TMBIM6;NUPR1;CRYAB
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),16/482,2.935890389089903e-05,0.0119490738835959,0,0,3.607762642284008,37.65030315062395,ARL6IP1;ANXA4;HPN;FHL2;SCX;FSTL1;THBS1;IFIT3;PRDX5;KRT18;PDPN;PPT1;TMBIM6;NUPR1;CRYAB;SNX6
GO_Biological_Process_2023,Dicarboxylic Acid Transport (GO:0006835),4/24,8.814271911404375e-05,0.0269055650095618,0,0,20.18367346938776,188.4459421090328,SLC1A1;PDPN;UCP2;FOLR1
GO_Biological_Process_2023,Amide Transport (GO:0042886),4/32,0.0002802069439193893,0.0684265357051148,0,0,14.411078717201166,117.88236655881762,SLC14A2;SLC1A1;PDPN;FOLR1
GO_Biological_Process_2023,Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338),3/19,0.0008481701801219675,0.1371327735838808,0,0,18.82994923857868,133.17348392535672,CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023,Xenobiotic Catabolic Process (GO:0042178),3/19,0.0008481701801219675,0.1371327735838808,0,0,18.82994923857868,133.17348392535672,GSTM2;GSTM1;TPMT
GO_Biological_Process_2023,Regulation Of Histamine Secretion By Mast Cell (GO:1903593),2/6,0.0014535707837741,0.1371327735838808,0,0,49.98989898989899,326.6206097208578,VAMP8;SNX6
GO_Biological_Process_2023,Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042),2/6,0.0014535707837741,0.1371327735838808,0,0,49.98989898989899,326.6206097208578,DSP;CXADR
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),2/6,0.0014535707837741,0.1371327735838808,0,0,49.98989898989899,326.6206097208578,LAPTM4B;THBS1
GO_Biological_Process_2023,Positive Regulation Of Hormone Metabolic Process (GO:0032352),2/6,0.0014535707837741,0.1371327735838808,0,0,49.98989898989899,326.6206097208578,PAX8;HPN
GO_Biological_Process_2023,Metanephric Nephron Tubule Development (GO:0072234),2/6,0.0014535707837741,0.1371327735838808,0,0,49.98989898989899,326.6206097208578,PAX8;WNT7B
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),17/766,0.0018363538609931,0.1371327735838808,0,0,2.362837152633384,14.88581090439235,BTG2;JUND;P3H2;SCX;THBS1;IFIT3;HOXC10;FABP3;SCIN;RAB25;EPCAM;PDPN;CLDN19;NUPR1;HBEGF;BOK;SMIM22
GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",3/25,0.0019263332020576,0.1371327735838808,0,0,13.690355329949238,85.59397680666795,PDPN;PLET1;ARHGAP24
GO_Biological_Process_2023,Folic Acid Transport (GO:0015884),2/7,0.0020216133697869,0.1371327735838808,0,0,39.98989898989899,248.09171029141777,PDPN;FOLR1
GO_Biological_Process_2023,Hepoxilin Biosynthetic Process (GO:0051122),2/7,0.0020216133697869,0.1371327735838808,0,0,39.98989898989899,248.09171029141777,GSTM2;GSTM1
GO_Biological_Process_2023,Hepoxilin Metabolic Process (GO:0051121),2/7,0.0020216133697869,0.1371327735838808,0,0,39.98989898989899,248.09171029141777,GSTM2;GSTM1
GO_Biological_Process_2023,Kidney Epithelium Development (GO:0072073),2/7,0.0020216133697869,0.1371327735838808,0,0,39.98989898989899,248.09171029141777,PAX8;WNT7B
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),13/537,0.0030187796947653,0.193996316174132,0,0,2.557333551047067,14.83995752224946,BTG2;P3H2;SPINT2;THBS1;IFIT3;VAMP8;FABP3;SCIN;PDPN;PPT1;CLDN19;NUPR1;CRYAB
GO_Biological_Process_2023,"Wound Healing, Spreading Of Epidermal Cells (GO:0035313)",2/9,0.0034202318391573,0.1988620512195752,0,0,28.561327561327563,162.17255858986445,PLET1;ARHGAP24
GO_Biological_Process_2023,Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307),2/9,0.0034202318391573,0.1988620512195752,0,0,28.561327561327563,162.17255858986445,GLRX;ATP1B1
GO_Biological_Process_2023,Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),3/31,0.00360273455,0.1999517675250012,0,0,10.753444525018129,60.49954695168429,TWSG1;FSTL1;FOLR1
GO_Biological_Process_2023,Basement Membrane Organization (GO:0071711),2/10,0.0042472321345398,0.2254726276640498,0,0,24.98989898989899,136.4820277236255,HPN;NID2
GO_Biological_Process_2023,Epithelium Development (GO:0060429),6/154,0.0045860832876239,0.2333169872578676,0,0,4.106714962385065,22.11354687931576,APELA;SPINT1;PAX8;ANXA4;WNT7B;DAG1
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),10/379,0.0049684587287001,0.2426595243097152,0,0,2.771501925545571,14.701835500054944,BTG2;FABP3;SCIN;HPN;PDPN;P3H2;CLDN19;NUPR1;THBS1;IFIT3
GO_Biological_Process_2023,C4-dicarboxylate Transport (GO:0015740),2/12,0.0061478754316609,0.2588467552433801,0,0,19.98989898989899,101.78154350719132,SLC1A1;UCP2
GO_Biological_Process_2023,Cell Projection Assembly (GO:0030031),2/12,0.0061478754316609,0.2588467552433801,0,0,19.98989898989899,101.78154350719132,CYFIP2;SCIN
GO_Biological_Process_2023,Relaxation Of Cardiac Muscle (GO:0055119),2/12,0.0061478754316609,0.2588467552433801,0,0,19.98989898989899,101.78154350719132,GSTM2;ATP1B1
GO_Biological_Process_2023,Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651),2/12,0.0061478754316609,0.2588467552433801,0,0,19.98989898989899,101.78154350719132,GLRX;ATP1B1
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),3/39,0.006909073873999,0.259214746039425,0,0,8.360406091370558,41.59234877252794,SEPTIN4;NUPR1;BOK
GO_Biological_Process_2023,Regulation Of Gastrulation (GO:0010470),2/13,0.0072181010363148,0.259214746039425,0,0,18.171717171717173,89.6077061786221,DAG1;SCX
GO_Biological_Process_2023,Relaxation Of Muscle (GO:0090075),2/13,0.0072181010363148,0.259214746039425,0,0,18.171717171717173,89.6077061786221,GSTM2;ATP1B1
GO_Biological_Process_2023,Response To Progesterone (GO:0032570),2/13,0.0072181010363148,0.259214746039425,0,0,18.171717171717173,89.6077061786221,WBP2;THBS1
GO_Biological_Process_2023,Glutamine Metabolic Process (GO:0006541),2/13,0.0072181010363148,0.259214746039425,0,0,18.171717171717173,89.6077061786221,UCP2;GLS
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),6/172,0.0077686325749119,0.2710142963990705,0,0,3.658054900012421,17.769591054842717,ALCAM;CXADR;CLDN8;CLDN7;CLDN19;EMB
GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),3/42,0.0084912352718872,0.2879943963048429,0,0,7.716126513080828,36.79605293636041,DSP;SCEL;ST14
GO_Biological_Process_2023,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),4/83,0.0096469883387525,0.3183506151788332,0,0,5.094549212089899,23.6443607545466,EFNA1;HPN;PDPN;DAG1
GO_Biological_Process_2023,Regulation Of Plasminogen Activation (GO:0010755),2/16,0.0108884250018907,0.3242626079831368,0,0,14.275613275613276,64.52655688502057,HPN;THBS1
GO_Biological_Process_2023,Cellular Response To Gamma Radiation (GO:0071480),2/16,0.0108884250018907,0.3242626079831368,0,0,14.275613275613276,64.52655688502057,MAP3K20;CRYAB
GO_Biological_Process_2023,Stabilization Of Membrane Potential (GO:0030322),2/16,0.0108884250018907,0.3242626079831368,0,0,14.275613275613276,64.52655688502057,KCNK1;KCNK2
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587),2/16,0.0108884250018907,0.3242626079831368,0,0,14.275613275613276,64.52655688502057,APELA;THBS1
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),3/47,0.0115653119162109,0.3326460077379989,0,0,6.83756345177665,30.49378950483647,CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023,Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242),3/48,0.0122470965035044,0.3326460077379989,0,0,6.685279187817259,29.431716933517144,SEPTIN4;NUPR1;BOK
GO_Biological_Process_2023,Transepithelial Transport (GO:0070633),2/17,0.0122596808748648,0.3326460077379989,0,0,13.323232323232324,58.64139939765107,CXADR;SLC1A1
GO_Biological_Process_2023,Regulation Of Cartilage Development (GO:0061035),2/17,0.0122596808748648,0.3326460077379989,0,0,13.323232323232324,58.64139939765107,SCIN;SCX
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),3/50,0.0136786260429923,0.3414365668328796,0,0,6.400151204233719,27.468942123223947,CEBPB;SCIN;BOK
GO_Biological_Process_2023,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),2/18,0.0137022045657748,0.3414365668328796,0,0,12.48989898989899,53.58414643474309,PAX8;NPNT
GO_Biological_Process_2023,Epithelial Cell Development (GO:0002064),2/18,0.0137022045657748,0.3414365668328796,0,0,12.48989898989899,53.58414643474309,RAB25;WNT7B
GO_Biological_Process_2023,Ureteric Bud Morphogenesis (GO:0060675),2/18,0.0137022045657748,0.3414365668328796,0,0,12.48989898989899,53.58414643474309,PAX8;NPNT
GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),2/19,0.0152144484017713,0.3663950301499745,0,0,11.754604872251932,49.19901329869125,TWSG1;FSTL1
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),3/53,0.0159972388139271,0.3663950301499745,0,0,6.01522842639594,24.875009582390742,CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023,Cell Projection Organization (GO:0030030),2/20,0.0167948882548689,0.3663950301499745,0,0,11.1010101010101,45.36628383483138,CYFIP2;SCIN
GO_Biological_Process_2023,Response To Ketone (GO:1901654),2/20,0.0167948882548689,0.3663950301499745,0,0,11.1010101010101,45.36628383483138,WBP2;THBS1
