source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
PEC,IMM,Cd14,Itgb2,1.730887,0.0,1.5419778,1.6318616786974247,2.2092073823343363,0.092939645,0.8369525,0.056430877152496534,0.06839860620778263
PEC,IMM,Fn1,Cd44,1.7648419,0.0,1.540028,1.6251486298365674,4.1585535802185465,0.13715333,0.8368662,0.01094820553532516,0.06967753663894047
PEC,POD,Spp1,Ptger4,1.6728889,0.0,1.5190152,0.8577680100153958,1.4695213248891617,0.043773808,0.83592623,0.06971427646657191,0.07314180315293187
PEC,POD,Ccl5,Ccrl2,0.17613257,1.0,0.029357437,-0.1833259816349615,-0.5150603873867997,0.0045001167,0.41461688,1.0,0.07458928331235866
PEC,PEC,Spp1,Cd44,1.6716013,0.0,1.5117942,1.0143192746966336,1.6647876424058459,0.04167969,0.8355992,0.06971427646657191,0.07490316250582564
TEC,PEC,Sema4d,Met,1.7339426,0.0,1.4776351,1.2695323791250845,1.7052022930423774,0.06876308,0.83402336,0.06971427646657191,0.08076134288502962
SMC,PEC,Tgfb3,Itgb6,1.4943292,0.0,2.227768,1.0352145678883735,3.683610077107731,0.21115698,0.8605293,0.01255505581497985,0.08493611166251322
PEC,IMM,C3,C3ar1,1.4866382,0.0,1.990234,1.3625825818652826,5.686234315649086,0.30732042,0.8536249,0.0014863992677997817,0.087773060393881
TEC,PEC,Gpc3,Flt1,0.1749546,1.0,0.030608626,-0.44542286974202705,-0.9364055611759267,0.004289695,0.41969064,1.0,0.08986554768651966
PEC,SMC,Edn3,Ednra,1.483523,0.0,1.5141776,1.3211212352286792,3.983854861649025,0.33934093,0.83570737,0.0019746954731473896,0.09065282645930227
POD,PEC,Hspg2,Lrp1,0.1812473,1.0,0.030674875,-0.3303119258652071,-0.9285446807314602,0.0032833298,0.4199539,1.0,0.09240641257970125
PEC,MES,Thbs1,Itga4,1.4703052,0.0,2.161796,1.3040942572249852,2.3703011150206796,0.17704305,0.8587156,0.03887580738389321,0.0955470537568514
END,PEC,Serping1,Lrp1,0.18177497,1.0,0.030915387,-0.3071997976009074,-1.116047756135337,0.0028966588,0.42090547,1.0,0.09748369640118809
PEC,TEC,Thbs1,Sdc4,1.4652084,0.0,2.1467977,0.8732668478259469,0.9688627116730211,0.05201227,0.85829276,0.06971427646657191,0.09904298484823928
PEC,IMM,C3,Itgax,1.4648416,0.0,1.9458671,1.4559847779351873,6.045124654774135,0.3258754,0.85221076,0.0007991342481269237,0.0995470947718501
TEC,PEC,Spp1,Ptger4,1.6857333,0.0,1.3734384,0.8591421216495148,1.746776573124901,0.039578684,0.82890004,0.07177231854626939,0.101575170191426
POD,PEC,Cxcl12,Sdc4,1.4582598,0.0,2.0931194,0.5923444569025184,0.44273915751954207,0.05979523,0.85674584,0.1867581493551194,0.10259620732014206
PEC,MES,Thbs1,Lrp1,1.4508737,0.0,2.1046143,1.353753244439103,2.1376200781634616,0.15997747,0.8570816,0.06470813519751721,0.10568720757067614
PEC,TEC,Sema4d,Met,1.4334257,0.0,1.7522804,1.0543949966783495,1.8766101254139844,0.081543945,0.84548926,0.06971427646657191,0.11199408759560184
PEC,SMC,Tgm2,Sdc4,1.4323123,0.0,1.9396268,0.5759420272991735,0.8163154232873225,0.04927564,0.8520084,0.0845242778387519,0.11252713446022433
POD,PEC,Col4a3,Cd44,1.5044087,0.0,1.331512,0.9999607551708201,1.6091189419660739,0.06660413,0.8266904,0.06971427646657191,0.11252713446022433
PEC,TEC,Mdk,Sorl1,1.4318391,0.0,1.3632443,1.0670046211452349,3.5355031221558075,0.146832,0.8283711,0.010543575104358962,0.1141331661993483
PEC,PEC,Spp1,Ptger4,1.6390368,0.0,1.3291686,0.8203441191420983,1.3555760997288808,0.03830295,0.82656413,0.07977236317034136,0.1141331661993483
PEC,PEC,Bst1,Cav1,1.6683509,0.0,1.325349,1.0249733242200674,2.2633459726899456,0.07286944,0.8263578,0.06971427646657191,0.11629056623740133
PEC,IMM,Ada,Dpp4,0.18362865,1.0,0.03295964,-0.3487974121398635,-1.6422410014760174,0.0036730561,0.42872807,1.0,0.11773373301728632
PEC,PEC,Dcn,Met,1.7070274,0.0,1.3177351,1.2558961000053022,3.554034109407414,0.14174157,0.82594407,0.009295938401212863,0.11792060454637114
PEC,TEC,Mdk,Tspan1,1.4271487,0.0,1.3575873,1.0948720002606829,4.865355805243086,0.23597017,0.8280753,0.009481264950125938,0.11792060454637114
SMC,PEC,Cxcl12,Sdc4,1.4259112,0.0,1.9869496,0.5621542789291105,1.4121685628986727,0.056762222,0.85352165,0.06971427646657191,0.11846621879966049
PEC,POD,Fn1,Dpp4,1.5442331,0.0,1.3150089,0.9560475222497569,2.101389357400536,0.09629855,0.8257951,0.06729909434528236,0.11901298451014433
PEC,TEC,Egf,Axl,0.19436367,1.0,0.033222128,-0.41414996012551064,-3.5596321352920386,0.001239556,0.42969972,1.0,0.12025834823741674
PEC,MES,Plau,Lrp1,1.4161,0.0,2.0051353,1.229215237269306,3.121042672535599,0.19409825,0.8540903,0.011573840303819255,0.12342788003725505
PEC,POD,Calca,Calcrl,0.18953255,1.0,0.033447906,-0.3211156256606365,-0.7391724233449732,0.0052766474,0.4305298,1.0,0.1253031551288304
PEC,POD,Cxcl1,Dpp4,1.537129,0.0,1.2783738,0.8530681316036482,1.694784785246054,0.07688312,0.8237535,0.06971427646657191,0.12566247240914594
PEC,POD,Egf,Adrb2,0.197134,1.0,0.033925083,-0.10899307917719664,-3.2729808347859195,0.0045443084,0.4322672,1.0,0.1278233395196428
SMC,PEC,Cxcl10,Sdc4,1.406363,0.0,1.9227917,0.49003120814294865,1.2883553830704297,0.04857124,0.85145795,0.06971427646657191,0.1279150829449781
PEC,POD,Rarres2,Ccrl2,0.19342123,1.0,0.034036614,-0.3457200054599008,-0.8919404666649251,0.002937609,0.43266994,1.0,0.1303420586898494
PEC,IMM,Ccl2,Ccr2,1.6487412,0.0,1.2444779,1.5387621484146332,5.42500230728992,0.17216574,0.8217942,0.003988736230598545,0.1313276621794176
PEC,SMC,Spp1,Ptger4,1.6239179,0.0,1.2443804,0.8036303609868659,1.3056786651928687,0.035859592,0.8217885,0.09976981269060094,0.1319003491380588
MES,PEC,Apoe,Sorl1,1.3989834,0.0,1.8848776,0.9573600999389402,1.1925581975547894,0.074506685,0.85019416,0.06971427646657191,0.1342022253480183
PEC,POD,Cxcl12,Dpp4,1.5277189,0.0,1.2298462,0.8057161442753528,2.4293557599865974,0.06800414,0.82092655,0.06971427646657191,0.1371045887759211
PEC,MES,Vegfc,Flt1,0.18824822,1.0,0.034730144,-0.24453654117164209,-0.8420375538973605,0.012224915,0.43514732,1.0,0.1378893721807617
PEC,POD,Cxcl12,Sdc4,1.5214005,0.0,1.2238189,0.6542136602736676,1.9509984039480588,0.03496147,0.82056516,0.11029091252629723,0.13885932641965004
PEC,POD,Calca,Ramp3,0.19311874,1.0,0.035164107,-0.3574203676898926,-0.8307274413093585,0.004999668,0.436674,1.0,0.1404021940756873
PEC,IMM,Icam1,Itgam_Itgb2,1.3895147,0.0,1.4399325,1.154743255105819,3.7166658597887894,0.12421188,0.8322267,0.016879767725447588,0.14062405134137634
PEC,IMM,Dcn,Tlr2,1.595418,0.0,1.2187115,1.3734982439977532,4.667397863950006,0.19672532,0.82025707,0.002181905655299712,0.14121447109565818
TEC,PEC,Plau,St14,1.38594,0.0,1.3561208,0.9572312817027429,2.4172687694493353,0.08007361,0.8279984,0.06971427646657191,0.143587261716615
PEC,POD,Angptl4,Sdc4,1.518277,0.0,1.2077904,0.6308579826348761,0.7606893007897778,0.033216394,0.81959254,0.13236981251727062,0.14418321779938242
PEC,END,Ccl5,Dpp4,0.19155887,1.0,0.036050595,-0.22201013689296134,-0.9416836554926813,0.003814696,0.43973866,1.0,0.14542344090222098
PEC,MES,Edn3,Ednra,1.4150015,0.0,1.1973102,1.2421526524475894,3.360432198535614,0.26832807,0.8189473,0.007490607650464723,0.15081095781284137
IMM,PEC,Apoe,Sorl1,1.37393,0.0,1.8282498,0.9288296481210139,1.5317011819470117,0.07226827,0.8482412,0.06971427646657191,0.1514200399598998
POD,PEC,Vegfa,Cd44,1.3732833,0.0,1.1901207,0.9108266617162717,1.7098883358082777,0.07730464,0.8185004,0.06971427646657191,0.15264143651484924
END,PEC,Col4a3,Cd93,0.19267842,1.0,0.03672661,-0.31246367539487596,-1.171787870946885,0.003731659,0.44202846,1.0,0.15294428458059497
MES,PEC,Plau,St14,1.3724213,0.0,1.2983309,0.9426930714500851,2.3879116530531763,0.07666135,0.8248751,0.06971427646657191,0.15325378077725663
PEC,PEC,Tgm2,Sdc4,1.3694167,0.0,1.8015321,0.5168439872844875,0.545716754257996,0.04576739,0.84729123,0.15277191783614005,0.157570476880334
PEC,IMM,Egf,Cav1,0.20910704,1.0,0.036963172,-0.34906534474649364,-3.3140460837101284,0.0022508886,0.44282034,1.0,0.15795081818123355
PEC,IMM,Plau,Plaur,1.3678535,0.0,1.8698691,0.9632960105414221,2.663281916903937,0.12841633,0.8496843,0.026153647843618438,0.15819148224279472
PEC,TEC,Apoe,Sorl1,1.3885392,0.0,1.1674727,0.8072719290821546,2.204977144219535,0.04614864,0.8170689,0.06971427646657191,0.1594366961791308
POD,PEC,Serpine1,Lrp1,0.19514477,1.0,0.03700912,-0.2801143246432314,-1.0649317542636028,0.0041837334,0.44297367,1.0,0.1604518905640711
POD,PEC,Col4a4,Cd44,1.3562155,0.0,1.1717167,0.9063205823388805,1.5021014671075295,0.056691878,0.8173399,0.06971427646657191,0.16319822346638546
PEC,PEC,Vegfc,Flt1,0.19524527,1.0,0.037736673,-0.23700321752628395,-0.689587287064993,0.013283204,0.4453768,1.0,0.16544963245974081
MES,PEC,Vegfa,Sirpa,0.19945137,1.0,0.03806446,-0.3730472323687939,-1.6745078055908498,0.0022592768,0.44644523,1.0,0.1679463028341922
PEC,MES,Ccl5,Dpp4,0.19641605,1.0,0.038158033,-0.21771161072230694,-0.8152450062407874,0.004037694,0.44674864,1.0,0.1704414906114412
PEC,POD,Mdk,Sdc2,1.3308319,0.0,1.2414229,0.7430066011196297,2.1864210829582396,0.10284399,0.82161415,0.06971427646657191,0.17536331184758064
PEC,POD,Ptn,Sdc4,1.4938018,0.0,1.0821921,0.49586930506749616,0.5433030706808002,0.0238962,0.8113318,0.31418013168138514,0.17928438976134
MES,PEC,Angptl4,Sdc2,1.3117617,0.0,1.5378429,0.6201759471447614,1.1993600906763893,0.06497286,0.8367692,0.06971427646657191,0.18457125657859502
PEC,MES,Efna1,Epha3,1.3086835,0.0,1.5440097,0.8078485928653796,2.3946380007031807,0.22411437,0.8370424,0.05241723590132549,0.18590340746637835
POD,PEC,Col1a2,Itga2b,1.3083925,0.0,1.6156887,0.7820341874908389,0.7386304065029914,0.16140285,0.84011364,0.1006408426317273,0.18657106312009825
IMM,PEC,Thbs1,Sdc4,1.30447,0.0,1.5883735,0.6366843691492085,1.665737448447613,0.038482863,0.8389652,0.07855587971261774,0.18723975963574352
PEC,PEC,C1qb,Lrp1,0.19972174,1.0,0.039095223,-0.1322348996128556,-3.7762981240480165,0.003534812,0.44974914,1.0,0.18786687682260877
PEC,END,Plau,Plaur,1.3038089,0.0,1.6903102,0.8969751992604689,2.816332672305941,0.11608482,0.8431228,0.027062118610122712,0.18790946149518772
TEC,PEC,Egf,Cav1,1.3736204,0.0,1.0536927,0.5840178648824108,3.8550775640711294,0.06416508,0.80928075,0.06971427646657191,0.18925205097386
PEC,IMM,Icam1,Itgax_Itgb2,1.3004332,0.0,1.3171905,0.9679131003465381,3.7227820300959786,0.12305175,0.8259143,0.018413633574588913,0.18925205097386
IMM,PEC,Ccl5,Sdc4,1.2925522,0.0,1.5492592,0.6815288484813663,2.7872441678273328,0.08469536,0.8372737,0.06971427646657191,0.1939836772197896
MES,PEC,Col4a3,Cd93,0.2011144,1.0,0.03964073,-0.30451674585002647,-1.052761989377299,0.0040277517,0.45146433,1.0,0.1977920534901687
PEC,POD,Apoe,Sdc2,1.287532,0.0,1.0631456,0.4832739090565495,0.8558951050219671,0.0323234,0.80996907,0.1434332639686808,0.19945312420532704
PEC,POD,Fn1,Sdc2,1.2843131,0.0,1.0498927,0.7034838810353441,1.628022997663086,0.06102152,0.8090018,0.06971427646657191,0.20014139750240872
TEC,PEC,Gpc3,Lrp1,0.20107631,1.0,0.03971262,-0.27587483098573384,-0.5505708165188727,0.004909878,0.4516887,1.0,0.20026969331803623
PEC,IMM,Spp1,S1pr1,1.5858014,0.0,1.0306184,0.7004589441014922,1.4761306081391892,0.038916774,0.80756617,0.07616470451895024,0.20083072999206175
PEC,MES,Tgm2,Itga4,1.2835238,0.0,1.6129436,0.8621744426098208,1.6656358074334188,0.13851053,0.8399994,0.06971427646657191,0.20083072999206175
PEC,TEC,Tgm2,Sdc4,1.278427,0.0,1.6017532,0.4313470332107825,0.2641974040857603,0.040692065,0.839531,0.2769632210787724,0.2042926807864196
MES,PEC,Apoe,Sdc2,1.2759744,0.0,1.4745623,0.6155211059192127,0.5582487270887758,0.044831928,0.83387923,0.1496098634794227,0.2056845745799406
PEC,POD,Il1b,Adrb2,0.2090097,0.882,0.040276106,-0.011111709113648116,-1.7281321276534884,0.005410452,0.45343402,1.0,0.20769383330006636
PEC,SMC,Edn3,Ednrb,1.3753784,0.0,1.014079,0.9976987530707487,2.405249769832452,0.12723036,0.80630594,0.037276205408540326,0.20988470149820326
POD,PEC,Efna1,Epha4,0.20540947,1.0,0.0403274,-0.14645008969704118,-0.5349381975774454,0.010789515,0.4535917,1.0,0.21016563222626522
PEC,POD,Gpc3,Flt1,0.22776799,1.0,0.04078371,-0.3567470442177435,-0.9344059293998148,0.0057156985,0.45498642,1.0,0.21263597200171014
IMM,PEC,Vegfa,Sirpa,0.20514527,1.0,0.04080756,-0.36776371848549316,-1.514364091210768,0.0024220906,0.45505893,1.0,0.21510485305721072
PEC,IMM,Ccl2,Ccr5,1.370883,0.0,1.0029019,1.3037776009966735,4.999781339502177,0.16781716,0.80543905,0.004484603360555081,0.21839394252730526
PEC,MES,Efna5,Epha3,1.2564937,0.0,1.3645451,0.8322601324329244,2.8373611841150805,0.24814455,0.8284389,0.04519803749076368,0.2241469820691187
IMM,PEC,Apoe,Sdc2,1.250921,0.0,1.4302617,0.5869906541012863,0.897391711480998,0.043485034,0.8317557,0.06971427646657191,0.22850356562069676
PEC,TEC,Spp1,S1pr1,1.5766444,0.0,0.97926503,0.6906787627670117,1.2654361497365667,0.03697764,0.8035634,0.08975241494139094,0.2328957204397848
SMC,PEC,Edn1,Ednrb,0.20507336,1.0,0.04187833,-0.23590937127248818,-0.8005113069570583,0.00840893,0.45827222,1.0,0.23480340752583845
PEC,IMM,Col1a2,Cd44,1.6704868,0.0,0.97018224,1.3636353633310014,5.108619740711915,0.06056155,0.802827,0.04678911257826226,0.2373232978091873
PEC,POD,Angptl4,Sdc2,1.2646755,0.0,0.9690395,0.5297968254221485,0.7656802970908664,0.040941283,0.8027337,0.0949402831165403,0.23955035025170907
MES,PEC,Kitl,Epor,0.21608242,1.0,0.042025216,-0.15854483129626376,-0.9000405484522138,0.010134947,0.4587069,1.0,0.239713497076463
PEC,SMC,Tnc,Sdc4,1.2357602,0.0,1.245085,0.5092088233904438,1.8049601235324295,0.061552126,0.8218299,0.06971427646657191,0.24103989594959985
POD,PEC,Serping1,Lrp1,0.20688456,1.0,0.042359926,-0.2795354033172309,-0.8960850845425997,0.0039689704,0.45969188,1.0,0.24216636066480465
END,PEC,Tgm2,Sdc4,1.2334592,0.0,1.3553132,0.37747324507348057,0.7595970168883499,0.034431327,0.82795596,0.11764383265231106,0.24328154018750514
IMM,PEC,Angptl4,Cdh11,0.21362205,1.0,0.042528104,-0.1240118834125265,-0.2025152013342687,0.0071088374,0.460184,1.0,0.24461777070291213
PEC,MES,C3,Lrp1,1.2240605,0.0,1.4557589,1.0564001066139157,3.272633396897376,0.16715422,0.83298844,0.011258201980493697,0.25081678256999074
IMM,PEC,Plau,St14,1.2899721,0.0,0.9458751,0.8540286597579458,1.9770190398553709,0.05585021,0.800811,0.06971427646657191,0.2523353945634604
PEC,MES,Spp1,S1pr1,1.570101,0.0,0.94256896,0.6836898385874679,1.0333574515691875,0.035591975,0.80053157,0.10328817694899708,0.2530961629835817
PEC,POD,Serpine1,Plaur,0.24398682,1.0,0.042903543,-0.33311834065750856,-0.8483743016532888,0.003440959,0.4612759,1.0,0.25440886816705954
PEC,IMM,Calca,Pth1r,0.20940498,1.0,0.042958006,-0.35723755511908956,-0.7920238517125651,0.0041973405,0.46143353,1.0,0.2568530169255199
PEC,MES,Thbs1,Sdc1,1.2160151,0.0,1.4134852,1.1729510423712042,1.9480075421554142,0.15123193,0.8309285,0.06971427646657191,0.2569143195728376
PEC,MES,Dlk1,Notch2,0.21444817,1.0,0.043206245,-0.08697677811150185,-1.3393798628349496,0.009550437,0.46214956,1.0,0.26173696197711277
TEC,PEC,Egf,Axl,1.346583,0.0,0.93005717,0.5023556655914092,3.600886761949198,0.034701508,0.7994625,0.11408280589706188,0.2630731051598829
PEC,MES,Dll4,Notch2,0.21461686,1.0,0.043296397,-0.16758473432076237,-0.881831095134135,0.0074278293,0.4624086,1.0,0.264176743367233
IMM,PEC,Tgm2,Sdc4,1.2052269,0.0,1.2626534,0.34853240286511966,0.4825412333954914,0.03207733,0.82285345,0.17368519524003428,0.2653983302194258
PEC,MES,Mfng,Notch2,0.21535438,1.0,0.04369051,-0.16607698593751502,-0.7665955038020033,0.0072411583,0.4635351,1.0,0.26661509085840285
PEC,SMC,Gas6,Axl,1.2040464,0.0,1.1884038,0.4198465802694305,0.5617682867878178,0.047541372,0.8183932,0.14843684178358282,0.26695324307972296
PEC,TEC,Ccl5,Ccrl2,0.20918033,1.0,0.0436962,-0.14800755019519407,-0.32369373078381125,0.0066980645,0.46355128,1.0,0.2690519891074292
PEC,MES,Gas6,Axl,1.1987504,0.0,1.1810652,0.41456882692552577,0.5931029524856574,0.04724779,0.81793237,0.13967128488358474,0.2708570110061614
PEC,IMM,Ptpn6,Clec12a,1.6253614,0.0,0.9194756,1.5470187477797213,3.031620926383498,0.07855935,0.7985437,0.06971427646657191,0.2732105531054956
SMC,PEC,Angptl4,Sdc4,1.1966124,0.0,1.2343801,0.33254107573827973,0.31119284598237806,0.033947665,0.82119685,0.25581371066926195,0.2732105531054956
IMM,PEC,Tnf,Fas,1.5463591,0.0,0.91350865,1.1112970950479026,3.5407606016218325,0.08853538,0.79801947,0.055264978569550885,0.27715186404303943
PEC,POD,Adm,Pth1r,1.4194387,0.0,0.9124019,0.5977242249568679,0.7707312036755973,0.03385319,0.7979218,0.12433124979063574,0.2779429479878238
PEC,SMC,Cxcl10,Sdc4,1.1888092,0.0,1.0791774,0.32236679601779983,0.8539432446390083,0.027260872,0.81111825,0.22826823659578283,0.2803217542439786
PEC,SMC,Mdk,Sdc4,1.1849238,0.0,1.0654479,0.46867991954197175,1.626439877129008,0.057455603,0.8101355,0.06971427646657191,0.2851045094297736
PEC,SMC,Plau,Itgb5,1.177154,0.0,1.3352141,0.6708516938686792,1.8441741783675039,0.068538174,0.8268892,0.06971427646657191,0.2891155462353211
MES,PEC,Dcn,Met,1.6355548,0.0,0.89312494,1.1771365696458467,1.1312581385823117,0.09606857,0.7961947,0.06971427646657191,0.2923409849273025
PEC,MES,Serpine1,Plaur,0.24652416,1.0,0.04479603,-0.3304908218200313,-0.8875620341663997,0.0035927407,0.46664345,1.0,0.29334134240553106
PEC,PEC,Ada,Dpp4,0.22191635,1.0,0.044910267,-0.3149132060266845,-1.6019748286189053,0.005004846,0.46696043,1.0,0.29576232743375086
PEC,PEC,Tnc,Sdc4,1.1728648,0.0,1.1564393,0.4501107833757578,1.534361454503103,0.057169832,0.81635815,0.06971427646657191,0.2972066754776784
PEC,SMC,Vegfc,Flt1,0.21251778,1.0,0.045158405,-0.218406739735038,-0.7333072886391663,0.015895633,0.4676462,1.0,0.2981818683895402
POD,PEC,Hspg2,Sdc1,0.23525341,1.0,0.04521363,-0.18619971429094417,-0.6752712545224061,0.006811881,0.46779835,1.0,0.3005999657037086
PEC,MES,Fn1,Nt5e,1.1690027,0.0,0.932277,0.8966813657508574,1.9581813460565,0.11480774,0.79965353,0.06971427646657191,0.302924783058353
MES,PEC,Tnc,Sdc4,1.1667763,0.0,1.1364568,0.44438782788244285,0.8590459374747621,0.056181975,0.81504804,0.07452366293636849,0.3037452578186208
PEC,TEC,Ccl5,Sdc1,0.21274018,0.786,0.04524075,-0.019500172102952865,-0.09320709374331193,0.010922016,0.46787295,1.0,0.30543179991892566
PEC,TEC,Dcn,Met,1.2134887,0.0,0.8798514,0.8468293159395234,2.84713409965199,0.094640814,0.7949772,0.04294085235382127,0.3062122393664884
SMC,PEC,Mdk,Sdc4,1.161285,0.0,1.1184341,0.44677059726021706,1.5238867248339918,0.060312945,0.8138401,0.06971427646657191,0.3062122393664884
PEC,TEC,Ada,Dpp4,0.22432575,1.0,0.04566231,-0.3127807709394499,-1.5908494976134622,0.0050886543,0.46902776,1.0,0.31025789598614895
TEC,PEC,Thbs1,Sdc4,1.1496855,0.0,1.080364,0.43864265338919184,0.3840519903353987,0.026174886,0.8112024,0.25,0.3111704744437991
PEC,POD,Serpine1,Itgb5,1.3543532,0.0,0.8710786,0.6824517881215447,1.3105233276986368,0.052217524,0.7941593,0.06971427646657191,0.314493946307574
PEC,POD,Ptn,Sdc2,1.2402003,0.0,0.86826897,0.3948081478547685,0.5482940669818888,0.02945356,0.7938951,0.1895524871182828,0.3161610302719697
PEC,IMM,Csf1,Csf2ra,1.4405116,0.0,0.8646859,0.9685504512529375,1.9259098925733418,0.06920089,0.79355663,0.06971427646657191,0.3169959332017675
PEC,IMM,Ccl5,Dpp4,0.2140669,1.0,0.04581638,-0.20209076037536022,-0.6653938276056853,0.0048480625,0.4694472,1.0,0.3174862300071708
PEC,MES,Thbs1,Sdc4,1.141656,0.0,1.1946652,0.5692490122379051,0.3771911934647787,0.028944155,0.81878334,0.21561907796902632,0.32034441090857163
IMM,PEC,Cxcl10,Sdc4,1.1380594,0.0,1.0422064,0.2730892792298366,0.3554891147058463,0.026326956,0.8084335,0.24259099771265535,0.3237071018725155
TEC,PEC,Serping1,Lrp1,0.21613672,1.0,0.046576902,-0.2693418883379283,-0.628098072640914,0.004364086,0.47149792,1.0,0.3271038479802202
SMC,PEC,Tgm2,Sdc4,1.1310023,0.0,1.0190449,0.27244462515112267,0.2652639475989411,0.02588853,0.8066871,0.27510076836265895,0.327930379909541
SMC,PEC,C1qb,Lrp1,0.21630113,1.0,0.046651836,-0.11748520227355505,-1.2958588728114018,0.0042180466,0.4716982,1.0,0.3295046552166814
PEC,SMC,Mdk,Sdc2,1.1305789,0.0,0.9999043,0.5645433966831155,1.7914098580067526,0.08283572,0.8052044,0.06971427646657191,0.32962583487783287
SMC,PEC,Thbs1,Sdc4,1.1265618,0.0,1.0044708,0.4090563614209295,0.5136984319318743,0.02433616,0.8055615,0.29873851859879247,0.3330273279191961
PEC,PEC,Cxcl10,Sdc4,1.1259136,0.0,1.0023438,0.2632687560031138,0.5833445756096818,0.025319995,0.8053954,0.2714040580218572,0.3338799028708484
PEC,TEC,Thbs2,Cd36,0.21680582,1.0,0.046776284,-0.08546330348609364,-1.1716001877688305,0.012758987,0.47203016,1.0,0.3343019250089516
POD,PEC,Apoe,Lrp1,0.2165851,1.0,0.046781264,-0.366862303543815,-0.9480822730625164,0.0029047504,0.47204342,1.0,0.33669841943311346
PEC,PEC,Plau,Plaur,1.124129,0.0,1.1865509,0.710911800890389,2.075874891250603,0.08148832,0.8182772,0.06971427646657191,0.3390135995403697
PEC,IMM,Bst1,Cav1,1.5835943,0.0,0.8378548,0.9361970416563619,2.0776388504485643,0.046066366,0.7909627,0.06971427646657191,0.3390135995403697
TEC,PEC,Serpine1,Lrp1,0.2171674,1.0,0.04704667,-0.25721463145409695,-0.9827460378489967,0.005318438,0.47274843,1.0,0.3390934771085975
PEC,IMM,Cx3cl1,Cx3cr1,1.1240624,0.0,1.0123657,1.0536061840136193,3.396269157028779,0.16297308,0.8061739,0.011573840303819255,0.33987227826436406
TEC,PEC,Tgm2,Sdc4,1.1239375,0.0,0.99585783,0.26520234537172904,0.23249573328757533,0.02529947,0.8048862,0.2980803232692867,0.34073182552215175
PEC,SMC,Spp1,S1pr1,1.5507587,0.0,0.83409536,0.6630309608925355,1.1047087745403348,0.031495947,0.79059064,0.15720126164049447,0.34159219594078427
SMC,PEC,Ntrk3,Ptprf,1.1222796,0.0,0.90511966,0.7613768106959864,0.3998719700236655,0.09274699,0.79727495,0.2030095594965346,0.34331562528090137
POD,PEC,Col4a3,Sdc1,1.402788,0.0,0.8295727,0.8537460918370834,1.5208363852544955,0.07784835,0.7901402,0.06971427646657191,0.34417863801262677
PEC,PEC,Mdk,Sdc4,1.1220284,0.0,0.9895918,0.4095818795272857,1.3558412080996816,0.053364966,0.8043901,0.06971427646657191,0.34417863801262677
PEC,SMC,Cxcl12,Sdc4,1.1218908,0.0,0.8427127,0.27882582148328194,1.3960081944199159,0.024074214,0.79144025,0.3087428537427566,0.34504247027971136
PEC,SMC,Angptl4,Sdc4,1.1187674,0.0,0.83167565,0.2554701438444905,0.20569909126163488,0.022872569,0.79035,0.34832729751301844,0.34850655808496883
MES,PEC,Ptn,Sdc1,1.3963817,0.0,0.8252689,0.93182762039587,1.4593732116701652,0.08047436,0.7897087,0.06971427646657191,0.349374743156468
SMC,PEC,Ptn,Sdc4,1.1123214,0.0,0.95773304,0.14615133053766083,-0.10348910424955082,0.021147985,0.8018028,0.5458187005086412,0.3528560202932324
PEC,IMM,Thbs1,Cd36,1.1095276,0.0,1.1001192,0.997860026626604,1.7677136460204825,0.13610847,0.81258607,0.06971427646657191,0.35460177324117426
IMM,PEC,Csf1,Sirpa,0.21985114,1.0,0.047892276,-0.34195558396304043,-1.1243813007882486,0.0038914066,0.47496912,1.0,0.3558186880620152
PEC,TEC,Vegfc,Flt1,0.21923596,1.0,0.0480451,-0.21117345934992326,-0.6897211424155251,0.016911743,0.47536635,1.0,0.3582022672572235
PEC,MES,Jag1,Notch3,1.1054459,0.0,1.2215004,0.8170141313146397,1.1243993766981903,0.15598284,0.8204255,0.06971427646657191,0.3598595876020566
PEC,TEC,Vegfa,Sirpa,0.22275245,1.0,0.048200455,-0.35203405437437096,-1.5347797488351227,0.0028608881,0.47576892,1.0,0.36058441358104054
PEC,IMM,S100a4,Ccr5,1.3287176,0.0,0.8083461,1.080054952730131,3.546121582191301,0.076236896,0.7879831,0.06971427646657191,0.36073882757124476
PEC,IMM,Ccl2,Ccr1,1.1461073,0.0,0.80747706,1.229031171908018,5.224380057145158,0.1687249,0.78789324,0.004315080876866846,0.3616189608375427
PEC,TEC,Thbs2,Sdc1,0.2202309,1.0,0.048364982,-0.08488232540176668,-1.1186470466778506,0.011408495,0.4761939,1.0,0.36296509669865334
PEC,SMC,Agt,Enpep,1.0967395,0.0,1.1597884,0.6276473093273109,1.4296845910973268,0.092166014,0.8165748,0.06971427646657191,0.36603226907903236
MES,PEC,Cxcl10,Sdc4,1.0920291,0.0,0.8911327,0.23587069917861575,-0.18426656571515299,0.022510719,0.7960135,0.6140183861409135,0.3695780796659648
PEC,PEC,Hbegf,Cd44,1.0893319,0.0,0.88393855,0.6017968089496879,0.7715881820182466,0.042765986,0.7953546,0.0930034957906535,0.3704665980329644
TEC,PEC,Spp1,S1pr1,1.5858829,0.0,0.79481506,0.6894688589683642,1.634564177363461,0.030012697,0.7865696,0.18399482114990617,0.3713560006990492
