Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Extracellular Matrix Organization (GO:0030198)	9/176	6.663022e-05	5.862115e-03	0	0	5.598802e+00	5.384006e+01	ADAMTS5;CCDC80;TGFB1;COL4A2;COL4A1;MMP2;COL12A1;COL8A1;NID1
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	6/70	6.758030e-05	5.862115e-03	0	0	9.637695e+00	9.254302e+01	SPARC;SFRP2;TGFB1;GATA3;APOE;NR2F2
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	11/266	7.256459e-05	5.862115e-03	0	0	4.509112e+00	4.297650e+01	ENHO;CD63;BMP2;TGFB1;AXL;NPTN;FLNA;PRKCA;GATA3;PIK3R1;NID1
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction (GO:0009968)	11/267	7.503790e-05	5.862115e-03	0	0	4.491268e+00	4.265590e+01	RGS2;BMP2;SFRP2;CADM4;IGFBP5;LRP1;YWHAB;GPC3;EMILIN1;GATA3;TNS2
GO_Biological_Process_2023	Negative Regulation Of Extracellular Matrix Organization (GO:1903054)	3/9	7.682758e-05	5.862115e-03	0	0	5.075897e+01	4.808878e+02	CST3;TGFB1;EMILIN1
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	12/316	7.738327e-05	5.862115e-03	0	0	4.137946e+00	3.917286e+01	CST3;CNN2;MARCKS;MYO1B;DES;TPM4;TPM2;COL12A1;TAGLN2;EMILIN1;MYL9;DBN1
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	20/766	7.773025e-05	5.862115e-03	0	0	2.870139e+00	2.715802e+01	CADM4;TGFB1;CD81;F2R;VEGFD;P3H3;GATA3;PTN;NGF;ETS1;ACTB;GNAI2;BMP2;SFRP2;FTH1;IGFBP7;EMILIN1;S1PR3;TNS2;ENG
GO_Biological_Process_2023	Positive Regulation Of Vasculature Development (GO:1904018)	7/104	7.916914e-05	5.862115e-03	0	0	7.445080e+00	7.031077e+01	ITGB1;ECM1;SFRP2;PRKCA;EMILIN1;VEGFD;ETS1
GO_Biological_Process_2023	Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536)	5/46	8.912253e-05	6.312200e-03	0	0	1.248641e+01	1.164420e+02	ANXA1;TGFB1;TMSB4X;PRKCA;ETS1
GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	8/144	9.553604e-05	6.446717e-03	0	0	6.088545e+00	5.635561e+01	CNN2;MARCKS;MYO1B;TPM4;TPM2;FLNA;TAGLN2;DBN1
GO_Biological_Process_2023	Regulation Of Wound Healing (GO:0061041)	5/47	9.893673e-05	6.446717e-03	0	0	1.218850e+01	1.123905e+02	ITGB1;ANXA1;CADM4;F2R;MYLK
GO_Biological_Process_2023	Cell-Matrix Adhesion (GO:0007160)	7/109	1.065266e-04	6.569591e-03	0	0	7.078329e+00	6.474629e+01	ITGB1;CD63;ITGA8;EMILIN1;VCL;FERMT2;ITGA9
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	13/379	1.088882e-04	6.569591e-03	0	0	3.731620e+00	3.405174e+01	TGFB1;IGFBP5;F2R;P3H3;GATA3;NGF;ETS1;BMP2;SFRP2;FTH1;IGFBP7;APOE;TNS2
GO_Biological_Process_2023	Endocytosis (GO:0006897)	9/189	1.150072e-04	6.690957e-03	0	0	5.191005e+00	4.708509e+01	SCARB2;ITGB1;EHD3;ANXA1;LRP1;AXL;APOE;CD302;PICALM
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	11/283	1.256239e-04	7.056598e-03	0	0	4.223616e+00	3.793744e+01	BMP2;SFRP2;TGFB1;RARRES2;CCN2;PTN;CAMK1;NID1;NGF;ACTB;FERMT2
GO_Biological_Process_2023	Positive Regulation Of Transport (GO:0051050)	5/50	1.334135e-04	7.189008e-03	0	0	1.137421e+01	1.014813e+02	ANXA1;LRP1;GPC3;APOE;ACTB
GO_Biological_Process_2023	Positive Regulation Of Response To Wounding (GO:1903036)	4/27	1.368074e-04	7.189008e-03	0	0	1.773106e+01	1.577521e+02	ITGB1;ANXA1;PTN;MYLK
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	6/80	1.427126e-04	7.264963e-03	0	0	8.331081e+00	7.376904e+01	ITGB1;TGFB1;LRP1;PIK3R1;ACTB;PICALM
GO_Biological_Process_2023	Regulation Of Blood Coagulation (GO:0030193)	4/29	1.823031e-04	8.830748e-03	0	0	1.631093e+01	1.404345e+02	SERPINE2;F2R;EMILIN1;APOE
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	7/119	1.843127e-04	8.830748e-03	0	0	6.443063e+00	5.540310e+01	ITGB1;ECM1;SFRP2;PRKCA;EMILIN1;VEGFD;ETS1
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	5/54	1.928643e-04	8.976453e-03	0	0	1.044359e+01	8.932947e+01	TGFB1;TMSB4X;PRKCA;APOE;ETS1
GO_Biological_Process_2023	Positive Regulation Of Endothelial Cell Migration (GO:0010595)	6/85	1.993871e-04	9.022266e-03	0	0	7.801820e+00	6.647355e+01	SPARC;TGFB1;TMSB4X;PRKCA;GATA3;ETS1
GO_Biological_Process_2023	Regulation Of Angiogenesis (GO:0045765)	9/205	2.119512e-04	9.215718e-03	0	0	4.763362e+00	4.029402e+01	ITGB1;ECM1;SPARC;SFRP2;COL4A2;PRKCA;VEGFD;EMILIN1;ETS1
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	7/122	2.149769e-04	9.215718e-03	0	0	6.274027e+00	5.298403e+01	SCARB2;ITGB1;LRP1;CD81;AP2S1;APOE;PICALM
GO_Biological_Process_2023	Endodermal Cell Differentiation (GO:0035987)	4/31	2.378063e-04	9.932987e-03	0	0	1.510118e+01	1.260051e+02	COL4A2;MMP2;COL12A1;COL8A1
GO_Biological_Process_2023	Cytoplasmic Sequestering Of Protein (GO:0051220)	3/13	2.540388e-04	1.034573e-02	0	0	3.044923e+01	2.520594e+02	YWHAB;FLNA;DBN1
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Disassembly (GO:0010715)	3/14	3.209688e-04	1.262568e-02	0	0	2.767972e+01	2.226603e+02	CST3;TGFB1;LRP1
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	6/93	3.255240e-04	1.262568e-02	0	0	7.081537e+00	5.686527e+01	ITGB1;TGFB1;AXL;GATA3;FERMT2;ENG
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	6/94	3.448924e-04	1.306581e-02	0	0	7.000710e+00	5.581161e+01	DES;TPM4;TPM2;FXYD1;APBB2;MYLK
GO_Biological_Process_2023	Endoderm Formation (GO:0001706)	4/35	3.836847e-04	1.388939e-02	0	0	1.314998e+01	1.034337e+02	COL4A2;MMP2;COL12A1;COL8A1
GO_Biological_Process_2023	Platelet Aggregation (GO:0070527)	4/35	3.836847e-04	1.388939e-02	0	0	1.314998e+01	1.034337e+02	CSRP1;FLNA;MYL9;VCL
GO_Biological_Process_2023	Regulation Of Endocytosis (GO:0030100)	5/66	4.952035e-04	1.716354e-02	0	0	8.384014e+00	6.380689e+01	LRP1;AP2S1;GPC3;APOE;PICALM
GO_Biological_Process_2023	Negative Regulation Of Endopeptidase Activity (GO:0010951)	5/66	4.952035e-04	1.716354e-02	0	0	8.384014e+00	6.380689e+01	CST3;SERPINE2;TIMP2;SERPING1;SERPINI1
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	9/231	5.086541e-04	1.726245e-02	0	0	4.199914e+00	3.185107e+01	ADAMTS5;RGS2;BMP2;SFRP2;PLCL1;F2R;NPTN;EMILIN1;GATA3
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	8/186	5.446920e-04	1.810823e-02	0	0	4.641987e+00	3.488588e+01	BMP2;SFRP2;TGFB1;LRP1;EMILIN1;APOE;PICALM;ENG
GO_Biological_Process_2023	Aorta Morphogenesis (GO:0035909)	3/17	5.866256e-04	1.904727e-02	0	0	2.174505e+01	1.618076e+02	LRP1;MYLK;ENG
GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	5/69	6.080160e-04	1.904727e-02	0	0	7.989799e+00	5.916693e+01	SERPINE2;TIMP2;SERPING1;SERPINI1;PICALM
GO_Biological_Process_2023	Phagocytosis (GO:0006909)	5/69	6.080160e-04	1.904727e-02	0	0	7.989799e+00	5.916693e+01	ITGB1;ANXA1;LRP1;AXL;CD302
GO_Biological_Process_2023	Aortic Valve Development (GO:0003176)	4/40	6.443477e-04	1.943782e-02	0	0	1.132073e+01	8.317651e+01	BMP2;TGFB1;EMILIN1;GATA3
GO_Biological_Process_2023	Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	4/40	6.443477e-04	1.943782e-02	0	0	1.132073e+01	8.317651e+01	FHL1;F2R;SCN1B;MYLK
GO_Biological_Process_2023	Regulation Of Collagen Biosynthetic Process (GO:0032965)	3/18	6.988361e-04	1.953632e-02	0	0	2.029436e+01	1.474607e+02	TGFB1;F2R;EMILIN1
GO_Biological_Process_2023	Mesenchyme Morphogenesis (GO:0072132)	3/18	6.988361e-04	1.953632e-02	0	0	2.029436e+01	1.474607e+02	ADAMTS5;BMP2;ENG
GO_Biological_Process_2023	Myoblast Fusion (GO:0007520)	3/18	6.988361e-04	1.953632e-02	0	0	2.029436e+01	1.474607e+02	ITGB1;ADAMTS5;CD81
GO_Biological_Process_2023	Nitric Oxide Mediated Signal Transduction (GO:0007263)	3/18	6.988361e-04	1.953632e-02	0	0	2.029436e+01	1.474607e+02	GUCY1A1;GUCY1B1;APOE
GO_Biological_Process_2023	Negative Regulation Of Proteolysis (GO:0045861)	4/41	7.085245e-04	1.953632e-02	0	0	1.101421e+01	7.987864e+01	CST3;ECM1;SERPINE2;TIMP2
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	7/149	7.195698e-04	1.953632e-02	0	0	5.074110e+00	3.672061e+01	SFRP2;CADM4;TGFB1;LRP1;CAMK2N1;EMILIN1;ENG
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	5/72	7.390764e-04	1.973698e-02	0	0	7.630887e+00	5.501953e+01	ITGB1;GDF10;TGFB1;FERMT2;ENG
GO_Biological_Process_2023	Extracellular Structure Organization (GO:0043062)	6/109	7.590568e-04	1.994361e-02	0	0	5.976638e+00	4.293279e+01	ADAMTS5;CCDC80;COL4A2;COL4A1;MMP2;COL8A1
GO_Biological_Process_2023	Cardiac Ventricle Morphogenesis (GO:0003208)	4/42	7.770948e-04	2.009345e-02	0	0	1.072382e+01	7.678199e+01	TGFB1;SFRP2;GATA3;ENG
GO_Biological_Process_2023	External Encapsulating Structure Organization (GO:0045229)	6/110	7.963396e-04	2.026933e-02	0	0	5.918870e+00	4.223401e+01	ADAMTS5;CCDC80;COL4A2;COL4A1;MMP2;COL8A1
GO_Biological_Process_2023	Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	3/19	8.238410e-04	2.033389e-02	0	0	1.902500e+01	1.351067e+02	CD63;FLNA;NID1
GO_Biological_Process_2023	Cardiac Ventricle Development (GO:0003231)	3/19	8.238410e-04	2.033389e-02	0	0	1.902500e+01	1.351067e+02	GJA5;GATA3;ENG
GO_Biological_Process_2023	Regulation Of Fat Cell Differentiation (GO:0045598)	5/75	8.901713e-04	2.159751e-02	0	0	7.302739e+00	5.129514e+01	BMP2;SFRP2;TGFB1;RARRES2;FERMT2
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	6/113	9.167192e-04	2.159751e-02	0	0	5.752044e+00	4.023388e+01	TGFB1;AHNAK;LRP1;GPC3;APOE;CAMK1
GO_Biological_Process_2023	Positive Regulation Of Chemotaxis (GO:0050921)	4/44	9.280697e-04	2.159751e-02	0	0	1.018660e+01	7.112694e+01	TGFB1;TMSB4X;RARRES2;PTN
GO_Biological_Process_2023	Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824)	4/44	9.280697e-04	2.159751e-02	0	0	1.018660e+01	7.112694e+01	TGFB1;FLNA;PIK3R1;CAMK1
GO_Biological_Process_2023	Regulation Of Blood Vessel Remodeling (GO:0060312)	2/5	9.561999e-04	2.176953e-02	0	0	6.734354e+01	4.682089e+02	CST3;TGFB1
GO_Biological_Process_2023	Regulation Of Membrane Depolarization (GO:0003254)	3/20	9.621891e-04	2.176953e-02	0	0	1.790498e+01	1.243733e+02	GJA5;FHL1;SCN1B
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	8/207	1.092442e-03	2.386117e-02	0	0	4.147686e+00	2.828448e+01	GDF10;BMP2;SFRP2;TGFB1;GATA3;ACTB;FERMT2;HOPX
GO_Biological_Process_2023	T Cell Differentiation (GO:0030217)	4/46	1.098581e-03	2.386117e-02	0	0	9.700540e+00	6.609692e+01	ANXA1;TGFB1;GATA3;PIK3R1
GO_Biological_Process_2023	Homotypic Cell-Cell Adhesion (GO:0034109)	4/46	1.098581e-03	2.386117e-02	0	0	9.700540e+00	6.609692e+01	CSRP1;FLNA;MYL9;VCL
GO_Biological_Process_2023	Endocardial Cushion Morphogenesis (GO:0003203)	3/21	1.114409e-03	2.388648e-02	0	0	1.690940e+01	1.149743e+02	ADAMTS5;BMP2;ENG
GO_Biological_Process_2023	Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	5/80	1.191532e-03	2.520786e-02	0	0	6.814162e+00	4.587645e+01	RGS2;BMP2;APOE;NR2F2;PKIG
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	7/163	1.216941e-03	2.541534e-02	0	0	4.615452e+00	3.097621e+01	SFRP2;IGFBP5;LRP1;EMILIN1;ATP1B2;VCL;ENG
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	3/22	1.281010e-03	2.608457e-02	0	0	1.601862e+01	1.066857e+02	GJA5;FLNA;SCN1B
GO_Biological_Process_2023	Regulation Of Catabolic Process (GO:0009894)	3/22	1.281010e-03	2.608457e-02	0	0	1.601862e+01	1.066857e+02	ITGB1;SCARB2;RARRES2
GO_Biological_Process_2023	Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)	4/49	1.393839e-03	2.647094e-02	0	0	9.052463e+00	5.952622e+01	GDF10;BMP2;TGFB1;ENG
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	5/83	1.405163e-03	2.647094e-02	0	0	6.551083e+00	4.302490e+01	BMP2;SFRP2;TGFB1;GATA3;FERMT2
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Assembly (GO:1901201)	2/6	1.424954e-03	2.647094e-02	0	0	5.050510e+01	3.309910e+02	TGFB1;EMILIN1
GO_Biological_Process_2023	Regulation Of Metallopeptidase Activity (GO:1905048)	2/6	1.424954e-03	2.647094e-02	0	0	5.050510e+01	3.309910e+02	LRP1;TIMP2
GO_Biological_Process_2023	Bleb Assembly (GO:0032060)	2/6	1.424954e-03	2.647094e-02	0	0	5.050510e+01	3.309910e+02	EMP3;MYLK
GO_Biological_Process_2023	Positive Regulation Of Amyloid-Beta Clearance (GO:1900223)	2/6	1.424954e-03	2.647094e-02	0	0	5.050510e+01	3.309910e+02	LRP1;APOE
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Membrane Potential (GO:0086036)	2/6	1.424954e-03	2.647094e-02	0	0	5.050510e+01	3.309910e+02	EHD3;FXYD1
GO_Biological_Process_2023	Endocardial Cushion Development (GO:0003197)	3/23	1.462483e-03	2.647094e-02	0	0	1.521692e+01	9.933029e+01	ADAMTS5;BMP2;ENG
GO_Biological_Process_2023	Negative Regulation Of Actin Filament Polymerization (GO:0030837)	3/23	1.462483e-03	2.647094e-02	0	0	1.521692e+01	9.933029e+01	TMSB4X;PFN1;TMSB10
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	3/23	1.462483e-03	2.647094e-02	0	0	1.521692e+01	9.933029e+01	RGS2;PRKCA;LMCD1
GO_Biological_Process_2023	Blood Circulation (GO:0008015)	4/50	1.503442e-03	2.691326e-02	0	0	8.855222e+00	5.755893e+01	GUCY1A1;GUCY1B1;CYB5R3;SERPING1
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	5/85	1.562453e-03	2.766562e-02	0	0	6.386658e+00	4.126738e+01	ITGB1;ITGA8;PTN;FERMT2;ITGA9
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	9/272	1.605103e-03	2.775999e-02	0	0	3.537751e+00	2.276390e+01	ITGB1;BMP2;TGFB1;F2R;PRKCA;ACTN4;PFN1;FERMT2;MYLK
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	6/126	1.607845e-03	2.775999e-02	0	0	5.125521e+00	3.297176e+01	TGFB1;CD81;FLNA;PIK3R1;CAMK1;OAZ2
GO_Biological_Process_2023	Receptor Internalization (GO:0031623)	4/51	1.618906e-03	2.775999e-02	0	0	8.666374e+00	5.569016e+01	ITGB1;LRP1;CD81;PICALM
GO_Biological_Process_2023	Positive Regulation Of Cell Motility (GO:2000147)	8/221	1.655247e-03	2.808747e-02	0	0	3.872300e+00	2.479746e+01	ITGB1;BMP2;TGFB1;F2R;PRKCA;ACTN4;FERMT2;MYLK
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	11/387	1.706893e-03	2.866525e-02	0	0	3.039111e+00	1.936850e+01	BMP2;TGFB1;LRP1;EPAS1;F2R;PRKCA;APOE;PTN;PPIB;ACTB;FERMT2
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	16/705	1.798669e-03	2.962008e-02	0	0	2.438699e+00	1.541431e+01	ITGB1;ANXA1;HTRA1;PSEN2;FHL2;ACTN4;PIK3R1;SEPTIN4;ACTB;BMP2;LGALS1;SFRP2;SON;AXL;FLNA;EMILIN1
GO_Biological_Process_2023	Blood Vessel Morphogenesis (GO:0048514)	4/53	1.868067e-03	2.962008e-02	0	0	8.311803e+00	5.222182e+01	TGFB1;COL4A1;GJA5;ENG
GO_Biological_Process_2023	Regulation Of Platelet Aggregation (GO:0090330)	3/25	1.871911e-03	2.962008e-02	0	0	1.383217e+01	8.687702e+01	SERPINE2;EMILIN1;PRKCA
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	6/130	1.884611e-03	2.962008e-02	0	0	4.959173e+00	3.111402e+01	ITGB1;GDF10;BMP2;TGFB1;FERMT2;ENG
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	7/176	1.889013e-03	2.962008e-02	0	0	4.257598e+00	2.670238e+01	PREX2;ITGB1;BMP2;F2R;RASGRP2;FERMT2;PICALM
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	10/336	1.967252e-03	2.962008e-02	0	0	3.177784e+00	1.980114e+01	BMP2;SFRP2;TGFB1;IGFBP5;LRP1;NPTN;EMILIN1;APOE;ENG;PICALM
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation (GO:1905005)	2/7	1.981945e-03	2.962008e-02	0	0	4.040204e+01	2.514492e+02	TGFB1;ENG
GO_Biological_Process_2023	Regulation Of Phospholipase A2 Activity (GO:0032429)	2/7	1.981945e-03	2.962008e-02	0	0	4.040204e+01	2.514492e+02	ANXA1;LRP1
GO_Biological_Process_2023	Cardiac Atrium Development (GO:0003230)	2/7	1.981945e-03	2.962008e-02	0	0	4.040204e+01	2.514492e+02	GJA5;ENG
GO_Biological_Process_2023	Negative Regulation Of Phospholipase Activity (GO:0010519)	2/7	1.981945e-03	2.962008e-02	0	0	4.040204e+01	2.514492e+02	RGS2;ANXA1
GO_Biological_Process_2023	Positive Regulation Of Astrocyte Differentiation (GO:0048711)	2/7	1.981945e-03	2.962008e-02	0	0	4.040204e+01	2.514492e+02	BMP2;SERPINE2
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Migration (GO:0010763)	2/7	1.981945e-03	2.962008e-02	0	0	4.040204e+01	2.514492e+02	ITGB1;TGFB1
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	4/54	2.002084e-03	2.964905e-02	0	0	8.145155e+00	5.061046e+01	BMP2;TGFB1;IGFBP5;APOE
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	7/179	2.078628e-03	3.021928e-02	0	0	4.182698e+00	2.583254e+01	BMP2;TGFB1;F2R;PRKCA;CCN2;APOE;FERMT2
GO_Biological_Process_2023	Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016)	3/26	2.100755e-03	3.021928e-02	0	0	1.323010e+01	8.156963e+01	ITGB1;FHL1;ATP1B2
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	5/91	2.112148e-03	3.021928e-02	0	0	5.939270e+00	3.658620e+01	BMP2;LRP1;APOE;NGF;ADD2
GO_Biological_Process_2023	Negative Regulation Of Cell Motility (GO:2000146)	6/133	2.114793e-03	3.021928e-02	0	0	4.841289e+00	2.981652e+01	SFRP2;IGFBP5;EMILIN1;GATA3;VCL;ENG
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	13/525	2.279048e-03	3.228321e-02	0	0	2.647487e+00	1.610731e+01	ITGB1;ECM1;TGFB1;CD81;F2R;GATA3;SEPTIN4;BMP2;LGALS1;AXL;FLNA;FERMT2;ENG
GO_Biological_Process_2023	Regulation Of Protein Kinase B Signaling (GO:0051896)	6/136	2.365601e-03	3.322037e-02	0	0	4.728846e+00	2.859402e+01	ITGB1;TGFB1;AXL;GATA3;FERMT2;ENG
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	5/95	2.549408e-03	3.394266e-02	0	0	5.674151e+00	3.388543e+01	SPARC;PRKCA;GATA3;PFN1;ETS1
GO_Biological_Process_2023	Memory (GO:0007613)	4/58	2.604759e-03	3.394266e-02	0	0	7.540283e+00	4.486781e+01	CAMK2N1;PTN;APOE;NGF
GO_Biological_Process_2023	Regulation Of Platelet Activation (GO:0010543)	3/28	2.608796e-03	3.394266e-02	0	0	1.217046e+01	7.240045e+01	FLNA;PLA2G4A;PRKCA
GO_Biological_Process_2023	Negative Regulation Of Wound Healing (GO:0061045)	3/28	2.608796e-03	3.394266e-02	0	0	1.217046e+01	7.240045e+01	SLC12A2;SERPINE2;APOE
GO_Biological_Process_2023	Positive Regulation Of Protein Import Into Nucleus (GO:0042307)	3/28	2.608796e-03	3.394266e-02	0	0	1.217046e+01	7.240045e+01	TGFB1;FLNA;PIK3R1
GO_Biological_Process_2023	Regulation Of Macrophage Migration (GO:1905521)	2/8	2.625399e-03	3.394266e-02	0	0	3.366667e+01	2.000649e+02	CD81;EMILIN1
GO_Biological_Process_2023	Sequestering Of Actin Monomers (GO:0042989)	2/8	2.625399e-03	3.394266e-02	0	0	3.366667e+01	2.000649e+02	TMSB4X;TMSB10
GO_Biological_Process_2023	Mesodermal Cell Differentiation (GO:0048333)	2/8	2.625399e-03	3.394266e-02	0	0	3.366667e+01	2.000649e+02	ITGB1;ITGA8
GO_Biological_Process_2023	Negative Regulation Of Long-Term Synaptic Potentiation (GO:1900272)	2/8	2.625399e-03	3.394266e-02	0	0	3.366667e+01	2.000649e+02	APOE;PTN
GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Assembly (GO:1901203)	2/8	2.625399e-03	3.394266e-02	0	0	3.366667e+01	2.000649e+02	TGFB1;EMILIN1
