Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Apoptotic Process (GO:0042981)	22/705	2.434480e-06	2.972500e-03	0	0	3.459407e+00	4.471553e+01	BEX1;ARL6IP1;ANXA4;HPN;FHL2;SCX;SEPTIN4;FSTL1;THBS1;IFIT3;IFIT2;PRDX5;KRT18;SCIN;PAX8;PDPN;PPT1;MAP3K20;TMBIM6;NUPR1;CRYAB;BOK
GO_Biological_Process_2023	Negative Regulation Of Programmed Cell Death (GO:0043069)	15/381	7.198509e-06	4.394690e-03	0	0	4.305272e+00	5.098147e+01	ARL6IP1;ANXA4;HPN;FHL2;SCX;FSTL1;THBS1;IFIT3;PRDX5;KRT18;PDPN;PPT1;TMBIM6;NUPR1;CRYAB
GO_Biological_Process_2023	Negative Regulation Of Apoptotic Process (GO:0043066)	16/482	2.935890e-05	1.194907e-02	0	0	3.607763e+00	3.765030e+01	ARL6IP1;ANXA4;HPN;FHL2;SCX;FSTL1;THBS1;IFIT3;PRDX5;KRT18;PDPN;PPT1;TMBIM6;NUPR1;CRYAB;SNX6
GO_Biological_Process_2023	Dicarboxylic Acid Transport (GO:0006835)	4/24	8.814272e-05	2.690557e-02	0	0	2.018367e+01	1.884459e+02	SLC1A1;PDPN;UCP2;FOLR1
GO_Biological_Process_2023	Amide Transport (GO:0042886)	4/32	2.802069e-04	6.842654e-02	0	0	1.441108e+01	1.178824e+02	SLC14A2;SLC1A1;PDPN;FOLR1
GO_Biological_Process_2023	Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338)	3/19	8.481702e-04	1.371328e-01	0	0	1.882995e+01	1.331735e+02	CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023	Xenobiotic Catabolic Process (GO:0042178)	3/19	8.481702e-04	1.371328e-01	0	0	1.882995e+01	1.331735e+02	GSTM2;GSTM1;TPMT
GO_Biological_Process_2023	Regulation Of Histamine Secretion By Mast Cell (GO:1903593)	2/6	1.453571e-03	1.371328e-01	0	0	4.998990e+01	3.266206e+02	VAMP8;SNX6
GO_Biological_Process_2023	Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042)	2/6	1.453571e-03	1.371328e-01	0	0	4.998990e+01	3.266206e+02	DSP;CXADR
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908)	2/6	1.453571e-03	1.371328e-01	0	0	4.998990e+01	3.266206e+02	LAPTM4B;THBS1
GO_Biological_Process_2023	Positive Regulation Of Hormone Metabolic Process (GO:0032352)	2/6	1.453571e-03	1.371328e-01	0	0	4.998990e+01	3.266206e+02	PAX8;HPN
GO_Biological_Process_2023	Metanephric Nephron Tubule Development (GO:0072234)	2/6	1.453571e-03	1.371328e-01	0	0	4.998990e+01	3.266206e+02	PAX8;WNT7B
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	17/766	1.836354e-03	1.371328e-01	0	0	2.362837e+00	1.488581e+01	BTG2;JUND;P3H2;SCX;THBS1;IFIT3;HOXC10;FABP3;SCIN;RAB25;EPCAM;PDPN;CLDN19;NUPR1;HBEGF;BOK;SMIM22
GO_Biological_Process_2023	Wound Healing, Spreading Of Cells (GO:0044319)	3/25	1.926333e-03	1.371328e-01	0	0	1.369036e+01	8.559398e+01	PDPN;PLET1;ARHGAP24
GO_Biological_Process_2023	Folic Acid Transport (GO:0015884)	2/7	2.021613e-03	1.371328e-01	0	0	3.998990e+01	2.480917e+02	PDPN;FOLR1
GO_Biological_Process_2023	Hepoxilin Biosynthetic Process (GO:0051122)	2/7	2.021613e-03	1.371328e-01	0	0	3.998990e+01	2.480917e+02	GSTM2;GSTM1
GO_Biological_Process_2023	Hepoxilin Metabolic Process (GO:0051121)	2/7	2.021613e-03	1.371328e-01	0	0	3.998990e+01	2.480917e+02	GSTM2;GSTM1
GO_Biological_Process_2023	Kidney Epithelium Development (GO:0072073)	2/7	2.021613e-03	1.371328e-01	0	0	3.998990e+01	2.480917e+02	PAX8;WNT7B
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	13/537	3.018780e-03	1.939963e-01	0	0	2.557334e+00	1.483996e+01	BTG2;P3H2;SPINT2;THBS1;IFIT3;VAMP8;FABP3;SCIN;PDPN;PPT1;CLDN19;NUPR1;CRYAB
GO_Biological_Process_2023	Wound Healing, Spreading Of Epidermal Cells (GO:0035313)	2/9	3.420232e-03	1.988621e-01	0	0	2.856133e+01	1.621726e+02	PLET1;ARHGAP24
GO_Biological_Process_2023	Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307)	2/9	3.420232e-03	1.988621e-01	0	0	2.856133e+01	1.621726e+02	GLRX;ATP1B1
GO_Biological_Process_2023	Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092)	3/31	3.602735e-03	1.999518e-01	0	0	1.075344e+01	6.049955e+01	TWSG1;FSTL1;FOLR1
GO_Biological_Process_2023	Basement Membrane Organization (GO:0071711)	2/10	4.247232e-03	2.254726e-01	0	0	2.498990e+01	1.364820e+02	HPN;NID2
GO_Biological_Process_2023	Epithelium Development (GO:0060429)	6/154	4.586083e-03	2.333170e-01	0	0	4.106715e+00	2.211355e+01	APELA;SPINT1;PAX8;ANXA4;WNT7B;DAG1
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	10/379	4.968459e-03	2.426595e-01	0	0	2.771502e+00	1.470184e+01	BTG2;FABP3;SCIN;HPN;PDPN;P3H2;CLDN19;NUPR1;THBS1;IFIT3
GO_Biological_Process_2023	C4-dicarboxylate Transport (GO:0015740)	2/12	6.147875e-03	2.588468e-01	0	0	1.998990e+01	1.017815e+02	SLC1A1;UCP2
GO_Biological_Process_2023	Cell Projection Assembly (GO:0030031)	2/12	6.147875e-03	2.588468e-01	0	0	1.998990e+01	1.017815e+02	CYFIP2;SCIN
GO_Biological_Process_2023	Relaxation Of Cardiac Muscle (GO:0055119)	2/12	6.147875e-03	2.588468e-01	0	0	1.998990e+01	1.017815e+02	GSTM2;ATP1B1
GO_Biological_Process_2023	Positive Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000651)	2/12	6.147875e-03	2.588468e-01	0	0	1.998990e+01	1.017815e+02	GLRX;ATP1B1
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	3/39	6.909074e-03	2.592147e-01	0	0	8.360406e+00	4.159235e+01	SEPTIN4;NUPR1;BOK
GO_Biological_Process_2023	Regulation Of Gastrulation (GO:0010470)	2/13	7.218101e-03	2.592147e-01	0	0	1.817172e+01	8.960771e+01	DAG1;SCX
GO_Biological_Process_2023	Relaxation Of Muscle (GO:0090075)	2/13	7.218101e-03	2.592147e-01	0	0	1.817172e+01	8.960771e+01	GSTM2;ATP1B1
GO_Biological_Process_2023	Response To Progesterone (GO:0032570)	2/13	7.218101e-03	2.592147e-01	0	0	1.817172e+01	8.960771e+01	WBP2;THBS1
GO_Biological_Process_2023	Glutamine Metabolic Process (GO:0006541)	2/13	7.218101e-03	2.592147e-01	0	0	1.817172e+01	8.960771e+01	UCP2;GLS
GO_Biological_Process_2023	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	6/172	7.768633e-03	2.710143e-01	0	0	3.658055e+00	1.776959e+01	ALCAM;CXADR;CLDN8;CLDN7;CLDN19;EMB
GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	3/42	8.491235e-03	2.879944e-01	0	0	7.716127e+00	3.679605e+01	DSP;SCEL;ST14
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	4/83	9.646988e-03	3.183506e-01	0	0	5.094549e+00	2.364436e+01	EFNA1;HPN;PDPN;DAG1
GO_Biological_Process_2023	Regulation Of Plasminogen Activation (GO:0010755)	2/16	1.088843e-02	3.242626e-01	0	0	1.427561e+01	6.452656e+01	HPN;THBS1
GO_Biological_Process_2023	Cellular Response To Gamma Radiation (GO:0071480)	2/16	1.088843e-02	3.242626e-01	0	0	1.427561e+01	6.452656e+01	MAP3K20;CRYAB
GO_Biological_Process_2023	Stabilization Of Membrane Potential (GO:0030322)	2/16	1.088843e-02	3.242626e-01	0	0	1.427561e+01	6.452656e+01	KCNK1;KCNK2
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	2/16	1.088843e-02	3.242626e-01	0	0	1.427561e+01	6.452656e+01	APELA;THBS1
GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	3/47	1.156531e-02	3.326460e-01	0	0	6.837563e+00	3.049379e+01	CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	3/48	1.224710e-02	3.326460e-01	0	0	6.685279e+00	2.943172e+01	SEPTIN4;NUPR1;BOK
GO_Biological_Process_2023	Transepithelial Transport (GO:0070633)	2/17	1.225968e-02	3.326460e-01	0	0	1.332323e+01	5.864140e+01	CXADR;SLC1A1
GO_Biological_Process_2023	Regulation Of Cartilage Development (GO:0061035)	2/17	1.225968e-02	3.326460e-01	0	0	1.332323e+01	5.864140e+01	SCIN;SCX
GO_Biological_Process_2023	Positive Regulation Of Transport (GO:0051050)	3/50	1.367863e-02	3.414366e-01	0	0	6.400151e+00	2.746894e+01	CEBPB;SCIN;BOK
GO_Biological_Process_2023	Branching Involved In Ureteric Bud Morphogenesis (GO:0001658)	2/18	1.370220e-02	3.414366e-01	0	0	1.248990e+01	5.358415e+01	PAX8;NPNT
GO_Biological_Process_2023	Epithelial Cell Development (GO:0002064)	2/18	1.370220e-02	3.414366e-01	0	0	1.248990e+01	5.358415e+01	RAB25;WNT7B
GO_Biological_Process_2023	Ureteric Bud Morphogenesis (GO:0060675)	2/18	1.370220e-02	3.414366e-01	0	0	1.248990e+01	5.358415e+01	PAX8;NPNT
GO_Biological_Process_2023	Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287)	2/19	1.521445e-02	3.663950e-01	0	0	1.175460e+01	4.919901e+01	TWSG1;FSTL1
GO_Biological_Process_2023	Tight Junction Assembly (GO:0120192)	3/53	1.599724e-02	3.663950e-01	0	0	6.015228e+00	2.487501e+01	CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023	Cell Projection Organization (GO:0030030)	2/20	1.679489e-02	3.663950e-01	0	0	1.110101e+01	4.536628e+01	CYFIP2;SCIN
GO_Biological_Process_2023	Response To Ketone (GO:1901654)	2/20	1.679489e-02	3.663950e-01	0	0	1.110101e+01	4.536628e+01	WBP2;THBS1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882)	2/20	1.679489e-02	3.663950e-01	0	0	1.110101e+01	4.536628e+01	GSTM2;ATP1B1
GO_Biological_Process_2023	Apical Junction Assembly (GO:0043297)	3/54	1.681610e-02	3.663950e-01	0	0	5.896984e+00	2.409165e+01	CLDN8;CLDN7;CLDN19
GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	3/54	1.681610e-02	3.663950e-01	0	0	5.896984e+00	2.409165e+01	DSP;SCEL;ST14
GO_Biological_Process_2023	Axon Guidance (GO:0007411)	5/149	1.710444e-02	3.663950e-01	0	0	3.500000e+00	1.423946e+01	CYFIP2;EFNA1;ALCAM;DAG1;EMB
GO_Biological_Process_2023	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	3/56	1.852316e-02	3.704985e-01	0	0	5.673882e+00	2.263160e+01	PAX8;HPN;THBS1
GO_Biological_Process_2023	Positive Regulation Of Cell Migration (GO:0030335)	7/272	1.988296e-02	3.704985e-01	0	0	2.673673e+00	1.047516e+01	APELA;RAB25;PDPN;PLET1;THBS1;HBEGF;SMIM22
GO_Biological_Process_2023	Response To Gamma Radiation (GO:0010332)	2/22	2.015438e-02	3.704985e-01	0	0	9.989899e+00	3.900390e+01	MAP3K20;CRYAB
GO_Biological_Process_2023	Regulation Of Cell Junction Assembly (GO:1901888)	2/23	2.193049e-02	3.704985e-01	0	0	9.513709e+00	3.634120e+01	CLDN19;CRB3
GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902235)	2/24	2.376893e-02	3.704985e-01	0	0	9.080808e+00	3.395655e+01	TMBIM6;BOK
GO_Biological_Process_2023	Regulation Of Ruffle Assembly (GO:1900027)	2/24	2.376893e-02	3.704985e-01	0	0	9.080808e+00	3.395655e+01	EPS8L2;ARHGAP24
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	3/62	2.420124e-02	3.704985e-01	0	0	5.095328e+00	1.896151e+01	NUPR1;SEPTIN4;BOK
GO_Biological_Process_2023	fatty-acyl-CoA Biosynthetic Process (GO:0046949)	2/25	2.566829e-02	3.704985e-01	0	0	8.685551e+00	3.181082e+01	PPT1;ELOVL7
GO_Biological_Process_2023	Inner Ear Morphogenesis (GO:0042472)	2/25	2.566829e-02	3.704985e-01	0	0	8.685551e+00	3.181082e+01	PAX8;HPN
GO_Biological_Process_2023	Long-Chain Fatty Acid Biosynthetic Process (GO:0042759)	2/25	2.566829e-02	3.704985e-01	0	0	8.685551e+00	3.181082e+01	GSTM2;GSTM1
GO_Biological_Process_2023	Metanephros Development (GO:0001656)	2/25	2.566829e-02	3.704985e-01	0	0	8.685551e+00	3.181082e+01	PAX8;WNT7B
GO_Biological_Process_2023	Apoptotic Process (GO:0006915)	6/228	2.739268e-02	3.704985e-01	0	0	2.727501e+00	9.812128e+00	CYFIP2;DAP;MAL;SEPTIN4;IFIT2;BOK
GO_Biological_Process_2023	Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007176)	2/26	2.762718e-02	3.704985e-01	0	0	8.323232e+00	2.987171e+01	SNX6;HBEGF
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	3/67	2.957131e-02	3.704985e-01	0	0	4.696066e+00	1.653462e+01	BEX3;DAP;BOK
GO_Biological_Process_2023	Peptide Cross-Linking (GO:0018149)	2/27	2.964423e-02	3.704985e-01	0	0	7.989899e+00	2.811236e+01	DSP;THBS1
GO_Biological_Process_2023	Respiratory Tube Development (GO:0030323)	2/27	2.964423e-02	3.704985e-01	0	0	7.989899e+00	2.811236e+01	WNT7B;PDPN
GO_Biological_Process_2023	Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	2/27	2.964423e-02	3.704985e-01	0	0	7.989899e+00	2.811236e+01	GSTM2;ATP1B1
GO_Biological_Process_2023	Skin Development (GO:0043588)	3/68	3.071466e-02	3.704985e-01	0	0	4.623585e+00	1.610401e+01	DSP;SCEL;ST14
GO_Biological_Process_2023	Golgi To Plasma Membrane Protein Transport (GO:0043001)	2/28	3.171810e-02	3.704985e-01	0	0	7.682207e+00	2.651028e+01	SYS1;KRT18
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	2/28	3.171810e-02	3.704985e-01	0	0	7.682207e+00	2.651028e+01	DSP;CXADR
