Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Interleukin-1 Production (GO:0032652)	3/16	3.334519e-04	1.543406e-02	0	0	2.673819e+01	2.140663e+02	IGHD;CCR7;FOXP1
GO_Biological_Process_2023	Regulation Of Actin Filament Polymerization (GO:0030833)	5/70	3.606213e-04	1.611604e-02	0	0	8.994538e+00	7.130584e+01	COTL1;HCLS1;CCR7;PFN1;CYRIB
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Chemotaxis (GO:0090023)	3/18	4.797089e-04	2.072342e-02	0	0	2.317076e+01	1.770786e+02	CD74;RAC2;CCR7
GO_Biological_Process_2023	Cortical Actin Cytoskeleton Organization (GO:0030866)	3/19	5.660232e-04	2.319209e-02	0	0	2.172149e+01	1.624089e+02	FMNL1;PLEK;LCP1
GO_Biological_Process_2023	Regulation Of B Cell Proliferation (GO:0030888)	4/44	5.726442e-04	2.319209e-02	0	0	1.163882e+01	8.688668e+01	CD74;MEF2C;TYROBP;TNFRSF13C
GO_Biological_Process_2023	Negative Regulation Of B Cell Activation (GO:0050869)	3/20	6.616665e-04	2.598545e-02	0	0	2.044272e+01	1.496561e+02	TYROBP;LAPTM5;SAMSN1
GO_Biological_Process_2023	Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)	4/47	7.373154e-04	2.676572e-02	0	0	1.082517e+01	7.807649e+01	RPS15;RPS20;RPL37;NOP53
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Differentiation (GO:2000727)	2/5	7.397060e-04	2.676572e-02	0	0	7.683333e+01	5.539113e+02	MEF2C;TGFB1
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	10/336	7.434922e-04	2.676572e-02	0	0	3.647314e+00	2.627581e+01	RPS26;SRGN;MEF2C;SPI1;TGFB1;REL;RACK1;RPS3;RPL13A;FOXP1
GO_Biological_Process_2023	Positive Regulation Of Granulocyte Chemotaxis (GO:0071624)	3/21	7.670276e-04	2.686670e-02	0	0	1.930604e+01	1.384820e+02	CD74;RAC2;CCR7
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Production (GO:0032680)	6/127	8.627137e-04	2.932558e-02	0	0	5.816116e+00	4.103518e+01	CD2;TYROBP;CYBA;PTPN6;LCP1;FOXP1
GO_Biological_Process_2023	Positive Regulation Of Phosphatase Activity (GO:0010922)	3/22	8.824826e-04	2.932558e-02	0	0	1.828901e+01	1.286224e+02	MEF2C;HSP90AB1;PLEK
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	8/231	9.620431e-04	3.117020e-02	0	0	4.236426e+00	2.942812e+01	DUSP5;DUSP2;SPI1;TMSB4X;PLEK;RACK1;CYRIB;NOP53
GO_Biological_Process_2023	Positive Regulation Of Neutrophil Migration (GO:1902624)	3/23	1.008396e-03	3.187516e-02	0	0	1.737368e+01	1.198679e+02	CD74;RAC2;CCR7
GO_Biological_Process_2023	Ribosomal Small Subunit Export From Nucleus (GO:0000056)	2/6	1.103213e-03	3.297949e-02	0	0	5.762209e+01	3.923793e+02	RPS15;NPM1
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271)	2/6	1.103213e-03	3.297949e-02	0	0	5.762209e+01	3.923793e+02	BTG1;STK17B
GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	5/90	1.138963e-03	3.297949e-02	0	0	6.871215e+00	4.657060e+01	CD74;TGFB1;HCLS1;PTPN6;SAMSN1
GO_Biological_Process_2023	Cell Morphogenesis Involved In Differentiation (GO:0000904)	3/24	1.145121e-03	3.297949e-02	0	0	1.654553e+01	1.120504e+02	MEF2C;SPI1;RILPL2
GO_Biological_Process_2023	Regulation Of Protein Kinase B Signaling (GO:0051896)	6/136	1.230139e-03	3.465782e-02	0	0	5.410989e+00	3.625703e+01	TGFB1;HSP90AB1;RACK1;HCLS1;CCR7;NOP53
GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	3/25	1.292999e-03	3.561352e-02	0	0	1.579266e+01	1.050337e+02	CD74;RAC2;CCR7
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	5/93	1.319019e-03	3.561352e-02	0	0	6.635960e+00	4.400217e+01	TGFB1;PLEK;RACK1;RPS3;PFN1
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	3/26	1.452360e-03	3.776854e-02	0	0	1.510526e+01	9.870633e+01	TGFB1;CD19;CCR7
GO_Biological_Process_2023	Myeloid Cell Differentiation (GO:0030099)	4/57	1.526424e-03	3.776854e-02	0	0	8.778246e+00	5.692542e+01	RPS14;SPI1;RPS19;HCLS1
GO_Biological_Process_2023	Regulation Of Endodeoxyribonuclease Activity (GO:0032071)	2/7	1.535669e-03	3.776854e-02	0	0	4.609535e+01	2.986420e+02	NPM1;RPS3
GO_Biological_Process_2023	Immunological Synapse Formation (GO:0001771)	2/7	1.535669e-03	3.776854e-02	0	0	4.609535e+01	2.986420e+02	CCR7;CORO1A
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	9/308	1.544547e-03	3.776854e-02	0	0	3.562238e+00	2.305845e+01	SELPLG;IL21R;RPS3;RPL13A;HCLS1;IRF8;CCR7;IRF5;PTPN6
GO_Biological_Process_2023	Cortical Cytoskeleton Organization (GO:0030865)	3/27	1.623523e-03	3.825610e-02	0	0	1.447515e+01	9.297614e+01	FMNL1;PLEK;LCP1
GO_Biological_Process_2023	Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)	3/27	1.623523e-03	3.825610e-02	0	0	1.447515e+01	9.297614e+01	COTL1;HCLS1;PFN1
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	5/98	1.664645e-03	3.852463e-02	0	0	6.277598e+00	4.016497e+01	TGFB1;PLEK;RACK1;RPS3;LCP1
GO_Biological_Process_2023	Negative Regulation Of Cytoskeleton Organization (GO:0051494)	3/28	1.806796e-03	4.108084e-02	0	0	1.389544e+01	8.776637e+01	CYRIB;PFN1;CORO1A
GO_Biological_Process_2023	Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	3/29	2.002478e-03	4.155886e-02	0	0	1.336032e+01	8.301263e+01	DUSP5;PTPN18;PTPN6
GO_Biological_Process_2023	Positive Regulation Of B Cell Proliferation (GO:0030890)	3/29	2.002478e-03	4.155886e-02	0	0	1.336032e+01	8.301263e+01	CD74;MEF2C;TNFRSF13C
GO_Biological_Process_2023	Regulation Of Fibroblast Apoptotic Process (GO:2000269)	2/8	2.035862e-03	4.155886e-02	0	0	3.841085e+01	2.380258e+02	BTG1;STK17B
GO_Biological_Process_2023	Regulation Of miRNA Metabolic Process (GO:2000628)	2/8	2.035862e-03	4.155886e-02	0	0	3.841085e+01	2.380258e+02	DDX5;TGFB1
GO_Biological_Process_2023	Regulation Of Skeletal Muscle Cell Differentiation (GO:2001014)	2/8	2.035862e-03	4.155886e-02	0	0	3.841085e+01	2.380258e+02	DDX5;MEF2C
GO_Biological_Process_2023	Sequestering Of Actin Monomers (GO:0042989)	2/8	2.035862e-03	4.155886e-02	0	0	3.841085e+01	2.380258e+02	TMSB4X;TMSB10
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	4/62	2.084356e-03	4.155886e-02	0	0	8.019473e+00	4.950657e+01	RACK1;RPS3;LTB;CTSS
GO_Biological_Process_2023	Regulation Of T Cell Activation (GO:0050863)	4/62	2.084356e-03	4.155886e-02	0	0	8.019473e+00	4.950657e+01	CD2;LAPTM5;CYRIB;B2M
GO_Biological_Process_2023	Positive Regulation Of Lipid Kinase Activity (GO:0090218)	3/30	2.210855e-03	4.276520e-02	0	0	1.286485e+01	7.866051e+01	TGFB1;CD19;CCR7
GO_Biological_Process_2023	Immunoglobulin Mediated Immune Response (GO:0016064)	3/30	2.210855e-03	4.276520e-02	0	0	1.286485e+01	7.866051e+01	CD74;CD19;IL21R
GO_Biological_Process_2023	B Cell Proliferation (GO:0042100)	3/31	2.432205e-03	4.597842e-02	0	0	1.240476e+01	7.466373e+01	MEF2C;CD19;MS4A1
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	5/107	2.447925e-03	4.597842e-02	0	0	5.721081e+00	3.439808e+01	CCR7;TNFRSF13C;CYRIB;B2M;ACTB
GO_Biological_Process_2023	Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)	2/9	2.602594e-03	4.620495e-02	0	0	3.292193e+01	1.959265e+02	HSP90AB1;TYROBP
GO_Biological_Process_2023	Regulation Of Transmembrane Transporter Activity (GO:0022898)	2/9	2.602594e-03	4.620495e-02	0	0	3.292193e+01	1.959265e+02	PIM1;ACTB
GO_Biological_Process_2023	Positive Regulation Of Cardiocyte Differentiation (GO:1905209)	2/9	2.602594e-03	4.620495e-02	0	0	3.292193e+01	1.959265e+02	MEF2C;TGFB1
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	2/9	2.602594e-03	4.620495e-02	0	0	3.292193e+01	1.959265e+02	MEF2C;TGFB1
GO_Biological_Process_2023	Regulation Of Protein Polymerization (GO:0032271)	3/33	2.914879e-03	5.036911e-02	0	0	1.157661e+01	6.758339e+01	COTL1;HCLS1;PFN1
GO_Biological_Process_2023	Positive Regulation Of Protein Dephosphorylation (GO:0035307)	3/33	2.914879e-03	5.036911e-02	0	0	1.157661e+01	6.758339e+01	PPP1R16B;HSP90AB1;TGFB1
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	3/34	3.176708e-03	5.417123e-02	0	0	1.120260e+01	6.443636e+01	TGFB1;CD19;CCR7
GO_Biological_Process_2023	Regulation Of Interleukin-6 Production (GO:0032675)	5/114	3.220183e-03	5.419945e-02	0	0	5.351772e+00	3.071017e+01	CD74;TYROBP;CYBA;PTPN6;LCP1
GO_Biological_Process_2023	Myeloid Leukocyte Differentiation (GO:0002573)	4/71	3.417566e-03	5.645399e-02	0	0	6.939069e+00	3.940577e+01	SPI1;TYROBP;CCR7;FOXP1
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	11/483	3.441254e-03	5.645399e-02	0	0	2.767157e+00	1.569509e+01	RPS4X;CD74;MEF2C;RPS9;NPM1;TGFB1;PIM1;HCLS1;PTPN6;ACTB;FOXP1
GO_Biological_Process_2023	Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107)	2/11	3.930959e-03	6.212833e-02	0	0	2.560336e+01	1.418137e+02	HCLS1;CCR7
GO_Biological_Process_2023	Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	2/11	3.930959e-03	6.212833e-02	0	0	2.560336e+01	1.418137e+02	HSP90AB1;TGFB1
GO_Biological_Process_2023	Regulation Of Adipose Tissue Development (GO:1904177)	2/11	3.930959e-03	6.212833e-02	0	0	2.560336e+01	1.418137e+02	SPI1;LCP1
GO_Biological_Process_2023	Positive Regulation Of Interleukin-6 Production (GO:0032755)	4/76	4.363953e-03	6.736244e-02	0	0	6.455556e+00	3.508192e+01	CD74;TYROBP;CYBA;LCP1
GO_Biological_Process_2023	Maturation Of SSU-rRNA (GO:0030490)	3/38	4.366084e-03	6.736244e-02	0	0	9.920301e+00	5.390581e+01	RPS14;RPS16;RPS19
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	5/123	4.453246e-03	6.789800e-02	0	0	4.941330e+00	2.675296e+01	TGFB1;TMSB4X;CCR7;CYRIB;TMSB10
GO_Biological_Process_2023	Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	2/12	4.690275e-03	6.789800e-02	0	0	2.304186e+01	1.235565e+02	LCP1;FOXP1
GO_Biological_Process_2023	Defense Response To Tumor Cell (GO:0002357)	2/12	4.690275e-03	6.789800e-02	0	0	2.304186e+01	1.235565e+02	SPI1;LAPTM5
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)	2/12	4.690275e-03	6.789800e-02	0	0	2.304186e+01	1.235565e+02	SPI1;TYROBP
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Cell Surface (GO:2000010)	2/12	4.690275e-03	6.789800e-02	0	0	2.304186e+01	1.235565e+02	HSP90AB1;TYROBP
GO_Biological_Process_2023	Negative Regulation Of Cytokine Production (GO:0001818)	6/178	4.715139e-03	6.789800e-02	0	0	4.080980e+00	2.186172e+01	SRGN;TYROBP;TMSB4X;LAPTM5;CCR7;PTPN6
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	4/78	4.787358e-03	6.818039e-02	0	0	6.280445e+00	3.354873e+01	CD2;TYROBP;CYBA;LCP1
GO_Biological_Process_2023	Regulation Of Chemokine Production (GO:0032642)	3/41	5.413177e-03	7.518835e-02	0	0	9.135734e+00	4.767866e+01	CD74;LCP1;FOXP1
GO_Biological_Process_2023	Regulation Of Macrophage Cytokine Production (GO:0010935)	2/13	5.511492e-03	7.518835e-02	0	0	2.094609e+01	1.089389e+02	TGFB1;LAPTM5
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Cell Proliferation (GO:0060045)	2/13	5.511492e-03	7.518835e-02	0	0	2.094609e+01	1.089389e+02	MEF2C;PIM1
GO_Biological_Process_2023	Positive Regulation Of Superoxide Anion Generation (GO:0032930)	2/13	5.511492e-03	7.518835e-02	0	0	2.094609e+01	1.089389e+02	TGFB1;TYROBP
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	4/82	5.715204e-03	7.715525e-02	0	0	5.957164e+00	3.076652e+01	CD2;TYROBP;CYBA;LCP1
GO_Biological_Process_2023	Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	4/83	5.964579e-03	7.969170e-02	0	0	5.881459e+00	3.012435e+01	SPI1;TMSB4X;RPS3;LAPTM5
GO_Biological_Process_2023	Regulation Of Interleukin-1 Beta Production (GO:0032651)	4/84	6.221098e-03	8.227085e-02	0	0	5.807647e+00	2.950174e+01	TYROBP;CCR7;LCP1;FOXP1
GO_Biological_Process_2023	Regulation Of Superoxide Anion Generation (GO:0032928)	2/14	6.393488e-03	8.285960e-02	0	0	1.919961e+01	9.700557e+01	TGFB1;TYROBP
GO_Biological_Process_2023	Endoderm Development (GO:0007492)	2/14	6.393488e-03	8.285960e-02	0	0	1.919961e+01	9.700557e+01	DUSP5;DUSP2
GO_Biological_Process_2023	Regulation Of Type II Interferon Production (GO:0032649)	4/87	7.034376e-03	9.026289e-02	0	0	5.596882e+00	2.774344e+01	CD2;LAPTM5;CCR7;CYRIB
GO_Biological_Process_2023	Regulation Of Monocyte Differentiation (GO:0045655)	2/15	7.335155e-03	9.229477e-02	0	0	1.772182e+01	8.710413e+01	CD74;FOXP1
GO_Biological_Process_2023	Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143)	2/15	7.335155e-03	9.229477e-02	0	0	1.772182e+01	8.710413e+01	CD53;TYROBP
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	4/90	7.914993e-03	9.784485e-02	0	0	5.400821e+00	2.613455e+01	PPP1R16B;HCLS1;PTPN6;NOP53
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Activation (GO:0051251)	3/47	7.927245e-03	9.784485e-02	0	0	7.887560e+00	3.815567e+01	TYROBP;SH3KBP1;CYRIB
GO_Biological_Process_2023	Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023)	2/16	8.335403e-03	9.899634e-02	0	0	1.645515e+01	7.877481e+01	MEF2C;PIM1
GO_Biological_Process_2023	Ruffle Organization (GO:0031529)	2/16	8.335403e-03	9.899634e-02	0	0	1.645515e+01	7.877481e+01	PLEK;CCR7
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	2/16	8.335403e-03	9.899634e-02	0	0	1.645515e+01	7.877481e+01	CD74;LAPTM5
GO_Biological_Process_2023	Cellular Defense Response (GO:0006968)	3/48	8.402467e-03	9.899634e-02	0	0	7.711891e+00	3.685690e+01	FCMR;TYROBP;LSP1
GO_Biological_Process_2023	Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	3/48	8.402467e-03	9.899634e-02	0	0	7.711891e+00	3.685690e+01	TGFB1;TYROBP;CYBA
GO_Biological_Process_2023	Actin Filament Organization (GO:0007015)	5/144	8.575831e-03	9.939869e-02	0	0	4.190328e+00	1.994096e+01	SH3KBP1;RAC2;HCLS1;LCP1;CORO1A
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	6/202	8.590011e-03	9.939869e-02	0	0	3.576895e+00	1.701585e+01	RPS4X;NPM1;RACK1;RPS3;RPL13A;EEF2
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	4/93	8.865126e-03	1.002327e-01	0	0	5.217978e+00	2.465823e+01	HSP90AB1;TGFB1;RACK1;HCLS1
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	4/93	8.865126e-03	1.002327e-01	0	0	5.217978e+00	2.465823e+01	HSP90AB1;TGFB1;HCLS1;CCR7
GO_Biological_Process_2023	Erythrocyte Differentiation (GO:0030218)	3/49	8.894101e-03	1.002327e-01	0	0	7.543860e+00	3.562487e+01	RPS14;RPS19;HCLS1
GO_Biological_Process_2023	Regulation Of Establishment Of Cell Polarity (GO:2000114)	2/17	9.393150e-03	1.040472e-01	0	0	1.535736e+01	7.168471e+01	RACK1;CYRIB
GO_Biological_Process_2023	Leukocyte Tethering Or Rolling (GO:0050901)	2/17	9.393150e-03	1.040472e-01	0	0	1.535736e+01	7.168471e+01	SELPLG;ITGB7
GO_Biological_Process_2023	Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	4/96	9.886843e-03	1.081132e-01	0	0	5.047059e+00	2.330000e+01	PLEK;RPS3;CCR7;PFN1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	3/51	9.927061e-03	1.081132e-01	0	0	7.228801e+00	3.334278e+01	SPI1;TYROBP;CYRIB
GO_Biological_Process_2023	Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878)	2/18	1.050733e-02	1.134792e-01	0	0	1.439680e+01	6.558725e+01	RACK1;CYRIB
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	4/98	1.060873e-02	1.136274e-01	0	0	4.939174e+00	2.245387e+01	TGFB1;RACK1;RPS3;RPL13A
GO_Biological_Process_2023	Regulation Of Myoblast Differentiation (GO:0045661)	3/54	1.160226e-02	1.191596e-01	0	0	6.802546e+00	3.031592e+01	MEF2C;BTG1;TGFB1
GO_Biological_Process_2023	Ribosomal Large Subunit Biogenesis (GO:0042273)	3/54	1.160226e-02	1.191596e-01	0	0	6.802546e+00	3.031592e+01	NPM1;RPL35A;NOP53
GO_Biological_Process_2023	Mesenchymal Cell Differentiation (GO:0048762)	3/54	1.160226e-02	1.191596e-01	0	0	6.802546e+00	3.031592e+01	MEF2C;DDX5;TGFB1
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	3/54	1.160226e-02	1.191596e-01	0	0	6.802546e+00	3.031592e+01	MEF2C;TGFB1;TMSB4X
GO_Biological_Process_2023	Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	2/19	1.167690e-02	1.191596e-01	0	0	1.354925e+01	6.029608e+01	ARPC3;ARPC1B
GO_Biological_Process_2023	Leukocyte Adhesion To Vascular Endothelial Cell (GO:0061756)	2/19	1.167690e-02	1.191596e-01	0	0	1.354925e+01	6.029608e+01	SELPLG;ITGB7
GO_Biological_Process_2023	Positive Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	2/20	1.290082e-02	1.276295e-01	0	0	1.279587e+01	5.566795e+01	RPS3;FOXP1
